userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,37.616119384765625) (3501,36.560279846191406) (1713,36.529048919677734) (51,36.38982009887695)* (1394,36.22301483154297) (1073,36.05965042114258) (3992,35.97774124145508) (187,35.951805114746094) (238,35.78331756591797) (1795,35.70658874511719) (70,35.46988296508789)* (1156,35.42298889160156) (1014,35.41370391845703) (155,35.14481735229492) (59,35.10986328125)* (1072,34.834983825683594) (993,34.81550979614258) (511,34.80923843383789) (3109,34.69107437133789) (1836,34.674076080322266)
359: (994,44.54969024658203) (1005,43.935218811035156) (1899,43.582942962646484) (3430,43.272117614746094) (3832,43.22036361694336) (193,43.2129020690918) (986,43.122474670410156) (945,42.886287689208984) (2071,42.85039520263672) (1892,42.777565002441406) (1014,42.705806732177734) (997,42.6361198425293) (1004,42.62765884399414) (91,42.446128845214844) (99,42.33403396606445) (68,42.30533218383789)* (68,42.30533218383789)* (1019,42.25577926635742) (2039,42.24987030029297) (1083,42.15147018432617)
360: (3611,41.7579460144043) (5267,41.05223846435547) (4912,40.687705993652344) (6397,40.53818130493164) (6056,40.442474365234375) (5663,40.20334243774414) (5664,39.98021697998047) (4232,39.86783218383789) (5662,39.779422760009766) (5649,39.65345001220703) (2436,39.64714050292969) (5661,39.54768753051758) (1256,39.4959831237793) (2439,39.2049446105957) (2442,39.20187759399414) (2449,39.12679672241211) (4920,39.1074333190918) (767,39.09656524658203) (7168,38.93370056152344) (4918,38.89326095581055)
361: (701,37.88955307006836)* (288,37.64993667602539)* (301,37.34410858154297) (300,37.20954895019531) (306,37.12760543823242) (310,36.77595901489258)* (333,36.70158767700195)* (311,36.68631362915039) (157,36.54478454589844) (251,36.5371208190918) (265,36.464942932128906) (679,36.38086700439453) (455,36.253910064697266) (461,36.226829528808594)* (329,36.203529357910156) (466,35.99048614501953) (465,35.980674743652344) (326,35.82803726196289) (161,35.8173942565918) (314,35.497657775878906)
362: (439,32.30946350097656)* (1045,32.15319061279297) (498,32.13441467285156)* (714,32.0875129699707)* (3747,31.913890838623047) (8710,31.84718894958496) (424,31.83863639831543) (1241,31.72000503540039)* (6121,31.466157913208008)* (1672,31.372894287109375) (209,31.297216415405273) (706,31.227561950683594) (705,31.213268280029297) (5594,31.201007843017578) (4850,31.185148239135742) (470,31.16322135925293) (3743,31.149953842163086) (1041,31.126035690307617) (207,31.103038787841797) (4818,31.065969467163086)
363: (412,39.88138961791992) (1406,39.62548828125) (198,39.387733459472656) (383,38.77412796020508) (2661,38.73886489868164) (488,38.64395523071289)* (540,38.62740707397461) (209,38.589847564697266) (472,38.56624221801758) (1866,38.54854965209961) (500,38.51980972290039) (501,38.4649772644043) (1044,38.46434783935547) (1650,38.44303894042969) (2352,38.419307708740234) (1974,38.385894775390625) (220,38.193153381347656) (840,38.18195343017578) (377,38.164161682128906) (507,38.15442657470703)
364: (1732,41.364112854003906) (227,41.11737060546875)* (1242,40.44329833984375) (197,40.43118667602539) (2532,40.393150329589844) (1764,40.310081481933594) (7266,40.27751159667969) (7145,40.219425201416016) (3458,40.11592483520508) (231,39.7663688659668) (1763,39.743553161621094) (8594,39.73448181152344) (163,39.641815185546875)* (735,39.582523345947266) (9206,39.5409049987793) (222,39.52616882324219) (562,39.51449966430664) (12753,39.50688552856445) (733,39.50454330444336) (859,39.49947738647461)
365: (7148,43.648651123046875) (6159,42.786563873291016)* (1123,42.71699142456055) (1226,42.16746520996094) (9271,42.152000427246094) (1708,41.508392333984375) (5299,41.34396743774414) (767,41.2935791015625) (1747,41.25267028808594) (610,41.15280532836914) (625,41.10874938964844) (772,40.92122268676758) (2667,40.915260314941406) (11954,40.8956184387207) (5787,40.85807418823242) (6092,40.80519104003906) (11652,40.77726745605469) (10002,40.73078536987305) (747,40.65340805053711) (756,40.452449798583984)
366: (964,41.8221549987793) (162,41.495391845703125) (233,41.45153045654297) (2542,41.35218048095703) (632,41.240203857421875) (1131,41.21310806274414) (3707,41.20440673828125) (1957,41.154972076416016) (3417,40.98993682861328) (206,40.91660690307617) (238,40.83774948120117) (977,40.79520797729492) (2605,40.729087829589844) (1504,40.66278076171875) (440,40.440467834472656) (2491,40.43693923950195) (616,40.42532730102539)* (197,40.417537689208984) (6295,40.38142013549805) (444,40.36570739746094)
367: (1186,35.64856719970703) (230,34.02450942993164) (460,33.89794921875) (1182,33.81902313232422) (1689,33.575008392333984) (1866,33.51295852661133) (5310,33.440574645996094) (486,33.30475616455078) (207,33.28570556640625)* (537,33.24842071533203) (1246,33.12816619873047)* (4262,32.944496154785156) (687,32.917598724365234) (1672,32.89701461791992) (7185,32.87422180175781) (1650,32.823211669921875) (808,32.79488754272461) (6247,32.79353332519531) (190,32.78791046142578) (3328,32.781734466552734)
368: (2139,40.84428787231445)* (4058,40.57525634765625) (3290,40.35462951660156) (8672,40.12129592895508) (2289,39.96815872192383) (8864,39.684669494628906) (615,39.638938903808594) (620,39.55813217163086) (1167,39.4111442565918) (3259,39.365840911865234) (1504,39.35554122924805) (9633,39.196128845214844) (11230,39.15695571899414) (13888,38.94766616821289) (9631,38.940284729003906) (8656,38.92230987548828) (1213,38.869258880615234) (4064,38.70450210571289) (3884,38.66394805908203)* (10080,38.65325927734375)
369: (1632,40.34043502807617) (217,40.23467254638672)* (425,39.847503662109375) (1400,39.84574508666992) (1390,39.69813537597656) (228,39.652503967285156) (898,39.643253326416016) (430,39.61376190185547) (1048,39.18669128417969)* (1106,39.0934944152832) (199,39.0810661315918)* (65,38.99504470825195) (65,38.99504470825195) (432,38.87559127807617) (154,38.73851776123047) (182,38.724178314208984) (190,38.604156494140625) (1375,38.594966888427734)* (5926,38.531158447265625) (703,38.44792556762695)
370: (190,36.26035690307617) (173,35.865909576416016)* (166,35.50741958618164) (229,35.44120788574219) (182,35.31489562988281) (228,35.23094940185547) (316,35.04419708251953) (227,34.94382858276367) (1109,34.94056701660156) (154,34.899715423583984)* (689,34.87484359741211) (962,34.593772888183594) (961,34.513343811035156) (903,34.425628662109375) (298,34.41524887084961) (207,34.41450500488281) (159,34.35740661621094) (1098,34.320709228515625) (511,34.1919059753418)* (183,34.175865173339844)
371: (2735,37.03849792480469) (4156,35.14976501464844) (2835,34.640647888183594) (4295,34.606536865234375) (30,34.540008544921875) (4242,34.504512786865234) (2747,34.037025451660156) (7,33.95723342895508) (4872,33.71461868286133) (1704,33.68571853637695) (1714,33.62137222290039) (36,33.5096321105957) (2743,33.491024017333984) (1072,33.41744613647461)* (3047,33.398983001708984) (2738,33.35551452636719) (2038,33.33163833618164) (5483,33.31145477294922) (405,33.20524597167969) (6439,33.17802429199219)
372: (377,39.60409927368164)* (518,39.5586051940918) (497,39.54387283325195) (968,39.25508117675781) (930,39.19502639770508) (726,39.17770767211914) (486,39.17219161987305) (516,39.06843948364258) (722,38.82635498046875) (189,38.728271484375) (405,38.58051300048828) (3240,38.49599075317383) (5972,38.42018508911133) (198,38.41188049316406) (371,38.34904861450195) (378,38.273399353027344) (1704,38.23065185546875) (1179,38.08373260498047) (2941,38.061805725097656) (1711,37.89274978637695)
375: (292,37.473388671875)* (55,37.17644119262695) (300,37.176307678222656)* (701,37.116920471191406) (291,36.65266799926758)* (333,36.47403335571289) (466,36.442989349365234) (525,36.26752471923828) (306,36.265262603759766)* (157,36.246612548828125) (298,36.12064743041992) (301,36.07480239868164) (310,36.03053283691406) (349,35.956459045410156) (257,35.89921951293945) (461,35.86277770996094) (299,35.81233596801758) (294,35.76057434082031) (906,35.699161529541016) (544,35.57893371582031)
376: (1369,43.11831283569336)* (1132,42.70547103881836) (936,42.35208511352539) (1366,42.33676528930664) (1372,42.27214813232422) (2787,42.16473388671875) (920,41.935665130615234) (1703,41.63920593261719) (928,41.36902618408203) (1412,41.33139419555664) (1998,41.318538665771484) (1360,41.305335998535156) (918,41.25370407104492) (2342,41.22975540161133) (2013,41.17641067504883) (1119,41.11692428588867) (1353,41.100746154785156) (9916,40.988895416259766) (1104,40.98653793334961) (1992,40.71702575683594)
377: (920,35.83383560180664)* (812,35.6096305847168)* (841,35.45100021362305)* (707,35.332115173339844) (843,35.3265495300293) (978,34.95808792114258) (198,34.78567123413086) (370,34.70502853393555) (2975,34.67634201049805) (1104,34.470794677734375) (2379,34.4438362121582) (943,34.42362594604492)* (1044,34.331363677978516) (174,34.31415557861328) (930,34.24555206298828) (815,34.22279739379883) (946,34.22074890136719) (937,34.194068908691406) (949,34.1334342956543) (936,34.1046257019043)*
378: (2183,35.66455078125) (1415,35.212100982666016)* (951,35.1329460144043)* (562,35.0307502746582)* (868,34.90286636352539) (511,34.8598518371582) (4130,34.63313293457031) (889,34.395084381103516) (1464,34.356502532958984) (77,34.34187698364258)* (77,34.34187698364258)* (2861,34.33026885986328) (733,34.241859436035156) (2786,34.23380661010742) (2742,34.19033432006836) (2463,34.145484924316406) (1639,34.11787033081055) (192,33.99436950683594) (538,33.9628791809082) (1122,33.96231460571289)*
380: (279,39.43572998046875) (295,38.277671813964844)* (309,38.096988677978516) (288,38.02973937988281)* (326,37.989078521728516)* (4566,37.775306701660156) (312,37.67892837524414) (310,37.65134048461914) (701,37.592586517333984) (3491,37.515384674072266) (289,37.49559020996094)* (55,37.347537994384766) (786,37.3159065246582) (291,37.257381439208984)* (311,37.250648498535156) (301,37.07723617553711) (302,37.06890869140625) (290,37.019004821777344) (1937,36.966182708740234)* (2018,36.95302963256836)
382: (267,41.41016387939453) (278,41.332576751708984) (6046,41.281227111816406) (6004,40.29205322265625) (619,40.214942932128906)* (1621,40.12910842895508)* (271,40.04026412963867) (5515,39.721736907958984) (276,39.71095657348633)* (1614,39.70677185058594) (1943,39.5527229309082) (3357,39.499019622802734) (9912,39.48048400878906) (2226,39.384891510009766) (3346,39.30689239501953) (1631,39.29361343383789) (569,39.26101303100586) (1948,39.22743606567383) (617,39.22037887573242) (1606,39.21369171142578)
383: (1375,37.98707962036133) (689,37.83204650878906) (1377,37.26694869995117) (228,37.20912551879883) (89,37.130367279052734) (173,37.01664352416992) (697,36.96102523803711) (298,36.86882400512695) (486,36.780242919921875) (204,36.67164611816406) (546,36.631011962890625)* (316,36.626220703125) (300,36.61665344238281) (71,36.554176330566406) (71,36.554176330566406) (2607,36.49569320678711) (1400,36.35889434814453) (548,36.227256774902344) (1106,36.05908966064453) (425,36.048458099365234)
385: (498,37.200077056884766)* (333,37.14612579345703)* (289,36.83602523803711)* (701,35.947357177734375) (298,35.67044448852539) (306,35.658687591552734)* (377,35.61117935180664)* (378,35.609981536865234) (691,35.60361099243164) (295,35.599395751953125) (681,35.207462310791016)* (190,35.207359313964844)* (293,35.17234420776367) (1047,35.142372131347656) (693,35.132164001464844) (403,35.06121063232422) (67,35.02997589111328) (67,35.02997589111328) (538,35.01005935668945) (5746,34.89970397949219)
386: (396,33.73509979248047) (1249,33.31547164916992) (348,33.17673873901367) (3919,33.04533386230469) (230,32.96302795410156)* (3074,32.69097900390625) (227,32.58365249633789) (930,32.43231201171875) (166,32.40325927734375) (7091,32.31020736694336) (1126,32.294403076171875) (3462,32.276695251464844) (6235,32.26972198486328) (975,32.245086669921875) (1857,32.21854782104492) (190,32.143592834472656) (706,32.07716369628906) (378,32.066001892089844) (951,32.055458068847656) (2014,32.01697540283203)
387: (331,38.76292037963867) (527,38.12698745727539) (8605,37.63917922973633) (1935,37.48693084716797) (7781,37.45158386230469) (1936,37.33248519897461) (310,37.15266418457031) (239,37.152496337890625) (6562,37.03078842163086) (3318,36.982521057128906) (4566,36.96913528442383) (3317,36.94960021972656) (295,36.93702697753906) (1409,36.93696212768555)* (1934,36.93605041503906) (3314,36.90507125854492) (317,36.88774490356445) (332,36.887020111083984) (4617,36.82536697387695) (285,36.80767822265625)
388: (2446,42.82477569580078)* (518,42.358070373535156)* (380,42.01342010498047) (2478,41.555694580078125) (389,41.413124084472656) (4918,41.369998931884766) (1121,40.84299087524414) (1244,40.68206787109375) (5653,40.58768844604492) (727,40.54762268066406) (45,40.51158142089844) (1114,40.25944137573242) (487,40.240169525146484) (8422,40.21064376831055) (2044,40.20366668701172) (7457,40.19021987915039) (1797,40.166229248046875) (4437,40.12516403198242) (945,40.058387756347656) (486,39.95613098144531)
390: (295,38.6362419128418)* (349,37.8779182434082) (257,37.720943450927734)* (320,37.218814849853516) (913,37.183528900146484) (461,37.020599365234375)* (310,36.67367935180664) (525,36.65992736816406) (484,36.61064529418945) (301,36.569149017333984) (291,36.5594367980957) (468,36.497074127197266) (329,36.254859924316406) (325,36.18426513671875) (326,36.127071380615234) (318,36.04958724975586) (317,35.99846267700195)* (161,35.984275817871094) (1037,35.94911575317383)* (544,35.93354415893555)
391: (460,29.3966121673584)* (768,29.2757625579834) (3082,29.201263427734375) (4173,28.851482391357422) (2432,28.803802490234375) (2062,28.723655700683594) (209,28.594240188598633) (536,28.503129959106445) (497,28.371301651000977) (2619,28.324649810791016) (759,28.31463050842285) (1191,28.252307891845703) (488,28.249969482421875)* (537,28.18573760986328) (1853,28.15886688232422) (500,28.154911041259766) (816,28.13849639892578)* (1184,28.08062744140625) (540,28.05146026611328) (758,28.042757034301758)
392: (3763,39.78755187988281) (289,39.573272705078125)* (298,39.3634033203125) (300,39.26872634887695) (67,39.2359504699707)* (67,39.2359504699707)* (378,39.22768020629883)* (2176,39.020729064941406) (184,38.868106842041016) (291,38.86529541015625)* (701,38.79008865356445) (1052,38.78766632080078) (344,38.78313064575195)* (355,38.74164581298828) (538,38.724178314208984) (3171,38.69230270385742) (1244,38.67420196533203) (1243,38.65473556518555) (55,38.61011505126953) (97,38.58294677734375)
393: (220,36.20092010498047) (1244,36.01335525512695) (230,35.964820861816406) (718,35.82301330566406) (65,35.70159149169922)* (65,35.70159149169922)* (706,35.6542854309082) (533,35.58271789550781) (154,35.42900085449219) (709,35.41510772705078) (868,35.25740432739258) (159,35.247554779052734) (173,35.23299026489258) (1412,35.16822052001953) (424,35.090667724609375) (228,35.08811950683594) (229,35.04058837890625) (903,34.97071838378906) (163,34.87556838989258) (599,34.82616424560547)
394: (1241,35.62087631225586) (705,35.456703186035156) (283,34.89324188232422) (5772,34.549156188964844) (708,34.52915573120117) (5416,34.50004577636719) (2080,34.46185302734375) (4850,34.415287017822266) (240,34.30745315551758) (6120,34.16475296020508) (439,34.04199981689453) (1553,33.95576477050781) (714,33.896907806396484) (261,33.89601516723633) (1755,33.746604919433594) (9528,33.57558822631836) (706,33.52299118041992) (4846,33.50456237792969) (366,33.44219207763672) (3382,33.38566207885742)
395: (1547,40.083778381347656)* (489,39.999996185302734) (846,39.008209228515625)* (2384,38.877986907958984) (707,38.80809020996094) (1672,38.58553695678711) (841,38.55979919433594)* (2976,38.54364776611328) (3717,38.48590087890625) (1406,38.466224670410156) (808,38.428096771240234) (818,38.37016677856445) (14692,38.333011627197266) (475,38.22804260253906) (2169,38.21258544921875) (9961,38.17662811279297) (1104,38.15691375732422)* (7639,38.13753890991211) (1351,38.07283020019531) (2380,38.04381561279297)*
396: (175,45.170021057128906) (1306,43.53623962402344) (151,43.40865707397461) (5072,43.36232376098633) (63,43.275997161865234) (63,43.275997161865234) (1020,42.560184478759766) (3501,42.433563232421875) (4024,42.411869049072266) (57,42.27557373046875) (1009,41.93137741088867) (1713,41.66241455078125) (38,41.32074737548828) (5358,41.31068801879883) (69,41.198402404785156) (69,41.198402404785156) (1800,41.07744598388672) (3992,41.04356002807617) (8232,41.02075958251953) (4316,40.92539978027344)
397: (72,37.741939544677734)* (72,37.741939544677734)* (1707,36.3138313293457) (515,36.090694427490234) (5079,35.957157135009766) (173,35.840087890625) (190,35.6186637878418)* (450,35.60157012939453) (1075,35.55620193481445) (1098,35.46818542480469) (159,35.3803825378418) (4138,35.2333869934082) (238,35.135467529296875) (518,35.12541580200195) (1534,35.03630065917969) (1713,35.0211067199707)* (2014,34.967166900634766) (187,34.88999938964844) (16,34.88583755493164) (487,34.815181732177734)
398: (429,35.927120208740234) (418,35.92503356933594) (436,35.76632308959961) (199,35.691734313964844)* (159,35.594627380371094) (733,35.346527099609375) (1424,35.28468322753906) (88,35.23752975463867)* (859,35.10427474975586) (190,35.07617950439453) (65,35.056114196777344) (65,35.056114196777344) (1390,35.053550720214844) (234,35.01192855834961) (533,34.98892593383789)* (868,34.95648956298828) (207,34.9513053894043)* (173,34.91068649291992) (703,34.901145935058594) (735,34.7688102722168)
399: (466,35.09062957763672)* (295,34.695587158203125)* (325,34.4370002746582) (544,34.10972213745117) (306,34.05500030517578) (55,33.92570114135742) (349,33.87620544433594) (528,33.72594451904297) (679,33.7233772277832) (523,33.562408447265625) (67,33.52838134765625) (67,33.52838134765625) (293,33.52536392211914) (386,33.274261474609375) (680,33.1580924987793) (681,33.144683837890625) (2020,33.126583099365234) (704,33.05821990966797) (1034,33.05048370361328) (498,33.02072525024414)
400: (288,35.134490966796875)* (466,35.113616943359375)* (543,34.46446228027344) (299,34.370384216308594)* (2020,34.294578552246094) (528,34.252296447753906)* (4814,34.193634033203125) (352,34.05914306640625) (802,34.029090881347656) (1451,34.02726364135742) (704,33.92973709106445)* (2025,33.87202835083008) (1452,33.840023040771484) (325,33.80582046508789)* (328,33.714805603027344) (790,33.70602035522461) (1456,33.6923828125) (525,33.64928436279297) (679,33.62984085083008) (318,33.61058044433594)*
401: (1672,35.39198303222656) (1045,35.39052200317383) (540,35.19696044921875) (4850,35.007423400878906) (2080,34.80168533325195) (481,34.77958679199219) (1246,34.43392562866211) (1043,34.37954330444336) (982,34.34972381591797) (209,34.28108215332031) (16891,34.263370513916016) (808,34.247528076171875) (1193,34.17170333862305) (470,34.0845947265625) (1247,34.07565689086914) (377,33.99100112915039) (706,33.966033935546875)* (2661,33.95439910888672) (1249,33.95429229736328) (6132,33.87670135498047)
402: (1372,37.106346130371094)* (724,36.53966522216797)* (176,36.33290481567383) (868,36.31004333496094)* (2342,36.19112777709961) (220,35.83298110961914) (2787,35.69535827636719) (198,35.662513732910156) (3774,35.45484161376953) (607,35.09281921386719) (952,35.075782775878906) (1803,34.96686935424805) (614,34.95343017578125) (1104,34.9434814453125) (1244,34.850563049316406) (1415,34.80712127685547) (7,34.699153900146484)* (854,34.5831298828125) (517,34.58235549926758) (2595,34.57490921020508)
403: (487,33.750667572021484)* (486,33.68107604980469) (333,33.4559211730957) (680,33.35825729370117)* (300,33.34683609008789)* (1034,33.34355926513672) (681,33.3059196472168) (7777,33.223121643066406) (2432,33.04908752441406) (377,32.92564010620117) (324,32.921504974365234) (325,32.78435516357422) (528,32.64387512207031) (972,32.643245697021484) (1590,32.54771423339844) (3196,32.498435974121094) (693,32.40439224243164) (2,32.3414306640625) (2981,32.31782150268555) (544,32.283721923828125)
404: (412,37.17769241333008)* (1866,36.82649612426758) (840,36.60270690917969) (1645,36.44660568237305) (4189,36.220558166503906) (1650,35.97369384765625) (4218,35.9296875) (383,35.85697555541992)* (501,35.813079833984375) (3398,35.77280044555664) (1182,35.67919158935547) (500,35.65852355957031) (1513,35.51218795776367) (687,35.36418533325195) (3333,35.31809997558594) (1545,35.2952766418457) (2661,35.29201126098633) (7329,35.239593505859375) (5306,35.21615219116211) (816,35.181304931640625)
405: (4566,39.78049087524414)* (332,39.37068557739258) (309,38.63420867919922) (292,38.523643493652344)* (306,38.507728576660156) (525,38.473079681396484)* (701,38.2876091003418) (352,38.23893737792969) (484,38.20421600341797) (913,38.06487274169922)* (308,38.06342315673828) (468,37.8643798828125) (301,37.81031799316406) (6562,37.74886703491211)* (294,37.7192497253418) (302,37.68441390991211) (543,37.658836364746094)* (328,37.642337799072266) (327,37.63655090332031) (320,37.6240348815918)
406: (4675,43.67533874511719)* (3417,43.601261138916016) (188,43.42681884765625)* (1134,43.03740310668945) (920,42.56241226196289)* (8658,42.48291015625) (1113,42.31699752807617) (1178,42.239986419677734) (1110,42.22391891479492)* (1132,42.037349700927734) (1123,41.880123138427734) (3505,41.817562103271484) (8439,41.758365631103516) (4613,41.72672653198242) (2312,41.7249870300293) (6961,41.71189880371094) (8431,41.69125747680664) (607,41.6046142578125) (7802,41.582176208496094) (1425,41.48571014404297)*
407: (154,37.93220138549805) (748,37.69169235229492) (10663,37.610347747802734) (605,37.46485900878906) (2716,37.453521728515625) (2605,37.328651428222656) (2535,37.216983795166016) (603,37.17378234863281) (2289,36.96007537841797) (200,36.91761779785156) (8582,36.84078598022461) (5154,36.795379638671875) (203,36.790340423583984) (4316,36.7363166809082) (2531,36.705440521240234) (88,36.69041061401367) (196,36.61801528930664) (1738,36.57539749145508) (5152,36.57435607910156) (56,36.53556442260742)
408: (203,34.413917541503906) (159,34.34006118774414) (229,34.13725280761719) (432,33.9808349609375) (533,33.980018615722656)* (1400,33.93204879760742) (424,33.90275955200195) (190,33.85580062866211) (72,33.825828552246094)* (72,33.825828552246094)* (59,33.780555725097656) (429,33.71160888671875) (716,33.65097427368164) (208,33.59914016723633) (154,33.58125305175781) (441,33.52806091308594) (173,33.5026969909668) (234,33.32062911987305) (1515,33.238616943359375) (1520,33.21976089477539)
409: (67,38.69950485229492)* (67,38.69950485229492)* (289,38.54753112792969) (65,38.34281539916992) (65,38.34281539916992) (300,38.169559478759766) (333,38.11897277832031) (302,37.92697525024414)* (679,37.81941604614258) (288,37.703369140625) (538,37.62607955932617) (306,37.550994873046875) (291,37.536808013916016) (344,37.497947692871094) (701,37.47814178466797) (903,37.37915802001953) (498,37.367774963378906) (1934,37.306495666503906) (55,37.27647399902344) (466,37.25376892089844)
410: (10924,30.34302520751953) (4223,29.663084030151367) (6769,29.538516998291016) (693,29.148324966430664) (691,29.13468360900879)* (13430,29.07563591003418) (682,29.013429641723633) (2665,28.972524642944336) (695,28.9477481842041) (10921,28.877094268798828) (9081,28.780134201049805) (16674,28.748626708984375) (10922,28.71253204345703) (10920,28.6939754486084) (17288,28.514713287353516) (12918,28.47704315185547) (5949,28.36636734008789) (17290,28.360204696655273) (1481,28.340726852416992) (11393,28.298269271850586)
411: (2919,39.50808334350586)* (278,39.06163024902344)* (8182,38.796180725097656) (2247,37.73884582519531)* (5988,37.40524673461914) (475,37.34522247314453)* (2906,36.79574966430664) (8173,36.70397186279297) (3317,36.6482048034668) (9384,36.54312515258789) (331,36.44859313964844)* (6621,36.32874298095703)* (4586,36.25297546386719) (2905,36.2087287902832) (2923,36.18635940551758) (605,36.079315185546875) (16498,36.04026412963867) (1099,36.022830963134766) (468,35.92784881591797) (3823,35.91659164428711)
412: (246,36.93050765991211) (261,36.79786682128906) (283,35.99702072143555) (5416,35.82810592651367) (1241,35.54064178466797) (256,35.29001235961914) (1771,35.2291259765625) (3332,35.00786590576172) (714,34.97367858886719) (1775,34.84302520751953) (4818,34.7855110168457) (1755,34.66905212402344) (2988,34.66130065917969) (4941,34.60171127319336) (889,34.59929656982422) (3488,34.552589416503906) (289,34.48939514160156) (2184,34.42934036254883)* (1243,34.314334869384766) (333,34.18976593017578)
413: (701,36.84589385986328)* (289,36.697086334228516) (89,36.644935607910156) (302,36.44374084472656)* (329,36.31208038330078)* (257,36.28546905517578) (349,36.28318405151367) (300,36.254154205322266) (320,36.06342697143555) (299,35.881126403808594) (285,35.730560302734375) (333,35.70322799682617) (298,35.37052917480469)* (475,35.366024017333984) (538,35.20595169067383) (907,35.10942840576172) (328,35.05184555053711) (534,34.995201110839844) (468,34.9901123046875) (314,34.9674186706543)
414: (300,35.5006103515625)* (288,35.05982208251953)* (461,35.031070709228516)* (295,35.02347946166992)* (701,34.86125946044922)* (89,34.73193359375) (292,34.71442413330078)* (344,34.33102035522461) (291,33.951297760009766) (458,33.72860336303711) (802,33.640220642089844) (299,33.544498443603516) (55,33.52182388305664)* (3332,33.458099365234375) (3393,33.43818664550781) (321,33.42374038696289) (523,33.31941223144531) (304,33.2715950012207) (318,33.17708206176758) (320,33.17101287841797)
415: (89,33.71391296386719)* (288,33.24039077758789)* (295,32.911861419677734) (679,32.867042541503906)* (461,32.46781539916992) (544,32.42816925048828) (523,31.94602394104004)* (349,31.784677505493164) (344,31.68898582458496) (299,31.544048309326172) (325,31.540008544921875) (293,31.270875930786133) (802,31.24616813659668) (378,31.2401180267334) (464,31.188121795654297) (1032,31.090803146362305) (1243,31.069005966186523) (790,31.0390567779541) (646,31.032115936279297)* (324,31.01190757751465)*
416: (5299,38.629417419433594) (1226,38.625457763671875) (2756,38.596675872802734) (9783,38.54972839355469) (3528,38.14824676513672) (2446,38.05070495605469) (3531,38.0165901184082) (1253,37.738216400146484) (1222,37.619300842285156) (4970,37.584129333496094) (10008,37.4689826965332) (1700,37.45675277709961) (1708,37.42414474487305) (1121,37.2395133972168) (370,37.17484664916992) (1705,37.0889778137207) (1124,37.005027770996094) (3798,36.97734069824219) (5807,36.86613464355469) (3809,36.717769622802734)
417: (67,42.731781005859375)* (67,42.731781005859375)* (288,42.25259780883789)* (292,42.13798522949219)* (1934,41.91737747192383) (300,41.681800842285156)* (310,41.59507751464844) (525,41.530601501464844) (97,41.461814880371094) (257,41.07278823852539)* (485,40.888736724853516) (679,40.882999420166016) (535,40.743141174316406) (903,40.732479095458984) (320,40.57435607910156) (466,40.53364562988281) (157,40.52730941772461)* (329,40.41395568847656) (548,40.38455581665039) (314,40.3722038269043)
418: (898,39.74111557006836)* (217,39.2289924621582)* (1242,39.054054260253906) (6297,38.925048828125) (437,38.79543685913086) (227,38.72736740112305) (1239,38.56517028808594)* (3754,38.234493255615234) (604,38.19698715209961) (223,38.06359100341797) (207,38.02848434448242) (199,37.9663200378418) (1048,37.941673278808594) (433,37.74697494506836) (5412,37.710792541503906) (442,37.664337158203125) (1390,37.57520294189453) (5414,37.57003402709961) (622,37.553306579589844)* (8054,37.53146743774414)
419: (484,37.35892105102539) (317,37.250282287597656)* (332,37.20383071899414)* (328,37.04775619506836) (310,36.93013000488281) (7340,36.88515090942383) (312,36.869873046875) (67,36.86624526977539) (67,36.86624526977539) (161,36.83146286010742)* (292,36.7213134765625) (1449,36.60599136352539) (701,36.576446533203125) (4024,36.5313606262207) (330,36.39241409301758) (301,36.045936584472656) (55,35.9865837097168) (545,35.951725006103516) (157,35.87735366821289)* (5988,35.87174606323242)
420: (2523,29.178850173950195) (13265,28.934024810791016) (3966,28.778657913208008) (5767,28.5516300201416) (7452,28.523956298828125) (1081,28.272626876831055) (3919,28.254146575927734) (478,28.234485626220703) (3576,28.167627334594727) (479,28.087656021118164) (7390,27.819265365600586) (157,27.813753128051758) (5036,27.4707088470459) (289,27.42910385131836) (5458,27.386552810668945) (786,27.35834503173828) (11724,27.34563446044922) (455,27.304899215698242) (89,27.19364356994629) (2054,27.186847686767578)
421: (67,41.45175552368164)* (67,41.45175552368164)* (288,41.2457160949707)* (349,41.00501251220703)* (55,40.96038818359375)* (257,40.92802047729492)* (525,40.875213623046875)* (301,40.650421142578125)* (466,40.38311004638672)* (475,40.10718536376953)* (285,39.969730377197266) (294,39.834991455078125) (544,39.58184814453125) (538,39.502689361572266) (679,39.494911193847656) (331,39.40654754638672) (328,39.391910552978516) (1042,39.21695327758789) (523,39.19795608520508) (344,39.12468338012695)
423: (993,40.99867630004883)* (511,39.782161712646484)* (99,39.717342376708984)* (1001,39.71247482299805)* (61,39.595924377441406) (98,39.50258255004883) (3920,39.338871002197266) (994,39.15351104736328) (998,39.08412551879883) (100,39.06980514526367) (1014,38.86995315551758) (1122,38.84566879272461) (159,38.7761116027832) (91,38.77250289916992) (68,38.765804290771484)* (68,38.765804290771484)* (3302,38.652015686035156) (1008,38.54849624633789) (1079,38.52629470825195) (996,38.51764678955078)
