userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,31.058900833129883) (187,30.51532745361328) (70,30.423603057861328)* (1073,30.28750991821289) (877,30.20207977294922) (51,30.081222534179688)* (1824,29.81863784790039) (1014,29.79776954650879) (3992,29.765390396118164) (3768,29.68317222595215) (1394,29.66649627685547) (1098,29.633920669555664) (1081,29.5301513671875) (155,29.459640502929688) (1833,29.424196243286133) (183,29.397998809814453) (993,29.36525535583496) (238,29.35159683227539) (511,29.294784545898438) (1713,29.289453506469727)
334: (220,30.003036499023438)* (982,29.666894912719727)* (1513,29.484647750854492)* (230,29.072528839111328) (207,29.056312561035156)* (857,28.768619537353516)* (533,28.740114212036133) (1412,28.59379768371582) (706,28.54288101196289) (614,28.486299514770508) (707,28.480613708496094) (1814,28.434694290161133) (1239,28.41411018371582)* (709,28.372699737548828) (1249,28.236474990844727) (436,28.233434677124023) (412,27.96617317199707) (159,27.73306655883789) (3333,27.664134979248047) (7,27.643651962280273)
335: (302,31.782455444335938) (1114,31.7681884765625) (701,31.67055892944336) (903,31.486366271972656) (333,31.232873916625977) (455,31.192920684814453) (288,31.16016960144043)* (972,31.11485481262207) (889,30.963130950927734) (157,30.88181495666504) (306,30.841787338256836) (679,30.553377151489258)* (542,30.54289436340332) (2523,30.522140502929688) (641,30.43427085876465) (291,30.392786026000977) (1464,30.194618225097656) (538,30.088014602661133) (525,30.076583862304688) (466,30.06928253173828)
336: (2605,29.07925033569336) (1410,28.895206451416016) (512,28.878141403198242)* (233,28.868513107299805) (1401,28.446935653686523) (2824,28.232080459594727) (101,28.140254974365234) (9783,28.116626739501953) (407,28.111080169677734) (2699,28.09125328063965) (755,27.852685928344727)* (7079,27.7585506439209) (1131,27.6865291595459) (603,27.604856491088867) (9672,27.593063354492188) (2154,27.57128143310547) (56,27.437326431274414) (56,27.437326431274414) (1104,27.411205291748047) (489,27.308940887451172)
337: (1366,26.92359161376953) (3471,26.38875961303711) (1527,26.281906127929688) (2342,25.99223518371582) (1369,25.798208236694336)* (2013,25.676902770996094) (945,25.474363327026367) (732,25.300594329833984) (2343,25.185638427734375) (3476,25.17820167541504) (918,25.149145126342773) (9915,25.012996673583984) (1257,25.005023956298828) (9924,24.99556541442871) (10776,24.9390926361084) (9923,24.876766204833984) (9917,24.841827392578125) (1372,24.84126091003418) (9918,24.807281494140625) (9922,24.797285079956055)
338: (544,26.90770721435547) (466,26.72330665588379) (161,26.667768478393555) (959,26.641294479370117) (187,26.507165908813477) (300,26.310884475708008) (679,26.104028701782227) (461,25.95734405517578) (292,25.95296287536621) (2020,25.922826766967773) (704,25.859098434448242) (333,25.778100967407227) (306,25.70940399169922) (180,25.65708351135254) (295,25.628740310668945) (344,25.606931686401367) (176,25.587430953979492) (951,25.484203338623047) (72,25.427461624145508) (72,25.427461624145508)
339: (701,30.528411865234375)* (466,29.9339656829834)* (333,29.710905075073242)* (349,29.640169143676758)* (525,29.434123992919922) (310,28.927827835083008) (291,28.826478958129883)* (1032,28.60106658935547) (352,28.379016876220703) (802,28.307159423828125) (344,28.272478103637695) (528,28.205963134765625) (1037,28.20513916015625) (293,28.1883544921875)* (972,28.0915470123291) (455,28.046140670776367) (314,28.020231246948242) (326,28.0075626373291) (301,27.998077392578125) (2020,27.881567001342773)*
340: (301,27.50337791442871) (913,27.2037296295166) (1052,26.979990005493164) (329,26.755521774291992) (157,26.65914535522461) (285,26.650529861450195) (241,26.57496452331543) (310,26.561180114746094) (903,26.458166122436523)* (1935,26.130252838134766) (314,26.055797576904297) (1556,25.838241577148438) (258,25.727998733520508) (294,25.719942092895508) (4566,25.66066551208496) (292,25.659420013427734)* (251,25.646028518676758) (299,25.631755828857422)* (291,25.54855728149414) (332,25.540603637695312)
341: (11204,28.37354278564453) (748,28.26799964904785) (1969,28.18951416015625) (1943,27.401792526245117)* (5411,27.324586868286133) (2668,27.279647827148438) (616,27.09769058227539) (3686,26.683853149414062) (7472,26.544252395629883) (2288,26.30084800720215) (603,26.178421020507812) (9585,25.934106826782227) (2292,25.899539947509766) (11652,25.851932525634766) (6151,25.78754425048828) (5173,25.76968765258789) (1745,25.767385482788086) (101,25.74172592163086) (1112,25.6868953704834) (12369,25.673873901367188)
342: (227,31.50519561767578)* (969,31.337520599365234) (868,31.099567413330078) (203,31.05396842956543) (1098,31.05257225036621) (229,30.89341926574707) (65,30.873743057250977) (65,30.873743057250977) (228,30.86561393737793) (207,30.655250549316406)* (1394,30.58173370361328) (238,30.5521240234375) (173,30.52797508239746)* (196,30.483890533447266) (1400,30.43328857421875) (208,30.236129760742188) (715,30.101505279541016) (1512,30.091915130615234) (88,30.021440505981445)* (432,29.81041145324707)*
343: (917,28.880584716796875)* (2595,28.30341339111328) (707,27.85892677307129)* (1527,27.76909065246582) (176,27.484851837158203) (959,27.428133010864258) (3470,27.381322860717773)* (952,27.363065719604492) (1813,27.303918838500977) (1366,27.108243942260742) (3476,27.00202178955078) (3471,26.978275299072266) (1337,26.964326858520508) (4124,26.9327392578125)* (1240,26.829795837402344) (868,26.748008728027344) (1810,26.742443084716797)* (1513,26.72771453857422) (856,26.698392868041992) (3088,26.509140014648438)
344: (3890,27.75121307373047) (961,27.032119750976562)* (1075,26.78052520751953) (1707,26.62374496459961) (3280,26.36426544189453) (858,26.202972412109375) (81,26.158140182495117) (159,25.957685470581055) (429,25.942935943603516) (1062,25.896074295043945) (59,25.76679039001465) (2531,25.697866439819336) (7533,25.687788009643555) (697,25.62622833251953) (3109,25.618412017822266) (72,25.58972930908203) (72,25.58972930908203) (3884,25.587669372558594) (1085,25.569791793823242) (1718,25.500797271728516)
345: (1106,29.093564987182617) (432,28.850448608398438) (228,28.687509536743164) (969,28.668649673461914)* (1090,28.60788345336914) (229,28.418588638305664) (1390,28.338449478149414) (208,28.315860748291016) (689,28.2833309173584) (3767,28.244094848632812) (1155,28.207393646240234) (703,28.204931259155273)* (2134,28.197233200073242) (190,28.096708297729492)* (3057,27.93062400817871) (84,27.87514877319336) (1048,27.808597564697266)* (4028,27.711938858032227) (1986,27.673076629638672) (65,27.65583038330078)
346: (298,29.79959487915039) (227,29.632919311523438) (546,29.403959274291992) (159,29.241680145263672) (1400,29.206560134887695) (228,29.144512176513672)* (534,28.947166442871094) (716,28.704357147216797) (538,28.69634437561035) (220,28.670597076416016) (533,28.62467384338379) (498,28.580490112304688) (689,28.269742965698242) (1513,28.268564224243164) (1246,28.24260711669922) (65,28.197439193725586) (65,28.197439193725586) (172,28.155452728271484) (1239,28.07166290283203) (209,28.025737762451172)*
347: (489,30.0679931640625) (497,29.931194305419922) (1091,29.664827346801758) (493,29.179401397705078) (808,29.1619930267334) (1179,28.852096557617188) (500,28.80158805847168) (507,28.166906356811523) (1672,28.116676330566406) (501,28.036874771118164) (1859,28.019521713256836) (209,27.935049057006836) (1410,27.911067962646484)* (510,27.90818214416504) (490,27.905323028564453) (245,27.90276527404785) (1186,27.889680862426758) (1650,27.886449813842773) (198,27.76455307006836) (5972,27.67604637145996)
348: (793,25.731155395507812) (681,25.148286819458008)* (344,24.970489501953125)* (4879,24.606948852539062) (1698,24.32479476928711) (1461,24.229488372802734) (686,24.225914001464844) (325,24.22054100036621) (3459,24.066909790039062) (466,24.065433502197266)* (333,23.94791603088379) (300,23.813880920410156) (1447,23.812450408935547) (10924,23.645265579223633) (4562,23.64380645751953) (685,23.63580322265625) (1054,23.598655700683594) (318,23.477840423583984) (680,23.462928771972656) (464,23.446176528930664)
349: (779,28.46233558654785) (823,27.469505310058594) (814,27.46019172668457) (832,27.087528228759766) (1196,26.85645294189453) (1541,26.828062057495117) (831,26.741313934326172) (768,26.71088981628418) (809,26.656627655029297) (1547,26.547855377197266) (3767,26.438175201416016) (813,26.308183670043945) (2186,26.188810348510742) (805,26.14859390258789) (815,26.08707618713379) (4003,25.902490615844727) (2576,25.84200668334961) (2192,25.78754234313965) (826,25.573627471923828) (2586,25.408475875854492)*
350: (289,29.379213333129883)* (292,29.35409927368164)* (302,29.279321670532227) (701,29.27057647705078)* (299,29.14017677307129) (288,29.09300994873047)* (318,28.58510398864746) (525,28.424636840820312) (326,28.389707565307617) (300,28.35047721862793)* (523,28.325557708740234) (679,28.242919921875) (340,28.231863021850586)* (333,27.923633575439453)* (294,27.888607025146484) (461,27.884967803955078)* (161,27.88226318359375)* (157,27.821870803833008) (1601,27.701425552368164) (1580,27.671308517456055)
351: (466,28.198461532592773) (464,28.150224685668945) (524,27.95941162109375) (2020,27.516183853149414) (686,27.380096435546875) (681,27.356761932373047)* (461,27.30567169189453) (1047,26.996078491210938)* (498,26.895540237426758)* (89,26.7440242767334) (680,26.67869758605957) (458,26.56268882751465) (528,26.484071731567383) (2435,26.445383071899414) (289,26.352602005004883) (288,26.309146881103516) (3404,26.213865280151367)* (2025,26.205629348754883) (1037,26.0968074798584) (470,26.060922622680664)
352: (903,31.881702423095703) (378,31.793996810913086) (55,31.631954193115234) (298,31.619068145751953) (292,31.616945266723633)* (157,31.492919921875) (466,31.035127639770508)* (679,31.011459350585938)* (525,30.631166458129883) (972,30.62848472595215) (291,30.621755599975586) (329,30.573705673217773) (1934,30.350601196289062) (889,30.344024658203125) (1243,30.337892532348633) (461,30.310232162475586) (349,30.1892147064209) (310,30.142915725708008) (257,30.096134185791016) (1464,29.91404914855957)
353: (468,29.210102081298828)* (458,28.22077751159668) (314,27.834577560424805)* (907,27.49509048461914) (301,27.311241149902344) (1455,27.174135208129883) (317,27.084716796875) (329,27.00792694091797) (531,26.91767120361328) (299,26.735960006713867) (3317,26.673187255859375) (475,26.631345748901367) (328,26.441877365112305) (1032,26.43328094482422) (1613,26.38522720336914)* (89,26.244077682495117)* (4562,26.22930908203125) (1444,26.219757080078125) (543,26.057477951049805) (308,26.042173385620117)
354: (352,28.669984817504883) (288,27.71554183959961)* (5534,27.66434669494629) (528,27.60835838317871)* (543,27.47089195251465) (289,27.30765151977539)* (292,27.018766403198242)* (344,27.018184661865234) (4707,26.954753875732422) (681,26.94860076904297) (1051,26.94855499267578) (701,26.890642166137695)* (161,26.828033447265625) (915,26.773090362548828) (2020,26.628488540649414) (544,26.62794303894043) (4575,26.572816848754883) (306,26.479717254638672) (291,26.46428680419922) (302,26.403610229492188)
355: (191,32.39046096801758)* (498,31.48210334777832) (378,30.73459243774414) (499,30.68138313293457) (333,30.581745147705078) (488,30.280611038208008) (536,30.0003604888916) (371,29.999265670776367)* (324,29.894872665405273) (540,29.809362411499023) (481,29.767074584960938) (475,29.702112197875977) (182,29.701305389404297) (291,29.667362213134766) (209,29.59847640991211) (680,29.549556732177734)* (3859,29.497501373291016) (230,29.404888153076172) (538,29.368810653686523) (1246,29.208667755126953)
356: (2204,28.339143753051758) (2210,27.169851303100586)* (4168,26.818145751953125) (4166,26.421098709106445) (2203,26.213260650634766) (12387,26.060951232910156) (1868,26.009281158447266) (14444,25.9937801361084) (12384,25.930173873901367) (14443,25.895029067993164) (2617,25.89423370361328) (16411,25.494735717773438) (2618,25.227596282958984) (825,25.09186363220215) (4550,25.071332931518555) (11294,25.04121971130371) (1185,25.010360717773438) (1551,24.915189743041992) (2619,24.79705047607422) (823,24.75048065185547)
357: (703,30.26026725769043)* (757,30.13072967529297) (64,29.496463775634766) (64,29.496463775634766) (84,29.481082916259766)* (58,29.293758392333984) (58,29.293758392333984) (70,29.26482391357422) (2137,29.078754425048828) (1097,28.93353843688965) (1609,28.900300979614258) (1098,28.661378860473633) (1390,28.561613082885742) (1075,28.55438804626465) (432,28.541461944580078) (53,28.48287010192871) (53,28.48287010192871) (418,28.458507537841797) (3411,28.43056869506836) (1398,28.41489028930664)
358: (238,28.71476936340332)* (1099,28.697298049926758) (2605,28.606258392333984)* (748,28.274383544921875) (2818,27.82600212097168) (757,27.82429313659668) (56,27.682601928710938)* (56,27.682601928710938)* (1752,27.639787673950195) (1394,27.538036346435547) (174,27.533906936645508) (64,27.45093536376953) (64,27.45093536376953) (1789,27.33733367919922) (154,27.276979446411133) (2747,27.239765167236328) (1410,27.23847198486328) (3046,27.191143035888672) (1401,27.177753448486328) (1986,27.126556396484375)
359: (1027,28.739688873291016) (193,28.279239654541016) (1892,28.22972297668457) (68,28.14576530456543)* (68,28.14576530456543)* (1014,27.870540618896484) (2936,27.80730438232422)* (1895,27.80666732788086) (994,27.786563873291016) (995,27.734994888305664) (2554,27.56779670715332) (99,27.469511032104492) (852,27.40021514892578) (1019,27.33440399169922) (996,27.155651092529297) (1884,27.010934829711914) (997,26.981300354003906) (7068,26.968849182128906) (1006,26.919235229492188) (999,26.86079978942871)
360: (2700,24.434345245361328) (6004,24.35242462158203) (5191,24.015195846557617) (2679,23.618459701538086) (12868,23.543092727661133) (4853,23.45672035217285) (2720,23.444517135620117) (2726,23.177078247070312) (2719,23.147167205810547) (2725,23.10306167602539) (2680,23.038707733154297) (2718,22.99968910217285) (2705,22.992942810058594) (2710,22.990253448486328) (2727,22.964818954467773) (2722,22.959609985351562) (2730,22.933774948120117) (2707,22.924795150756836) (2709,22.914112091064453) (2733,22.91037940979004)
361: (701,30.672569274902344)* (310,30.350467681884766)* (288,29.984315872192383)* (326,29.85509490966797) (301,29.697694778442383) (300,29.588157653808594) (465,29.377185821533203) (455,29.325698852539062) (456,29.32375144958496) (2523,29.30495834350586) (311,29.294273376464844) (333,29.29006004333496)* (903,29.2299747467041) (306,29.215526580810547) (265,29.053014755249023) (908,28.83917808532715) (293,28.819440841674805)* (316,28.686899185180664) (298,28.67905044555664) (1052,28.66928482055664)
362: (498,29.643068313598633)* (1045,29.47188377380371) (1041,29.130836486816406) (439,28.890783309936523)* (220,28.693925857543945) (6121,28.67095184326172)* (1672,28.557924270629883) (924,28.457839965820312) (5630,28.22229766845703) (378,28.17177391052246) (424,28.152477264404297) (470,28.07430076599121) (1047,28.05576515197754)* (209,28.022932052612305) (714,27.93990135192871)* (533,27.864410400390625) (6132,27.83018684387207) (207,27.82140350341797) (3741,27.763303756713867) (932,27.75589370727539)
363: (1116,29.24472427368164) (412,28.5721378326416) (2352,28.454627990722656) (1406,28.258026123046875) (1044,28.11553382873535) (198,28.077585220336914) (209,28.062101364135742) (220,27.929672241210938) (840,27.804922103881836) (500,27.673585891723633) (488,27.595430374145508)* (377,27.464998245239258) (501,27.448137283325195) (489,27.423439025878906) (1091,27.336109161376953) (472,27.315399169921875) (806,27.31218147277832) (383,27.293413162231445) (537,27.201459884643555) (1974,27.11711311340332)
364: (7147,31.499515533447266) (4079,31.466228485107422) (222,31.234060287475586) (1242,31.121671676635742) (227,30.8802490234375)* (219,30.865352630615234) (1504,30.801477432250977) (9545,30.7291316986084) (205,30.35679817199707) (235,30.318639755249023)* (195,30.295507431030273) (429,30.25139617919922) (2629,30.243003845214844) (206,30.006690979003906) (3458,29.952919006347656) (1957,29.896944046020508) (199,29.862430572509766) (622,29.81324005126953) (609,29.773441314697266) (629,29.76585578918457)
365: (910,27.477724075317383) (12288,26.621694564819336) (7152,26.24379539489746) (1747,25.890594482421875) (149,25.673250198364258) (116,25.664216995239258) (140,25.632492065429688) (136,25.628923416137695) (109,25.617130279541016) (150,25.6168212890625) (146,25.614429473876953) (144,25.613361358642578) (122,25.610681533813477) (115,25.592491149902344) (128,25.57248306274414) (129,25.54743194580078) (133,25.545948028564453) (119,25.544809341430664) (104,25.530902862548828) (147,25.530418395996094)
366: (6151,29.463571548461914) (755,28.82807731628418) (197,28.8226318359375) (5605,28.653783798217773) (1504,28.498258590698242) (231,28.36857032775879) (632,28.233882904052734) (3417,28.23128318786621) (1732,28.136627197265625) (216,28.133895874023438) (616,28.101978302001953)* (1098,28.065587997436523) (1957,27.791431427001953) (2289,27.782949447631836) (11477,27.651201248168945) (1163,27.64881706237793) (621,27.620302200317383) (3703,27.56304359436035) (3686,27.46613883972168) (5879,27.436922073364258)
367: (230,31.140222549438477) (1186,30.831172943115234) (1091,30.478036880493164) (1246,29.863571166992188)* (1866,29.80850601196289) (4155,29.77411460876465) (486,29.573766708374023) (5310,29.462242126464844) (492,29.455114364624023) (1672,29.451828002929688) (1406,29.099929809570312) (6554,29.012081146240234) (234,28.896251678466797) (1814,28.7999324798584) (1191,28.799726486206055) (1182,28.769575119018555) (377,28.740177154541016) (808,28.738327026367188) (2661,28.670095443725586) (481,28.614471435546875)
368: (620,27.912593841552734) (1097,27.120737075805664) (59,26.556386947631836) (4609,26.484745025634766) (4493,26.44596290588379) (1376,26.357328414916992) (1167,26.351490020751953) (2139,26.249818801879883)* (9823,26.192230224609375) (429,26.16944694519043) (8493,26.05504035949707) (615,26.030221939086914) (8234,26.0098934173584) (9631,26.00641441345215) (6217,26.00260353088379)* (8479,25.9733829498291) (441,25.83450698852539) (5412,25.826383590698242) (1609,25.80807876586914) (8672,25.79973030090332)
369: (430,29.333097457885742) (1632,29.210941314697266) (223,29.19851303100586) (217,29.099882125854492)* (1633,28.811508178710938) (425,28.790725708007812) (898,28.780406951904297) (1097,28.49174690246582)* (440,28.472673416137695) (445,28.359384536743164) (199,28.34984588623047)* (228,28.109416961669922) (196,28.074533462524414) (416,28.066631317138672) (5547,27.93674659729004) (4074,27.897384643554688) (622,27.87808609008789) (962,27.85438346862793) (1971,27.826932907104492) (222,27.80970001220703)
370: (190,31.91944122314453) (173,31.784015655517578)* (166,31.455638885498047) (229,31.349061965942383) (182,31.187732696533203) (316,31.123559951782227) (511,31.06639862060547)* (159,30.60401725769043) (227,30.56321144104004) (220,30.552295684814453) (234,30.294755935668945) (154,30.243778228759766)* (982,30.149934768676758) (961,30.133926391601562) (228,29.887651443481445) (72,29.844133377075195) (72,29.844133377075195) (67,29.672168731689453) (67,29.672168731689453) (230,29.65178871154785)
371: (2747,27.1237850189209) (4226,26.98232650756836) (1061,26.461353302001953) (4887,25.978055953979492) (516,25.758079528808594) (245,25.68076515197754) (4912,25.65638542175293) (1713,25.646080017089844)* (30,25.633718490600586) (4155,25.57018280029297) (70,25.43764877319336) (1786,25.375219345092773) (1055,25.277793884277344) (8258,25.234254837036133) (5358,25.201904296875) (66,25.168743133544922) (66,25.168743133544922) (1099,25.162734985351562) (10430,25.069412231445312) (1410,25.03322410583496)
372: (930,31.3963623046875) (504,31.297529220581055) (518,31.047836303710938) (497,30.797395706176758) (726,30.706249237060547) (377,30.559202194213867)* (378,30.35474395751953) (1145,29.835281372070312) (1859,29.82550811767578) (3367,29.64959144592285) (1044,29.506834030151367) (1179,29.459745407104492) (536,29.40264892578125) (198,29.372337341308594) (1339,29.344711303710938) (2941,29.264623641967773) (6257,29.183910369873047) (1714,29.149263381958008) (1797,28.97198486328125) (189,28.962156295776367)
375: (55,31.835180282592773) (292,31.623620986938477)* (535,31.402494430541992) (701,31.32770538330078) (349,31.059202194213867) (300,30.97047233581543)* (299,30.830421447753906) (906,30.811824798583984) (525,30.714271545410156) (466,30.688329696655273) (298,30.67717742919922) (306,30.56368637084961)* (1243,30.509750366210938) (257,30.468482971191406) (333,30.38793182373047) (310,30.339811325073242) (291,30.08065414428711)* (157,30.062299728393555) (532,30.050922393798828) (265,30.04485511779785)
376: (732,27.048969268798828) (1366,26.94761848449707) (2343,26.36590576171875) (3471,26.313905715942383) (176,25.74209976196289) (1369,25.734920501708984)* (724,25.606006622314453) (4458,25.312044143676758) (2342,25.08915138244629) (4680,24.99526023864746) (918,24.964736938476562) (706,24.806194305419922) (2347,24.72659683227539) (1249,24.7182559967041) (2835,24.711915969848633) (1804,24.694698333740234) (3438,24.674392700195312) (1360,24.619495391845703) (1372,24.448650360107422) (952,24.443317413330078)
377: (843,30.73927116394043) (841,29.550106048583984)* (707,29.45514678955078) (949,29.35425567626953) (2379,29.21399688720703) (370,29.19700050354004) (978,29.111202239990234) (198,28.982566833496094) (2794,28.894617080688477) (152,28.70060157775879) (2370,28.591318130493164) (920,28.565670013427734)* (846,28.41000747680664) (1216,28.250547409057617) (812,28.164688110351562)* (806,28.12542152404785) (1369,28.037717819213867) (1104,28.0212459564209) (517,28.00775909423828) (2172,28.00461196899414)
378: (951,31.649486541748047)* (712,31.212919235229492) (868,31.05016326904297) (562,30.736291885375977)* (1415,30.494918823242188)* (1122,30.343795776367188)* (2783,30.315109252929688) (2901,30.222332000732422) (511,30.16110610961914) (728,30.1505184173584) (1810,30.113162994384766) (734,29.98187255859375) (1464,29.96721649169922) (1639,29.945396423339844) (2786,29.883466720581055) (5020,29.855594635009766) (975,29.806594848632812) (2343,29.794876098632812) (2176,29.62250328063965) (707,29.59349822998047)
380: (310,28.839385986328125) (295,28.81218719482422)* (326,28.566577911376953)* (309,28.561132431030273) (288,28.42917251586914)* (701,28.3043270111084) (302,28.2260684967041) (320,28.069351196289062)* (289,27.98831558227539)* (290,27.751636505126953) (907,27.735265731811523) (1450,27.557273864746094) (306,27.555418014526367) (55,27.46291160583496) (2018,27.354116439819336) (1451,27.303203582763672) (908,27.24550437927246)* (312,27.16789436340332) (291,27.15536117553711)* (301,27.13434600830078)
382: (276,26.885360717773438)* (2232,26.596908569335938) (284,25.75894546508789) (6562,25.54909896850586) (267,25.418363571166992) (4779,25.12842559814453) (278,25.101144790649414) (2252,25.08009147644043) (286,24.803552627563477) (271,24.755212783813477) (1631,24.51424789428711) (1641,24.477773666381836) (569,24.407115936279297) (3346,24.385221481323242) (6887,24.20923614501953) (2179,24.194509506225586) (1839,24.18084144592285)* (8188,24.173133850097656) (3357,24.120925903320312) (10898,24.120819091796875)
383: (689,32.488128662109375) (89,31.970157623291016) (1375,31.844139099121094) (697,31.567611694335938) (228,31.209972381591797) (173,31.02594757080078) (430,30.808149337768555) (298,30.72983741760254) (289,30.62247657775879) (316,30.579143524169922) (300,30.563337326049805) (1934,30.5414981842041) (204,30.514610290527344) (903,30.43749237060547) (288,30.40968132019043) (378,30.401681900024414) (961,30.27466583251953) (486,30.252819061279297) (546,30.220630645751953)* (166,30.197633743286133)
385: (333,31.267635345458984)* (498,31.152246475219727)* (289,30.304981231689453)* (378,30.105981826782227) (1047,29.459867477416992) (481,29.412353515625) (377,29.260202407836914)* (306,29.2112979888916)* (701,29.19603157043457) (295,29.190229415893555) (681,29.183147430419922)* (691,29.122188568115234) (1934,29.076520919799805) (403,28.949522018432617) (471,28.93752670288086) (298,28.854970932006836) (693,28.820262908935547) (972,28.651302337646484) (2977,28.59811019897461) (321,28.568269729614258)*
386: (5605,27.326553344726562) (945,26.95205307006836) (706,26.627683639526367) (707,26.607200622558594)* (5310,26.55975341796875) (230,26.45597267150879)* (607,26.2930908203125) (1249,26.274219512939453) (3712,26.230287551879883) (3873,26.094013214111328) (910,26.07107925415039) (718,26.042219161987305) (966,26.02391815185547) (4920,25.916772842407227) (951,25.88591194152832) (986,25.836261749267578) (2852,25.729368209838867) (396,25.61435890197754) (5306,25.599140167236328) (2055,25.597810745239258)
387: (4696,26.53656768798828) (4566,26.44057846069336) (331,26.306568145751953) (913,26.173383712768555) (1641,26.15441131591797) (285,26.149824142456055) (1613,25.906930923461914)* (1935,25.895723342895508) (310,25.886201858520508) (525,25.855239868164062) (317,25.796859741210938) (6562,25.559268951416016) (8173,25.525604248046875) (3314,25.513105392456055) (322,25.49201774597168) (239,25.490795135498047) (9902,25.320703506469727) (6914,25.304025650024414) (320,25.230308532714844) (2179,25.18090057373047)
388: (2055,30.388629913330078) (945,29.937795639038086) (2446,29.417606353759766)* (348,28.990785598754883) (5605,28.81757164001465) (518,28.37077522277832)* (1130,28.057159423828125) (2068,27.726974487304688) (407,27.687091827392578)* (1177,27.59180450439453) (1348,27.569202423095703) (380,27.568655014038086) (3712,27.480430603027344) (4155,27.396860122680664) (63,27.295055389404297) (63,27.295055389404297) (986,27.2928409576416) (46,27.229446411132812) (2044,27.162912368774414) (959,27.090362548828125)
390: (295,30.691679000854492)* (349,29.700613021850586) (329,29.678138732910156) (328,29.626802444458008)* (525,29.433046340942383) (310,29.33260726928711) (913,29.159074783325195) (161,29.01519775390625) (157,29.014310836791992) (257,28.95062828063965)* (301,28.635223388671875) (475,28.284915924072266)* (285,28.170719146728516) (461,28.04195785522461)* (320,27.963577270507812) (291,27.953662872314453) (544,27.94697380065918) (327,27.831327438354492) (485,27.75933265686035) (352,27.73530387878418)
391: (1183,26.152027130126953) (488,25.508079528808594)* (5115,25.202537536621094) (768,25.125938415527344) (1194,25.114255905151367)* (5716,25.030906677246094) (209,25.01080322265625) (460,24.96455955505371)* (500,24.850439071655273) (1190,24.850250244140625) (492,24.644777297973633) (497,24.63855743408203) (808,24.440706253051758) (4995,24.433643341064453) (1853,24.316242218017578) (371,24.311725616455078) (2738,24.310579299926758) (1863,24.28659439086914) (4181,24.286348342895508) (1191,24.234651565551758)
392: (184,30.63694953918457) (538,30.28927993774414) (298,30.259313583374023) (1556,30.203083038330078) (97,30.11286163330078) (67,30.084169387817383)* (67,30.084169387817383)* (182,29.959455490112305) (1772,29.925565719604492) (378,29.912641525268555)* (1243,29.912033081054688) (300,29.860841751098633) (289,29.849864959716797)* (683,29.785673141479492) (701,29.771045684814453) (1375,29.725576400756836) (291,29.702857971191406)* (301,29.701169967651367) (2544,29.540245056152344) (1470,29.526081085205078)
393: (857,29.901416778564453) (1513,29.578367233276367) (1804,28.88847541809082) (230,28.285799026489258) (220,28.14557456970215) (4129,28.109418869018555) (429,28.107948303222656) (1246,28.06239128112793) (1502,28.041397094726562) (599,28.025753021240234) (199,28.01936912536621) (709,27.991281509399414) (706,27.97256851196289) (424,27.934423446655273) (412,27.782217025756836) (533,27.618568420410156) (718,27.56718635559082) (1412,27.544742584228516) (192,27.403518676757812) (88,27.305147171020508)
394: (1244,25.34406280517578) (227,24.9766788482666) (447,24.858247756958008) (718,24.83213233947754) (220,24.39898109436035) (439,24.358015060424805) (1648,24.289203643798828) (868,24.239593505859375) (1807,24.2359676361084) (3741,24.033329010009766) (1766,23.956836700439453) (1153,23.951644897460938) (903,23.920866012573242) (4600,23.780607223510742) (1659,23.772138595581055) (8713,23.74520492553711) (3204,23.69194793701172) (714,23.58017349243164) (9829,23.504302978515625) (4062,23.501766204833984)
395: (846,29.82859992980957)* (1547,29.09105682373047)* (2169,28.618820190429688) (3462,28.60307502746582) (841,28.483755111694336)* (3717,27.955596923828125) (707,27.613134384155273) (1533,27.571569442749023)* (1216,27.450153350830078) (4277,27.411418914794922) (818,27.39356231689453) (1364,27.393301010131836) (2944,27.337976455688477) (918,27.331605911254883)* (1218,27.303117752075195) (5666,27.26921844482422) (977,27.254154205322266) (1204,27.186073303222656) (2970,27.068635940551758) (514,27.065778732299805)
396: (1306,29.307825088500977) (1800,29.273757934570312) (63,28.957420349121094) (63,28.957420349121094) (877,28.664682388305664) (187,28.629396438598633) (1009,28.512575149536133) (157,28.38336753845215) (4024,28.346515655517578) (4980,28.086490631103516) (1001,28.02847671508789) (1081,28.02827262878418) (151,27.938512802124023) (7317,27.78567123413086) (7311,27.776447296142578) (7306,27.766817092895508) (7299,27.746204376220703) (7307,27.744077682495117) (7305,27.74308967590332) (1713,27.741823196411133)
397: (72,31.587480545043945)* (72,31.587480545043945)* (173,30.65251922607422) (159,30.488950729370117) (1534,30.349821090698242) (5079,30.273141860961914) (1714,29.667322158813477) (1075,29.63832664489746) (166,29.468557357788086) (1083,29.45395851135254) (1098,29.260011672973633) (1066,29.19700813293457) (187,29.12765884399414) (487,29.121124267578125) (1298,29.079191207885742) (515,29.05083656311035) (450,28.954328536987305) (861,28.912302017211914) (59,28.903356552124023) (1295,28.875385284423828)
