userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,11.299883842468262) (187,10.988337516784668) (51,10.601839065551758)* (998,10.272648811340332) (1713,9.991779327392578) (997,9.944375038146973) (59,9.461076736450195)* (3992,9.446571350097656) (511,9.292078018188477) (1824,9.277674674987793) (959,9.24586009979248) (601,9.110419273376465) (183,8.929637908935547) (1076,8.850385665893555) (1464,8.759982109069824) (1800,8.704476356506348) (1892,8.653404235839844) (1836,8.644257545471191) (57,8.568218231201172)* (993,8.531414985656738)
303: (227,10.851265907287598)* (614,10.562161445617676) (1369,10.339472770690918)* (868,10.044788360595703)* (718,9.548628807067871) (1639,9.528295516967773) (917,9.317639350891113) (226,9.275613784790039)* (735,9.043384552001953) (630,9.010395050048828) (212,8.954031944274902) (562,8.946402549743652)* (424,8.940973281860352) (918,8.822086334228516) (3444,8.767735481262207) (959,8.686932563781738) (3744,8.672212600708008) (429,8.502376556396484) (2595,8.445242881774902) (1814,8.387378692626953)
304: (72,12.602951049804688)* (72,12.602951049804688)* (64,11.03219223022461) (64,11.03219223022461) (56,10.74937629699707) (56,10.74937629699707) (1075,10.532645225524902)* (1062,10.194845199584961) (703,10.136277198791504) (420,9.782495498657227) (59,9.578112602233887) (1394,9.553669929504395) (1713,9.534440040588379)* (81,9.48747730255127) (450,9.367984771728516)* (70,9.361955642700195) (1707,9.341911315917969) (1098,9.329948425292969) (228,9.314094543457031) (526,9.217310905456543)
305: (701,9.469991683959961)* (1042,9.24333381652832)* (468,9.168214797973633) (349,8.716460227966309) (1456,8.690031051635742) (461,8.598093032836914)* (531,8.589029312133789) (320,8.587246894836426) (903,8.374424934387207) (1580,8.361698150634766) (802,8.354774475097656)* (2081,8.206509590148926) (157,8.206014633178711) (913,8.20218276977539) (314,8.137868881225586) (325,8.110620498657227) (456,7.9293365478515625) (907,7.928526878356934) (455,7.919158935546875) (299,7.9046430587768555)*
306: (198,10.83922004699707) (190,10.58564281463623) (187,10.034061431884766)* (183,9.641486167907715) (157,9.362759590148926) (75,9.161174774169922)* (75,9.161174774169922)* (1104,9.047435760498047) (475,8.993880271911621) (1406,8.992435455322266) (511,8.83155632019043)* (3501,8.81369400024414) (172,8.802912712097168) (156,8.766745567321777) (854,8.570569038391113) (959,8.522124290466309) (707,8.395833015441895)* (865,8.33510684967041) (173,8.2833833694458) (529,8.242483139038086)
307: (1109,10.578887939453125) (1124,10.035663604736328) (5360,9.717432975769043)* (1143,9.011024475097656) (506,8.871491432189941) (1851,8.751526832580566) (2330,8.648819923400879) (744,8.642021179199219) (5173,8.39599895477295) (1743,8.313156127929688) (2605,8.28625774383545) (747,8.280821800231934) (1705,8.214927673339844) (174,8.105319023132324) (8444,8.071882247924805) (1123,8.070669174194336) (13502,8.067885398864746) (8689,8.050519943237305) (2308,8.037468910217285) (1144,8.028961181640625)
308: (918,10.973808288574219)* (472,10.617411613464355) (1339,9.711021423339844) (726,9.572183609008789) (815,9.457284927368164)* (198,9.358765602111816)* (966,9.313347816467285) (779,9.259051322937012) (1188,9.008645057678223) (1186,8.920072555541992) (710,8.725443840026855) (1803,8.653475761413574) (959,8.63217830657959) (932,8.560850143432617) (957,8.505117416381836) (25,8.502738952636719) (3083,8.490755081176758) (1672,8.3624906539917)* (3427,8.282965660095215) (4103,8.232192039489746)
310: (475,9.093398094177246)* (531,8.22468090057373)* (1456,7.947824954986572) (1042,7.8209228515625) (545,7.778668403625488) (2081,7.766840934753418) (524,7.551335334777832) (325,7.435592174530029) (4562,7.434717178344727)* (314,7.416675567626953) (525,7.405720233917236) (2083,7.376677513122559) (386,7.299679756164551) (7340,7.275384902954102) (544,7.26138973236084) (2025,7.230452537536621) (466,7.220457077026367)* (1452,7.216753005981445) (331,7.204044342041016) (288,7.19587516784668)*
311: (2277,10.354789733886719) (227,10.136529922485352) (530,9.840587615966797) (228,9.59221076965332) (962,9.211148262023926) (703,9.178472518920898) (190,9.173948287963867) (3676,9.133466720581055) (229,9.110883712768555) (3057,8.872323989868164) (1400,8.871302604675293) (215,8.800414085388184) (424,8.601299285888672) (1767,8.57505989074707) (4435,8.543787956237793) (426,8.526421546936035) (689,8.415618896484375) (88,8.409222602844238) (221,8.305371284484863) (1519,8.262685775756836)
312: (2804,11.749435424804688) (5089,11.381261825561523)* (2097,11.140609741210938)* (4980,10.974570274353027) (3494,10.502927780151367) (374,10.493011474609375) (385,10.484508514404297) (3325,10.236066818237305) (3487,10.091724395751953) (3570,10.010125160217285) (400,9.95431900024414) (409,9.909903526306152) (410,9.900766372680664) (382,9.895637512207031) (1923,9.825042724609375) (2806,9.801399230957031) (5092,9.767070770263672) (8,9.748588562011719) (2101,9.741693496704102) (396,9.719170570373535)
313: (2038,12.386101722717285) (1339,11.41854190826416)* (37,10.824365615844727) (918,10.618592262268066)* (1670,10.592996597290039) (707,10.321847915649414) (7,10.298852920532227) (1712,10.184239387512207) (1359,9.983927726745605) (2004,9.966607093811035) (3197,9.85326862335205) (2967,9.724477767944336) (1338,9.598311424255371) (36,9.526525497436523) (13,9.401009559631348) (6747,9.394351959228516) (1797,9.381512641906738) (943,9.360384941101074) (4270,9.301939964294434) (7100,9.198790550231934)
314: (289,11.491584777832031) (227,10.808597564697266) (230,9.681899070739746) (297,9.605354309082031) (1470,9.523900032043457) (966,9.449898719787598)* (3462,9.0897216796875) (6006,9.076299667358398) (2080,8.941913604736328) (349,8.900010108947754) (377,8.702658653259277) (320,8.650639533996582) (438,8.582097053527832) (4708,8.486607551574707) (190,8.45606517791748) (472,8.433746337890625)* (1241,8.23424243927002) (366,8.165221214294434) (464,8.117754936218262) (2176,8.105257987976074)
315: (228,13.84773063659668)* (903,10.789567947387695)* (703,10.762216567993164) (289,10.345260620117188) (157,10.185079574584961) (969,9.895758628845215) (298,9.6946439743042)* (538,9.661283493041992) (182,9.497222900390625) (288,9.301424980163574) (425,9.262956619262695) (432,9.195453643798828) (1106,9.190959930419922) (1048,9.063623428344727) (1243,8.974454879760742) (2277,8.920075416564941)* (172,8.909193992614746) (1400,8.875179290771484) (716,8.862889289855957) (430,8.759517669677734)
316: (198,13.485848426818848)* (7,10.190370559692383) (1104,10.09811019897461)* (854,9.522276878356934) (504,9.470434188842773) (489,9.323440551757812)* (1406,9.2863187789917) (978,9.231368064880371) (497,9.03803825378418) (1714,9.036754608154297) (190,8.836519241333008) (2352,8.829911231994629) (1873,8.602521896362305) (856,8.467540740966797) (2380,8.37582778930664) (512,8.294774055480957) (1179,8.24001693725586) (490,8.160991668701172) (503,8.0700044631958) (930,7.947567939758301)
317: (599,8.624713897705078)* (2558,8.2422513961792) (3444,8.210960388183594) (1413,8.176824569702148) (601,8.017005920410156) (614,7.906773567199707) (2347,7.76894998550415) (250,7.731272220611572) (3675,7.6434326171875) (975,7.5855536460876465) (1805,7.462132930755615) (245,7.440361499786377) (730,7.425658702850342) (6950,7.380672931671143) (4369,7.380294322967529) (2861,7.274458885192871) (3665,7.267885208129883) (1416,7.260717391967773) (2609,7.215534687042236) (881,7.200387001037598)
318: (157,10.68396282196045) (289,10.513142585754395)* (288,9.926161766052246) (2083,9.374124526977539)* (1613,9.262974739074707)* (1456,9.242157936096191) (903,9.205402374267578) (228,9.094444274902344) (538,8.71820068359375) (913,8.704554557800293) (190,8.699231147766113) (329,8.497379302978516) (1037,8.408041954040527)* (294,8.406697273254395) (424,8.360154151916504) (531,8.3246488571167) (1243,8.1488676071167) (906,8.076570510864258) (328,8.017228126525879) (461,7.906160354614258)
319: (1545,10.076591491699219) (3791,9.493782043457031) (840,9.112858772277832) (3462,8.903653144836426) (4823,8.762968063354492) (5205,8.590048789978027) (2281,8.574441909790039) (957,8.39418888092041) (3740,8.291329383850098) (4164,8.110267639160156) (7328,8.105448722839355) (424,8.01340389251709) (5641,7.9846601486206055)* (383,7.883100986480713)* (11177,7.87701416015625) (4828,7.773590564727783) (3456,7.749791622161865) (3028,7.679582118988037) (4209,7.672631740570068) (4191,7.587310314178467)
320: (227,7.593018054962158) (1098,7.020074844360352) (97,6.959370136260986) (2419,6.925445556640625) (157,6.810751914978027) (602,6.751373767852783) (630,6.5711588859558105) (2277,6.557204246520996) (599,6.503447532653809) (1243,6.373795509338379) (1833,6.322140216827393) (289,6.30021858215332) (423,6.258274555206299) (601,6.199270248413086) (444,6.121052265167236) (2641,6.102468013763428) (1121,6.094383716583252) (3621,6.086886405944824) (1844,6.070613384246826) (418,6.060687065124512)
321: (707,12.104076385498047) (1339,11.498048782348633) (198,10.910338401794434) (25,10.85908317565918) (726,10.720138549804688) (923,10.711674690246582) (472,10.295968055725098) (957,10.13166332244873) (928,10.091897964477539) (710,9.863778114318848) (1347,9.853752136230469) (966,9.847514152526855) (1338,9.708274841308594) (2967,9.52730655670166) (1670,9.49767017364502) (1104,9.4819974899292) (953,9.428155899047852) (1186,9.41240406036377) (2009,9.391596794128418) (2664,9.386054039001465)
322: (306,10.175498962402344)* (1037,9.654994010925293)* (545,8.456940650939941) (5988,8.168354988098145) (5058,7.975269317626953) (1042,7.963254928588867)* (1456,7.860291481018066) (157,7.857633113861084) (377,7.705610275268555) (1587,7.699736595153809) (531,7.639681339263916) (330,7.571485996246338) (161,7.378064155578613) (1613,7.324249267578125)* (2179,7.269399642944336) (1444,7.22666072845459) (2081,7.1640777587890625) (346,7.1512451171875) (294,7.15031623840332) (661,7.082916259765625)
324: (928,11.970328330993652) (917,10.552594184875488)* (707,10.294726371765137)* (924,10.167590141296387) (1344,9.88390827178955) (943,9.872953414916992) (956,9.8422212600708) (841,9.814715385437012) (1353,9.779093742370605) (954,9.563915252685547) (1352,9.393590927124023) (3509,9.193931579589844) (712,9.062597274780273) (1342,8.876914978027344) (380,8.863483428955078) (1339,8.793619155883789) (1356,8.749137878417969) (868,8.689691543579102) (3470,8.634827613830566)* (1337,8.599390029907227)
325: (4025,10.335634231567383) (1253,10.203582763671875) (1277,10.109737396240234) (9,9.953906059265137) (32,9.849292755126953) (4318,9.782352447509766) (1296,9.768786430358887) (64,9.716959953308105) (64,9.716959953308105) (49,9.591998100280762) (2667,9.566878318786621) (107,9.399604797363281) (31,9.326983451843262) (1332,9.187416076660156) (5,9.168418884277344) (56,9.140705108642578) (56,9.140705108642578) (27,9.126133918762207) (4316,9.108678817749023) (14286,9.01589584350586)
326: (289,12.40652847290039) (310,10.729277610778809) (157,10.260388374328613) (966,9.392027854919434) (475,9.054956436157227) (701,8.991004943847656) (161,8.8505220413208) (330,8.82942008972168) (1613,8.768752098083496) (326,8.757525444030762) (301,8.749034881591797) (291,8.722196578979492)* (285,8.707767486572266) (297,8.64904499053955) (538,8.613804817199707) (283,8.596534729003906)* (314,8.596517562866211) (1241,8.51817512512207) (290,8.314621925354004) (456,8.21238899230957)
327: (306,12.2330961227417) (296,9.835158348083496) (1037,9.720235824584961) (2083,9.395268440246582) (525,9.236995697021484) (544,8.896549224853516) (644,8.800779342651367) (535,8.77020263671875) (532,8.734533309936523) (674,8.705520629882812) (530,8.501764297485352) (701,8.377589225769043) (161,8.366130828857422) (545,8.331573486328125) (526,8.32083511352539) (914,8.319496154785156) (328,8.318031311035156) (972,8.299412727355957) (906,8.292136192321777) (546,8.272274017333984)
328: (228,12.14614486694336) (533,11.420777320861816) (196,10.535303115844727) (430,10.433175086975098) (703,10.328678131103516) (689,9.992378234863281) (1106,9.940914154052734) (537,9.895355224609375)* (716,9.778867721557617) (903,9.595466613769531)* (546,9.262409210205078) (3200,9.255308151245117) (3255,9.09065055847168) (898,8.925163269042969) (1090,8.903687477111816) (1934,8.839301109313965) (532,8.734968185424805) (690,8.732405662536621) (3213,8.669524192810059) (1515,8.647794723510742)
329: (289,15.325822830200195)* (1243,13.620194435119629) (1464,12.361868858337402) (157,11.662601470947266) (903,11.506446838378906) (294,11.378724098205566) (316,11.192953109741211)* (690,10.981942176818848) (701,10.963342666625977)* (546,10.932136535644531) (3460,10.90720272064209) (167,10.6193208694458) (2277,10.615046501159668) (55,10.440903663635254)* (1934,10.434123992919922)* (190,10.387619018554688) (2521,10.36644458770752) (3502,10.331817626953125) (889,10.196797370910645) (538,10.02763843536377)
330: (227,11.325475692749023) (464,11.156123161315918)* (544,10.840404510498047) (797,10.733329772949219) (680,10.19956111907959) (691,10.191390991210938) (1934,9.994845390319824) (481,9.993127822875977) (523,9.75852108001709) (1032,9.720282554626465) (288,9.679658889770508) (325,9.629813194274902)* (349,9.552119255065918)* (908,9.521052360534668) (790,9.509855270385742) (693,9.392499923706055) (528,9.31088638305664) (342,9.25275993347168) (687,9.233499526977539) (475,9.176984786987305)
331: (2546,10.302765846252441) (1037,9.998467445373535) (691,9.985313415527344) (289,9.970714569091797)* (1038,9.591631889343262) (464,9.412946701049805) (1035,9.162858963012695) (2083,8.89781379699707) (2082,8.77373218536377) (693,8.745380401611328) (2977,8.685855865478516) (1455,8.53475570678711) (2081,8.464654922485352) (475,8.24273681640625)* (1032,8.157770156860352)* (2982,8.13461685180664) (680,8.114313125610352) (690,8.092765808105469)* (324,8.087478637695312) (5002,8.078790664672852)
332: (289,14.090442657470703) (294,11.677315711975098) (1243,11.5223388671875) (288,10.892730712890625) (97,10.46714973449707)* (903,10.421857833862305) (525,9.93211555480957) (701,9.86953353881836) (689,9.867180824279785)* (157,9.818808555603027) (71,9.732341766357422) (71,9.732341766357422) (2523,9.72248649597168) (298,9.478736877441406) (1464,9.404633522033691) (89,9.280232429504395) (1463,9.225990295410156) (1934,9.21986198425293) (523,9.189525604248047) (362,9.109111785888672)
333: (294,11.03293228149414) (349,10.429259300231934)* (525,10.013374328613281) (909,9.920086860656738) (320,9.883560180664062)* (3176,9.451484680175781) (913,9.372968673706055) (3173,9.293938636779785) (915,9.1238374710083) (542,9.051179885864258) (297,9.002202987670898) (340,8.838276863098145) (2082,8.771097183227539) (326,8.762866973876953) (2024,8.613121032714844) (354,8.610428810119629) (283,8.60329818725586) (71,8.600115776062012) (71,8.600115776062012) (4716,8.587946891784668)
334: (982,9.321428298950195)* (1513,9.261137008666992)* (917,9.021944046020508) (228,8.915826797485352) (614,8.84609317779541) (1412,8.535562515258789) (1515,8.33543586730957) (220,8.318995475769043)* (533,8.298136711120605) (706,8.2113037109375) (1239,8.204756736755371)* (207,8.197211265563965)* (428,8.146190643310547) (439,7.922490119934082) (1873,7.908425807952881) (2281,7.780589580535889) (3462,7.761268615722656) (854,7.708074569702148)* (3744,7.694611072540283) (932,7.684967994689941)*
335: (294,12.550848007202148) (288,10.68505859375)* (157,9.760052680969238) (1464,9.31054401397705) (1243,9.298487663269043) (701,9.249423027038574) (306,9.057161331176758) (461,9.052491188049316) (297,8.904121398925781) (2523,8.816315650939941) (265,8.748298645019531) (97,8.720495223999023) (903,8.689281463623047) (966,8.55311393737793) (523,8.447175979614258) (1114,8.385446548461914) (972,8.320155143737793) (316,8.303200721740723)* (71,8.168027877807617) (71,8.168027877807617)
336: (512,10.366145133972168)* (603,9.933289527893066) (81,9.227591514587402) (1790,8.943833351135254) (744,8.850035667419434) (174,8.751524925231934) (755,8.522549629211426)* (233,8.318689346313477) (2605,8.259809494018555) (64,8.14500617980957)* (64,8.14500617980957)* (107,8.011515617370605) (2676,7.905640602111816) (1418,7.777288436889648) (778,7.759101390838623) (2667,7.744570732116699) (1410,7.739095687866211) (3621,7.710998058319092) (56,7.689206123352051) (56,7.689206123352051)
337: (1344,10.034832954406738) (1352,10.018848419189453) (1523,9.979463577270508) (1522,9.853473663330078) (1353,9.538290023803711) (3509,9.249873161315918) (1521,8.912866592407227) (928,8.735617637634277) (1369,8.625882148742676)* (924,8.470497131347656) (5010,8.37978458404541) (5009,8.115592956542969) (5008,8.044694900512695) (5013,8.03269100189209) (5011,7.978353500366211) (918,7.887600898742676) (5012,7.866203784942627) (5014,7.765300273895264) (1524,7.7621989250183105)* (957,7.740647792816162)
338: (959,9.42475700378418) (306,8.026671409606934) (294,7.93918514251709) (475,7.43756628036499) (180,7.405218601226807) (227,7.391051292419434) (913,7.32960844039917) (951,7.175145149230957) (952,7.15369176864624) (329,7.141672134399414) (538,6.924651622772217) (296,6.732995986938477) (77,6.656999111175537) (77,6.656999111175537) (1713,6.597567081451416) (889,6.447662830352783) (2183,6.427753925323486) (525,6.400964736938477) (464,6.396271705627441) (79,6.376402378082275)
339: (349,10.13432788848877)* (1037,9.599472999572754) (701,9.18492317199707)* (455,9.025300979614258) (1032,9.006046295166016) (352,8.829675674438477) (1580,8.773021697998047) (466,8.759305953979492)* (802,8.411941528320312) (525,8.406377792358398) (333,8.40623664855957)* (291,8.379280090332031)* (2025,8.378658294677734) (528,8.34692668914795) (326,8.233985900878906) (1456,8.233311653137207) (464,8.224912643432617) (323,8.19467830657959) (1042,8.17780876159668) (903,8.157435417175293)*
340: (349,10.696325302124023) (157,10.225410461425781) (310,9.264963150024414) (1456,9.036903381347656) (468,9.006916046142578) (475,8.997111320495605) (1613,8.826064109802246) (294,8.7968168258667) (545,8.350074768066406) (903,8.33648681640625)* (1037,8.294548988342285) (329,8.276591300964355) (314,8.241720199584961) (455,8.18646240234375) (913,8.172750473022461) (325,8.088515281677246) (299,8.041669845581055)* (327,7.9900078773498535) (1032,7.989711761474609) (544,7.9745612144470215)
341: (13846,9.839966773986816) (18177,9.713467597961426) (3532,9.697428703308105) (18176,9.678176879882812) (18170,9.643957138061523) (6667,9.603851318359375) (13647,9.527863502502441) (18168,9.383535385131836) (18171,9.358412742614746) (2473,9.203988075256348) (18165,9.179723739624023) (13891,9.145586967468262) (6671,9.055071830749512) (18167,9.050468444824219) (18160,8.95318603515625) (8568,8.90020751953125) (18166,8.879234313964844) (744,8.79231071472168) (18164,8.745676040649414) (8569,8.719441413879395)
342: (228,11.108753204345703) (227,10.241275787353516)* (229,10.057520866394043) (424,9.508097648620605) (703,9.461559295654297) (1376,9.44819164276123) (429,9.43765926361084) (969,9.315279960632324) (88,9.145930290222168)* (1400,9.080634117126465) (172,8.99661636352539) (1151,8.955690383911133) (173,8.890335083007812)* (689,8.828396797180176) (511,8.80617904663086) (961,8.755171775817871) (203,8.690638542175293) (56,8.6708402633667) (56,8.6708402633667) (2277,8.555853843688965)
343: (868,10.579012870788574) (917,9.95684814453125)* (959,8.89511489868164) (1415,8.7709379196167) (712,8.76051139831543) (1803,8.605100631713867) (2834,8.600967407226562) (163,8.405397415161133) (928,8.380553245544434) (956,8.360137939453125)* (3470,8.326175689697266)* (1757,8.29531478881836) (1351,8.124753952026367) (735,8.060245513916016) (707,8.056632995605469)* (562,8.00590991973877) (3476,7.933830261230469) (1103,7.743134021759033) (1513,7.727531909942627) (607,7.682441234588623)
344: (3884,10.820382118225098) (530,9.144858360290527) (8583,9.02413558959961) (3280,8.813817024230957) (11489,8.571331977844238) (1740,8.475921630859375) (72,8.408790588378906) (72,8.408790588378906) (3893,8.373516082763672) (3278,8.206701278686523) (12973,8.180251121520996) (30,8.165225982666016) (997,8.119426727294922) (998,8.11329174041748) (1085,8.108542442321777) (13341,7.940699577331543) (10163,7.939760684967041) (12330,7.935299873352051) (1001,7.912289619445801) (12976,7.884418964385986)
345: (703,11.777396202087402)* (228,11.400334358215332) (190,10.673013687133789)* (689,10.639114379882812) (2815,10.501408576965332) (432,9.61029052734375) (1379,9.597994804382324) (690,9.577353477478027) (533,9.542791366577148) (229,9.38327693939209) (961,9.321634292602539) (969,9.2177734375)* (1390,8.932607650756836) (196,8.923319816589355) (7324,8.922374725341797) (1151,8.869091987609863) (81,8.785334587097168) (208,8.768218040466309) (1424,8.760092735290527) (1090,8.720622062683105)
346: (228,12.752046585083008)* (227,12.035636901855469) (533,10.711225509643555) (703,10.058128356933594) (172,9.900458335876465) (1400,9.74558162689209) (159,9.290083885192871) (546,9.288419723510742) (689,9.285896301269531) (430,9.065576553344727) (1807,9.029289245605469) (716,8.98271656036377) (432,8.963045120239258) (428,8.913074493408203) (298,8.906795501708984) (199,8.895793914794922) (429,8.86234188079834) (526,8.85750675201416) (969,8.832686424255371) (65,8.816943168640137)
347: (198,12.012317657470703) (497,11.196200370788574) (490,10.1691312789917) (499,10.04753303527832) (493,9.9162015914917) (1186,9.848678588867188) (489,9.805217742919922) (808,9.62498950958252) (498,9.519989967346191) (512,9.384039878845215) (1179,9.353243827819824) (190,9.30188274383545) (537,9.231917381286621) (1091,9.125204086303711) (510,9.013266563415527) (491,8.766359329223633) (1195,8.757515907287598) (1116,8.656111717224121) (209,8.645427703857422) (614,8.578134536743164)
348: (681,12.866147994995117)* (289,11.985177993774414) (680,11.708410263061523) (797,11.531963348388672) (691,11.091730117797852)* (545,10.892236709594727) (544,10.838835716247559) (325,10.64548110961914) (682,10.534456253051758) (2020,10.47264575958252) (1455,10.303651809692383) (1059,9.961322784423828) (403,9.947736740112305) (693,9.840824127197266) (687,9.786064147949219) (1934,9.763904571533203) (684,9.689681053161621) (5684,9.620530128479004) (685,9.593172073364258) (793,9.494375228881836)
349: (779,10.591455459594727) (1541,10.186731338500977) (815,8.938508987426758) (2850,8.772457122802734) (4103,8.745037078857422) (813,8.678567886352539) (2847,8.398036003112793) (1181,8.222426414489746) (8274,8.060714721679688) (816,8.024774551391602) (1100,7.991672515869141) (1868,7.938109397888184) (814,7.927361488342285) (2959,7.706172466278076) (808,7.681339263916016) (805,7.668990135192871) (2192,7.6599225997924805) (1195,7.648337364196777) (823,7.615077018737793) (1187,7.579802989959717)
350: (289,13.625499725341797)* (294,12.286942481994629) (909,10.516376495361328) (523,10.10915470123291) (288,10.016655921936035)* (525,9.971426010131836) (320,9.8771333694458) (701,9.586495399475098)* (915,9.474146842956543) (340,9.462028503417969)* (913,9.176460266113281) (2018,9.169818878173828) (360,9.139922142028809) (326,9.133285522460938) (161,9.049699783325195)* (71,8.95419979095459) (71,8.95419979095459) (1451,8.92842960357666) (251,8.839184761047363) (798,8.816678047180176)
351: (289,11.439058303833008) (524,10.594612121582031) (691,10.05542278289795) (532,9.841473579406738) (680,9.759580612182617) (464,9.601642608642578) (498,9.597753524780273)* (2546,9.463356018066406) (681,9.302118301391602)* (1684,9.090119361877441) (3404,8.981342315673828)* (461,8.946802139282227) (2981,8.888700485229492)* (523,8.846673965454102) (2977,8.693142890930176) (690,8.684873580932617) (689,8.673962593078613) (306,8.645331382751465) (1035,8.614066123962402) (466,8.486169815063477)
352: (680,10.343433380126953)* (294,9.693479537963867) (157,9.455971717834473) (461,9.404155731201172) (227,9.36168098449707) (802,9.163357734680176) (190,9.028045654296875) (475,9.000307083129883) (703,8.823701858520508) (1243,8.774670600891113) (691,8.719318389892578) (464,8.715481758117676) (377,8.697419166564941) (690,8.575942039489746) (1034,8.552162170410156) (679,8.410551071166992)* (972,8.393120765686035) (230,8.357585906982422) (523,8.327095031738281) (298,8.28214168548584)
353: (1613,11.19394588470459)* (294,10.528847694396973) (330,10.344804763793945) (545,10.22903060913086) (475,10.147825241088867) (310,10.000502586364746) (314,9.557621002197266)* (907,9.501136779785156) (1444,9.407489776611328) (320,9.36495304107666) (349,9.258569717407227)* (317,9.221453666687012) (468,9.137182235717773)* (329,9.119568824768066) (308,9.06251335144043) (1940,8.91940975189209) (1032,8.887514114379883) (299,8.711989402770996) (1455,8.691640853881836) (525,8.671489715576172)
354: (306,12.140398025512695) (289,10.578805923461914)* (294,9.89847183227539) (288,9.857160568237305)* (161,9.3681001663208) (308,9.178603172302246) (475,8.961430549621582)* (1037,8.839181900024414) (701,8.765106201171875)* (320,8.756050109863281) (157,8.747730255126953) (468,8.562268257141113) (545,8.146207809448242) (455,8.136816024780273) (1042,8.064510345458984) (458,7.963899612426758) (330,7.946919918060303) (1456,7.940717697143555) (327,7.760392189025879) (328,7.6802659034729)
355: (498,11.89929485321045) (499,11.354379653930664) (230,10.557233810424805) (488,10.45337963104248) (228,10.075613975524902)* (191,9.994612693786621)* (691,9.777300834655762) (497,9.496261596679688) (538,9.407407760620117) (490,9.38377857208252) (3859,9.271463394165039) (491,9.195980072021484) (703,9.058727264404297) (464,9.004347801208496)* (472,8.964106559753418) (1246,8.891815185546875) (2977,8.745877265930176) (475,8.73397445678711) (362,8.709759712219238) (693,8.645566940307617)
356: (4103,10.67247200012207) (2210,10.216426849365234)* (815,10.156824111938477) (5961,10.105351448059082) (3548,9.817045211791992) (4550,9.437138557434082) (814,9.114070892333984) (4508,8.998556137084961) (5971,8.9326753616333) (817,8.927338600158691) (3545,8.885438919067383) (14447,8.847003936767578) (16411,8.830732345581055) (808,8.812682151794434) (14443,8.777372360229492) (17635,8.732794761657715) (14444,8.624653816223145) (17636,8.618685722351074) (1868,8.59272575378418) (17634,8.566563606262207)
357: (703,10.394607543945312)* (190,9.670778274536133) (757,9.582621574401855) (228,9.517321586608887) (81,9.381806373596191) (64,9.08117961883545) (64,9.08117961883545) (430,9.051857948303223) (56,8.885860443115234) (56,8.885860443115234) (1062,8.853113174438477) (1075,8.756964683532715) (689,8.734251022338867) (84,8.696013450622559)* (425,8.681500434875488) (1098,8.67375659942627) (961,8.655535697937012) (532,8.628717422485352) (199,8.621275901794434) (432,8.603108406066895)
358: (2716,10.11264705657959) (2605,10.051558494567871)* (56,9.678462028503418)* (56,9.678462028503418)* (744,9.545397758483887) (748,9.31277847290039) (238,9.112299919128418)* (2676,9.019817352294922) (174,8.916366577148438) (2668,8.889995574951172) (2667,8.880481719970703) (1099,8.84871768951416) (512,8.83936882019043) (1943,8.730995178222656) (107,8.727863311767578) (81,8.68832015991211) (1941,8.68459701538086) (757,8.560966491699219) (604,8.550148010253906) (2675,8.420727729797363)
359: (997,10.905282974243164) (99,10.296235084533691) (1713,9.908890724182129) (994,9.85662841796875) (999,9.37306022644043) (91,9.316725730895996) (1076,9.29350471496582) (1892,8.976861953735352) (59,8.895519256591797)* (193,8.832225799560547) (995,8.7415189743042) (1014,8.645440101623535) (1017,8.636551856994629) (75,8.622964859008789)* (75,8.622964859008789)* (2029,8.548251152038574) (1000,8.47159194946289) (1019,8.45448112487793) (96,8.429132461547852) (5258,8.417624473571777)
360: (4980,12.505424499511719) (8637,11.921676635742188) (5110,11.581743240356445) (11885,11.47117805480957) (8636,11.375539779663086) (4988,11.124343872070312) (9556,11.036490440368652) (11882,10.979166030883789) (11888,10.970897674560547) (15164,10.92748737335205) (3975,10.857035636901855) (6867,10.661466598510742) (667,10.600539207458496) (8635,10.532773971557617) (651,10.454890251159668) (3974,10.453947067260742) (16761,10.299764633178711) (648,10.263236999511719) (3973,10.231912612915039) (11875,10.204591751098633)
361: (288,11.296186447143555)* (306,11.157181739807129) (1464,10.131067276000977) (701,10.120485305786133)* (251,9.916365623474121) (265,9.833684921264648) (310,9.699239730834961)* (157,9.589548110961914) (97,9.280731201171875) (2523,9.271076202392578) (301,9.195594787597656) (297,9.016263961791992) (2024,8.63156509399414) (329,8.586820602416992) (889,8.55832290649414) (326,8.531904220581055) (5767,8.491266250610352) (455,8.445042610168457) (325,8.443784713745117) (1459,8.434021949768066)*
362: (424,8.95885944366455) (377,8.770306587219238) (546,8.372193336486816) (289,8.071864128112793) (1046,7.86450719833374) (1045,7.861394882202148) (1041,7.574997901916504) (6534,7.5628790855407715) (438,7.494778156280518) (498,7.381124973297119)* (470,7.293452262878418) (6132,7.25114107131958) (6121,7.211165904998779)* (1672,7.196880340576172) (1183,7.132467746734619) (537,7.047048568725586) (2352,7.031857013702393) (705,7.0268235206604) (1186,7.012703895568848) (982,7.005908966064453)
