userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,64.08512878417969) (187,63.5308723449707) (51,63.48228454589844)* (1073,63.38427734375) (3992,63.11385726928711) (1824,62.50410461425781) (59,62.428619384765625)* (1098,62.28968811035156) (1167,62.03181838989258) (1892,61.94208908081055) (1713,61.92414855957031) (61,61.74566650390625)* (1109,61.70138931274414) (175,61.68661880493164) (1464,61.62046813964844) (1848,61.41236114501953) (157,61.393287658691406) (4308,61.30300521850586) (1072,61.292381286621094) (3201,61.256954193115234)
390: (295,62.73912048339844)* (257,62.62065505981445)* (349,62.13618850708008) (468,61.90144729614258) (461,61.766014099121094)* (310,61.74918746948242) (291,61.39499282836914) (290,61.20436477661133) (330,61.18724060058594) (484,61.15610122680664) (545,61.082054138183594) (327,61.03703689575195) (320,60.931114196777344) (301,60.93000030517578) (329,60.88931655883789) (161,60.71245574951172) (344,60.64836883544922) (326,60.55526351928711) (1037,60.49406051635742)* (544,60.44384002685547)
391: (4436,60.48683547973633) (376,59.02386474609375) (3375,58.981327056884766) (10430,58.94662857055664) (536,58.92865753173828) (758,58.758365631103516) (3082,58.745113372802734) (488,58.68626022338867)* (45,58.62567901611328) (1859,58.594886779785156) (1179,58.55720138549805) (497,58.55453109741211) (2735,58.51504898071289) (4226,58.467132568359375) (1863,58.4536247253418) (7776,58.43193435668945) (209,58.1743278503418) (492,58.14501953125) (4189,58.14178466796875) (498,58.139869689941406)*
392: (300,65.2394790649414) (67,64.80957794189453)* (67,64.80957794189453)* (288,64.74057006835938)* (289,64.59795379638672)* (291,64.53968048095703)* (298,64.42790985107422) (538,64.2421875) (355,64.22350311279297) (301,64.19429016113281) (344,64.134521484375)* (295,64.08346557617188) (1511,63.9708251953125) (184,63.83085250854492) (1052,63.8193473815918) (701,63.767921447753906) (306,63.677913665771484) (498,63.5993537902832)* (55,63.59307861328125) (1377,63.53588104248047)
393: (412,68.77482604980469) (1513,68.59564971923828) (230,68.554931640625) (982,68.54741668701172) (709,68.2038345336914) (220,67.90602111816406) (706,67.83336639404297) (217,67.82237243652344) (65,67.77462005615234)* (65,67.77462005615234)* (229,67.65959930419922) (154,67.65514373779297) (857,67.65383911132812) (533,67.61326599121094) (228,67.56546783447266) (428,67.51834869384766) (424,67.4979476928711) (859,67.48770141601562) (173,67.4588394165039) (1249,67.3894271850586)
394: (439,52.12474822998047) (1669,52.058265686035156) (1664,51.88836669921875) (1249,51.80709457397461) (227,51.76960372924805) (6120,51.75798034667969) (1755,51.749847412109375) (924,51.638031005859375) (283,51.43443298339844) (932,51.381126403808594) (3386,51.29926681518555) (8371,51.28261947631836) (5416,51.25665283203125) (683,51.24924087524414) (1553,51.209651947021484) (593,51.19352722167969) (4828,51.185089111328125) (1761,51.164710998535156) (705,51.16322326660156) (3741,51.02611541748047)
395: (841,64.99512481689453)* (1206,64.02356719970703) (923,64.00614929199219) (503,63.555633544921875)* (813,63.539180755615234) (809,63.40082931518555) (3722,63.3843994140625) (25,63.28358840942383) (779,63.242958068847656) (815,63.21001052856445)* (500,63.20423126220703) (2143,63.13455581665039) (2970,63.04128646850586) (707,63.005428314208984) (2967,62.93429946899414) (370,62.912818908691406)* (5126,62.85197448730469) (953,62.82496643066406) (5666,62.81718826293945) (2378,62.80816650390625)
396: (384,60.54417037963867) (13700,60.48997497558594) (69,60.39841842651367) (69,60.39841842651367) (4649,60.17961883544922) (13126,60.09308624267578) (73,59.968971252441406) (73,59.968971252441406) (511,59.88813781738281) (18,59.7700080871582) (5072,59.743492126464844) (63,59.731197357177734) (63,59.731197357177734) (3995,59.59511184692383) (1001,59.572418212890625) (9685,59.57094955444336) (5358,59.567752838134766) (2044,59.519989013671875)* (80,59.4659538269043) (56,59.4035758972168)*
397: (72,62.59683609008789)* (72,62.59683609008789)* (1072,61.091766357421875) (51,60.32497024536133)* (187,60.08954620361328) (1713,60.068565368652344)* (2014,59.964691162109375) (3988,59.961666107177734) (173,59.941917419433594) (1075,59.911155700683594) (1298,59.87126922607422) (1793,59.75432586669922) (67,59.66515350341797) (67,59.66515350341797) (5079,59.637977600097656) (190,59.536285400390625)* (877,59.3526611328125) (193,59.233272552490234) (487,59.22773742675781) (89,59.22622299194336)
398: (418,67.36701202392578) (199,66.9266128540039)* (65,66.83348846435547) (65,66.83348846435547) (228,66.2254867553711) (207,66.21623229980469)* (429,66.13816833496094) (159,66.11487579345703) (229,66.04872131347656) (436,66.0177993774414) (1090,65.86267852783203) (1412,65.84952545166016) (88,65.83411407470703)* (173,65.79373931884766) (234,65.74335479736328) (425,65.73357391357422) (1390,65.65470886230469) (533,65.49095153808594)* (190,65.44155883789062) (858,65.439208984375)
399: (466,61.503482818603516)* (295,61.183963775634766)* (325,60.816490173339844) (306,60.70217514038086) (293,60.405338287353516) (679,60.398841857910156) (349,60.319881439208984) (544,60.190467834472656) (523,60.17558288574219) (793,60.14390182495117) (458,60.11357879638672) (681,60.09299087524414) (67,60.03448486328125) (67,60.03448486328125) (55,60.02333450317383) (908,60.00788879394531) (386,59.948482513427734) (528,59.72810363769531) (543,59.63975143432617) (797,59.631500244140625)
400: (288,64.67683410644531)* (466,62.719627380371094)* (318,62.02063751220703)* (299,62.00130081176758)* (328,61.81041717529297) (679,61.77354049682617) (344,61.763790130615234) (790,61.72743606567383) (325,61.59415817260742)* (349,61.466339111328125) (498,61.45159149169922) (802,61.21991729736328) (646,61.17344284057617) (528,61.14046859741211)* (257,61.09880447387695) (352,61.08928298950195) (972,61.0720329284668)* (680,61.069766998291016) (704,61.05345916748047)* (543,61.01857376098633)
401: (6120,64.291748046875) (4823,63.95186233520508) (1041,63.69068908691406)* (1045,63.052791595458984) (2080,63.04036331176758) (917,62.72030258178711) (5630,62.60115051269531) (1246,62.411834716796875) (932,62.345359802246094)* (1672,62.321678161621094) (4834,62.2843017578125) (1249,62.248260498046875) (707,62.20603942871094) (3743,62.174617767333984) (1669,62.07874298095703) (687,62.00640869140625) (227,61.92736053466797) (3746,61.85093307495117) (705,61.85090637207031) (3200,61.8073844909668)
402: (1803,67.19418334960938) (1206,66.69666290283203) (724,66.63760375976562)* (2342,66.47796630859375) (1261,65.9966812133789) (3445,65.72299194335938) (2569,65.65287017822266) (3476,65.32270812988281) (1372,65.16871643066406)* (854,65.16210174560547) (2834,65.08343505859375) (1415,64.94770050048828) (928,64.86959838867188) (383,64.74916076660156) (1531,64.58316802978516) (2787,64.57760620117188) (868,64.56095123291016)* (198,64.47916412353516) (176,64.47747802734375) (954,64.46355438232422)
403: (487,67.6365966796875)* (10320,67.44412994384766) (1034,67.31793212890625) (681,66.47993469238281) (3086,66.37602996826172) (377,66.1988754272461) (45,66.00182342529297) (486,65.8792495727539) (680,65.73992919921875)* (2432,65.72161865234375) (532,65.6304702758789) (7,65.54782104492188) (544,65.5447006225586) (2967,65.53675842285156) (793,65.4569091796875) (2102,65.41717529296875) (333,65.38712310791016) (1670,65.34747314453125) (3196,65.34504699707031) (56,65.09259796142578)
404: (412,64.38137817382812)* (4189,63.918922424316406) (1645,63.60805130004883) (3398,62.62675476074219) (816,62.55453109741211) (383,62.48530197143555)* (840,62.41732406616211) (4262,62.30182647705078) (2661,62.14493942260742) (5306,62.127254486083984) (1866,62.07474136352539) (497,61.95329666137695) (498,61.91222381591797) (537,61.907711029052734) (1182,61.89962387084961) (2850,61.75406265258789) (6193,61.69717025756836) (488,61.672080993652344) (830,61.584224700927734) (501,61.53279113769531)
405: (468,65.9395523071289) (484,65.4509506225586) (306,65.20853424072266) (292,65.2048568725586)* (330,65.17828369140625) (331,64.72270965576172)* (294,64.49266052246094) (327,64.42377471923828) (4566,64.33348846435547)* (332,64.26831817626953) (913,64.22691345214844)* (701,64.15379333496094) (907,64.05270385742188) (1613,64.04859924316406) (157,64.03942108154297) (3314,63.99779510498047) (308,63.832427978515625) (301,63.82723617553711) (300,63.80344009399414)* (352,63.74491500854492)
406: (3417,60.79334259033203) (1134,60.33190155029297) (188,60.29930877685547)* (1178,59.9111328125) (920,59.83534240722656)* (3505,59.735939025878906) (610,59.509986877441406) (4271,59.25944900512695) (1131,59.197025299072266) (1110,59.1386833190918)* (1113,59.109989166259766) (3420,59.065589904785156) (1412,59.03635025024414) (1418,58.93268966674805) (1136,58.74652099609375) (917,58.66667175292969) (841,58.662723541259766) (4965,58.63339614868164) (447,58.61882781982422) (2006,58.56135177612305)*
407: (603,63.088844299316406) (56,62.599124908447266) (56,62.599124908447266) (748,62.1273078918457) (107,62.012664794921875) (2605,61.80734634399414) (616,61.73716735839844) (3285,61.338924407958984) (2289,61.27120590209961) (154,61.26778793334961) (72,61.18267822265625) (72,61.18267822265625) (2531,61.14708709716797) (2030,61.13953399658203) (2818,60.732208251953125) (429,60.716548919677734) (1969,60.673301696777344) (7470,60.566551208496094) (4720,60.55754089355469) (4732,60.555850982666016)
408: (424,62.621070861816406) (229,62.29782485961914) (190,62.15441131591797) (173,61.96587371826172) (159,61.88177490234375) (298,61.867801666259766) (533,61.55940246582031)* (89,61.425682067871094) (65,61.375518798828125) (65,61.375518798828125) (903,61.33608627319336) (689,61.332645416259766) (67,61.2877082824707) (67,61.2877082824707) (172,61.255104064941406) (234,61.21791458129883) (3739,61.15348434448242) (3200,60.98903274536133) (429,60.981231689453125) (425,60.95554733276367)
409: (329,67.55137634277344) (67,67.22876739501953)* (67,67.22876739501953)* (300,67.17610931396484) (289,67.10811614990234) (65,67.04698181152344) (65,67.04698181152344) (701,66.98167419433594) (333,66.92247772216797) (377,66.85025024414062) (288,66.73701477050781) (302,66.6600112915039)* (228,66.53736877441406)* (538,66.52845764160156) (306,66.50163269042969) (689,66.43816375732422) (903,66.1858139038086) (679,66.07366180419922) (331,66.01701354980469)* (310,65.97747802734375)
410: (10924,54.74311828613281) (10922,54.08818817138672) (10921,54.04692459106445) (5949,54.013771057128906) (10923,53.98909378051758) (16674,53.9710807800293) (9081,53.80668640136719) (10920,53.66731643676758) (816,53.60489273071289) (11274,53.457740783691406) (11731,53.25320053100586) (16671,53.2185173034668) (1680,53.21498107910156) (4491,53.1979866027832) (1185,53.173587799072266) (16673,53.12428283691406) (1866,53.11638641357422) (16672,53.096683502197266) (498,53.090553283691406) (470,53.04872512817383)
411: (2247,64.89990234375)* (278,64.24494171142578)* (4586,63.363460540771484) (3317,62.93098449707031) (6288,62.89657211303711) (475,62.844966888427734)* (1963,62.684085845947266) (331,62.67587661743164)* (1641,62.40974426269531)* (3227,62.38898849487305)* (9388,62.33726501464844) (2906,62.2256965637207) (1636,61.94076919555664) (4552,61.909873962402344) (1620,61.833518981933594) (1952,61.70245361328125) (3355,61.69438171386719) (271,61.618160247802734) (9384,61.51591873168945) (4551,61.431060791015625)
412: (1681,61.71048355102539) (261,61.644081115722656) (288,61.6242561340332) (289,61.22599411010742) (283,60.85987854003906) (714,60.49198913574219) (1556,60.442440032958984) (228,60.4111442565918) (705,60.143733978271484) (316,60.1199951171875) (329,60.06515884399414) (355,60.05972671508789) (683,59.98039245605469) (4828,59.94976806640625) (889,59.94629669189453) (538,59.87285232543945) (1464,59.86832809448242) (1775,59.859615325927734) (498,59.82959747314453) (3741,59.69830322265625)
413: (89,64.86093139648438) (300,64.62886047363281) (302,64.47069549560547)* (333,64.31668853759766) (257,64.10209655761719) (289,63.96208190917969) (344,63.559757232666016)* (907,63.489166259765625) (299,63.26638412475586) (701,63.15971755981445)* (298,63.05849075317383)* (538,62.813377380371094) (329,62.73061752319336)* (316,62.673095703125)* (355,62.609256744384766) (360,62.552310943603516) (320,62.54344940185547) (349,62.48725509643555) (1934,62.48697280883789) (294,62.35697555541992)
414: (288,61.80767059326172)* (300,60.66651916503906)* (461,60.164024353027344)* (292,60.125370025634766)* (89,60.06559371948242) (701,59.631168365478516)* (295,59.542015075683594)* (344,59.04999542236328) (291,58.90464782714844) (299,58.72187805175781) (523,58.720951080322266) (802,58.575164794921875) (458,58.52037048339844) (704,58.48005676269531) (55,58.41342544555664)* (324,58.35136032104492) (318,58.31403350830078) (455,58.29884338378906) (790,58.24345397949219) (680,58.17713928222656)
415: (288,64.99773406982422)* (89,64.63507080078125)* (295,63.44093322753906) (461,62.956233978271484) (679,62.92460632324219)* (299,62.811981201171875) (523,62.487972259521484)* (352,62.48091506958008)* (293,62.33020782470703) (349,62.3165168762207) (344,62.11991882324219) (544,61.973838806152344) (324,61.897064208984375)* (310,61.85359191894531) (325,61.810115814208984) (323,61.75894546508789) (328,61.71063232421875) (2025,61.5556640625) (543,61.50107955932617) (541,61.43341064453125)
416: (1222,61.95703887939453) (3809,61.74011993408203) (1226,61.587764739990234) (1548,61.23331069946289) (751,60.77186584472656) (2165,60.50914001464844) (7037,60.301963806152344) (19,60.16519546508789) (5299,59.78132629394531) (3028,59.76958084106445) (6962,59.67848205566406) (762,59.67289352416992) (10672,59.467559814453125) (4597,59.4210090637207) (605,59.42033004760742) (1206,59.317386627197266) (141,59.29697036743164) (1203,59.22596740722656) (4875,59.09002685546875) (1229,59.08918762207031)
417: (67,66.84829711914062)* (67,66.84829711914062)* (288,66.39525604248047)* (292,66.21118927001953)* (300,66.0262451171875)* (157,65.56440734863281)* (310,65.44261932373047) (679,65.38188171386719) (257,65.14889526367188)* (1934,65.14266204833984) (344,65.10447692871094) (316,64.92406463623047) (71,64.73792266845703) (71,64.73792266845703) (903,64.56004333496094) (229,64.45472717285156) (331,64.43463134765625) (466,64.42276000976562) (525,64.38516235351562) (534,64.29191589355469)
418: (3258,65.64129638671875)* (217,65.63309478759766)* (199,65.39640045166016) (7743,65.31072235107422) (898,65.30155181884766)* (622,65.0025634765625)* (227,64.926513671875) (5652,64.65755462646484) (1389,64.62053680419922) (2584,64.5521240234375) (11416,64.49949645996094) (6229,64.48738098144531) (222,64.39584350585938) (3616,64.34901428222656) (429,64.30134582519531) (228,64.15630340576172) (1375,63.92457580566406) (3754,63.88077163696289) (1718,63.8441276550293) (206,63.84394073486328)
419: (484,62.29197692871094) (317,61.847145080566406)* (292,61.775238037109375) (2220,61.72704315185547) (330,61.481082916259766) (1449,61.417476654052734) (1613,61.407222747802734) (1009,61.30948257446289) (301,61.26561737060547) (5988,61.203678131103516) (328,61.15300369262695) (1444,61.097164154052734) (55,60.91306686401367) (1433,60.910701751708984) (239,60.90340042114258) (294,60.8450927734375) (701,60.77432632446289) (312,60.76699447631836) (545,60.64647674560547) (4024,60.60086441040039)
420: (7837,54.43939971923828) (2054,54.29459762573242) (7249,53.697837829589844) (3073,53.39140701293945) (2396,53.327816009521484) (1000,53.244686126708984) (951,53.24293518066406) (17084,53.233184814453125) (157,53.19093322753906) (17088,53.168155670166016) (340,53.163185119628906)* (11473,53.09819793701172) (1249,53.06322479248047) (3127,53.03715896606445) (283,53.012351989746094) (3966,52.960914611816406) (2031,52.93472671508789) (2554,52.91743087768555) (5238,52.878719329833984) (351,52.862430572509766)
421: (288,64.22767639160156)* (257,63.68916702270508)* (67,63.64338302612305)* (67,63.64338302612305)* (301,63.30318069458008)* (331,63.00227737426758) (55,62.954872131347656)* (349,62.780582427978516)* (344,62.43916702270508) (679,62.36919403076172) (525,62.350929260253906)* (294,62.26633834838867) (466,62.17451095581055)* (285,62.02237319946289) (330,61.85542297363281) (1934,61.826202392578125) (475,61.752685546875)* (538,61.697174072265625) (1613,61.65623474121094) (455,61.574462890625)
423: (1001,64.33136749267578)* (99,63.464378356933594)* (905,63.323524475097656) (993,63.27661895751953)* (511,63.21210861206055)* (999,63.12067413330078) (998,62.81859588623047) (994,62.73836135864258) (599,62.68001937866211) (8995,62.66157531738281) (959,62.59437561035156)* (100,62.55170440673828) (61,62.47938537597656) (2031,62.34145736694336) (1014,62.29138946533203) (1079,62.25786209106445) (157,62.241268157958984) (59,62.17668151855469) (3310,62.12135696411133) (159,62.095603942871094)
424: (198,64.99394226074219)* (978,64.5702133178711) (506,64.26387023925781) (930,64.09500122070312)* (1339,63.990577697753906) (1044,63.957183837890625) (1131,63.904075622558594) (726,63.8074951171875) (370,63.75052261352539) (918,63.697898864746094) (234,63.54847717285156) (1358,63.50895309448242)* (188,63.41995620727539) (923,63.40456008911133) (1249,63.403221130371094) (953,63.299163818359375) (1132,63.28083801269531) (503,63.22753143310547) (1710,63.189640045166016) (2835,63.15732955932617)
425: (289,61.429237365722656)* (349,60.076786041259766)* (523,59.647220611572266) (291,59.513092041015625)* (67,59.153709411621094) (67,59.153709411621094) (679,59.145416259765625) (498,59.107582092285156)* (458,59.07658767700195) (293,58.9881477355957) (329,58.85264587402344) (681,58.807960510253906)* (455,58.79606246948242) (157,58.59368896484375) (320,58.59121322631836) (352,58.51643371582031) (680,58.43840789794922)* (543,58.433223724365234) (908,58.42715072631836) (1032,58.40264892578125)
426: (4113,58.49549102783203) (1109,58.12760925292969) (137,58.126930236816406) (744,57.99745178222656) (2605,57.97607421875)* (162,57.82392883300781)* (1770,57.81911087036133) (57,57.79008483886719) (3164,57.734737396240234) (981,57.643470764160156) (3132,57.64024353027344) (1743,57.62721633911133) (1747,57.5066032409668)* (1800,57.48088455200195)* (4316,57.42470169067383) (756,57.38577651977539)* (3158,57.366024017333984) (1790,57.289676666259766) (1098,57.16197967529297) (1112,57.05862045288086)
427: (2923,65.98723602294922) (217,65.5391616821289) (2840,65.47972869873047) (1614,65.44924926757812) (1378,65.39636993408203) (412,65.32867431640625)* (1866,65.30876922607422) (154,65.29981994628906) (3670,65.2212142944336) (9767,65.06027221679688) (1972,64.97058868408203) (227,64.8517074584961) (2580,64.84454345703125) (507,64.84393310546875) (2661,64.83867645263672) (2850,64.83820343017578) (6046,64.81221771240234) (1198,64.80305480957031) (230,64.7901382446289) (2613,64.7752685546875)
428: (997,57.254451751708984)* (1001,57.091949462890625)* (98,56.9930305480957) (1013,56.96178436279297) (2938,56.745967864990234) (7347,56.538291931152344) (1895,56.53689956665039) (3201,56.27790832519531) (91,56.18181610107422) (5260,56.173728942871094) (3920,56.09109878540039) (187,56.086402893066406)* (3768,55.99992752075195) (61,55.96690368652344) (1890,55.541229248046875) (2027,55.45254898071289) (59,55.43367004394531)* (1027,55.356388092041016) (1079,55.319923400878906) (4308,55.236907958984375)
430: (1001,59.10126495361328) (3281,58.838287353515625) (61,58.42081069946289) (997,58.33451843261719)* (599,58.318931579589844)* (1013,58.311553955078125) (193,58.211673736572266)* (998,58.20530700683594) (187,58.198429107666016) (1899,58.0911865234375) (6714,57.7930908203125) (985,57.78422546386719) (2029,57.69884490966797) (994,57.665321350097656) (1017,57.48219680786133) (85,57.44646453857422) (1014,57.398319244384766) (511,57.28899383544922)* (72,57.283233642578125)* (72,57.283233642578125)*
431: (1249,64.27912902832031)* (234,64.17303466796875) (706,64.08082580566406) (198,63.89069366455078) (1672,63.65489196777344) (227,63.561317443847656)* (498,63.42045593261719) (533,63.29010772705078)* (2346,63.25011444091797)* (1412,63.09641647338867) (488,62.984615325927734) (190,62.922088623046875)* (1406,62.898399353027344) (2352,62.86724090576172) (959,62.69011688232422)* (209,62.688777923583984) (808,62.62322998046875) (1186,62.466434478759766) (1974,62.42268371582031) (486,62.40376281738281)
432: (1672,63.246429443359375)* (498,62.91128158569336)* (813,62.564979553222656) (412,62.49739456176758) (507,62.421424865722656) (1046,62.33449172973633) (488,62.272674560546875) (830,62.14594650268555) (472,61.76818084716797) (230,61.757408142089844) (403,61.753013610839844) (1180,61.70801544189453) (1040,61.68144607543945) (209,61.672176361083984) (4375,61.63523864746094) (503,61.632286071777344) (982,61.49126052856445) (198,61.472652435302734) (371,61.457176208496094) (1193,61.44243240356445)
433: (3239,58.21365737915039) (2967,57.915283203125) (1263,57.81971740722656) (5670,57.77588653564453) (779,57.11888122558594) (1066,56.9034538269043) (835,56.75474548339844) (3719,56.70966720581055) (2062,56.60802459716797) (4502,56.54371643066406) (1339,56.49752426147461) (377,56.29158401489258) (487,56.18294143676758) (8251,56.175479888916016) (5126,56.173484802246094) (5115,56.158870697021484) (7712,56.1287727355957) (954,56.09602355957031) (45,55.9974479675293) (9226,55.87604522705078)
434: (1709,61.44796371459961) (154,60.75165557861328) (197,60.535888671875) (441,60.22514724731445) (2281,60.146827697753906) (859,60.11164093017578) (2475,59.96298599243164) (429,59.92790222167969) (3299,59.8822135925293) (603,59.854652404785156) (206,59.73044967651367)* (615,59.73023223876953) (163,59.722354888916016) (2542,59.65101623535156) (1504,59.625) (418,59.59980392456055) (2531,59.52835464477539) (416,59.44098663330078) (616,59.350467681884766) (222,59.3501091003418)
435: (1191,61.651248931884766) (2210,60.917518615722656) (3817,59.872825622558594) (816,59.8436393737793) (6016,59.339969635009766) (5963,59.326942443847656) (1188,59.09181213378906)* (759,59.04025650024414) (1180,59.036991119384766) (2959,58.887996673583984) (2204,58.855987548828125) (486,58.764976501464844) (2200,58.734947204589844) (2196,58.52260971069336) (1868,58.4975471496582) (45,58.47975540161133) (4103,58.442867279052734) (2820,58.38195037841797) (377,58.37291717529297) (2430,58.35637664794922)
436: (65,70.04879760742188) (65,70.04879760742188) (227,69.72168731689453) (599,68.71604919433594) (3466,68.54914855957031) (159,68.52050018310547) (316,68.41964721679688) (229,68.00495147705078) (182,67.97756958007812) (2176,67.94503021240234) (190,67.91978454589844) (366,67.79335021972656) (959,67.77654266357422) (154,67.66151428222656) (1464,67.64234924316406) (3302,67.62554931640625) (5790,67.62528991699219) (905,67.59489440917969) (157,67.59326171875) (734,67.56580352783203)*
437: (13265,64.10681915283203) (676,63.915313720703125) (663,63.32615280151367) (2098,63.213409423828125) (378,62.899131774902344) (502,62.895938873291016) (333,62.8614501953125)* (2094,62.774566650390625) (344,62.73157501220703) (660,62.6237678527832) (7656,62.47845458984375) (670,62.34574890136719) (3873,62.299110412597656) (3320,62.28529739379883) (300,62.27454376220703) (972,62.271385192871094) (386,62.22564697265625)* (291,62.19960021972656) (479,62.1781120300293) (518,62.17311477661133)
438: (1295,55.35261535644531) (11,55.33618927001953) (30,54.21760559082031) (1066,54.16007995605469) (1253,54.15553283691406) (1293,54.10850524902344) (877,54.03941345214844) (5256,53.94974136352539) (1255,53.76431655883789) (1014,53.62481689453125) (72,53.62166976928711) (72,53.62166976928711) (9,53.4305419921875)* (5254,53.395137786865234) (4959,53.32493591308594) (1707,53.323509216308594) (1885,53.17832565307617) (36,53.136260986328125) (2030,53.111778259277344) (1298,53.060264587402344)
439: (3227,66.21202087402344) (2236,66.17174530029297) (2226,66.13800048828125) (12966,66.03325653076172) (2247,65.0811538696289) (1614,65.02980041503906) (11401,64.96871948242188) (10399,64.7090072631836) (3317,64.7003173828125) (9799,64.67298126220703) (3357,64.44509887695312) (1544,64.41493225097656) (8161,64.38507080078125) (249,64.18399810791016) (468,64.12151336669922) (6329,64.06375885009766) (1963,63.961517333984375) (2924,63.945499420166016) (617,63.7812385559082) (2502,63.74701690673828)
440: (748,62.47290802001953)* (418,62.38385009765625) (629,62.027713775634766) (3707,61.75905990600586) (1950,61.57817459106445) (416,61.46766662597656) (154,61.43083572387695) (619,61.39974594116211) (1969,61.17142105102539) (616,61.09930419921875) (2605,61.065467834472656) (2281,61.055389404296875) (1627,60.98283386230469) (107,60.942840576171875)* (3411,60.923179626464844) (1947,60.857582092285156) (7665,60.78155517578125) (1943,60.752166748046875)* (199,60.73879623413086) (622,60.691871643066406)
441: (56,64.912353515625) (56,64.912353515625) (70,63.754119873046875) (154,63.692604064941406) (238,63.65022277832031)* (1098,63.42932891845703) (81,63.425743103027344) (603,63.286895751953125) (229,63.2031135559082)* (512,63.18010711669922) (159,63.176605224609375) (190,63.1062126159668) (1116,63.01698303222656) (80,62.89219665527344) (173,62.87611389160156) (53,62.871734619140625) (53,62.871734619140625) (1790,62.840179443359375) (4025,62.80851745605469) (418,62.68022918701172)
442: (1001,60.570068359375)* (5238,60.02903747558594) (1694,59.670448303222656) (4037,59.413299560546875) (59,59.291324615478516) (64,59.07430648803711) (64,59.07430648803711) (1014,58.98944091796875)* (4649,58.89447784423828) (6497,58.714412689208984) (1883,58.634918212890625) (56,58.61263656616211) (56,58.61263656616211) (3324,58.569923400878906) (157,58.49922561645508) (51,58.49903869628906) (1073,58.4636116027832) (905,58.36012649536133) (1012,58.33470153808594) (877,58.302978515625)*
443: (4123,60.88243103027344) (4675,60.29902267456055) (1412,60.201019287109375) (1112,60.03758239746094) (1413,59.865455627441406) (1123,59.78888702392578) (1425,59.64682388305664) (2339,59.59885025024414) (607,59.589176177978516) (9555,59.366554260253906) (10209,59.366050720214844) (1124,59.3387565612793) (959,59.2665901184082) (2312,59.25904083251953)* (46,59.18966293334961) (7929,59.180301666259766) (154,59.12386703491211) (3934,59.096961975097656) (5297,59.018402099609375) (1411,59.00197982788086)
444: (2756,59.50172805786133) (13819,59.05475997924805) (1205,58.94770812988281) (9540,58.91496276855469) (1226,58.54528045654297) (3886,58.35598373413086) (34,57.989410400390625) (2771,57.72627258300781) (747,57.68735122680664) (3809,57.657447814941406) (2684,57.54703140258789) (2704,57.41242218017578) (8625,57.39833450317383) (4875,57.342124938964844) (2471,57.270225524902344) (5299,57.136619567871094) (876,57.002925872802734) (592,56.914581298828125) (1238,56.801082611083984) (2146,56.73590850830078)
446: (72,65.0592041015625)* (72,65.0592041015625)* (511,63.32950973510742)* (959,63.327362060546875) (81,62.68898391723633) (715,62.66783905029297) (1098,62.53375244140625) (172,62.43230056762695)* (233,62.35416793823242) (851,62.311180114746094) (229,62.25379943847656) (203,62.224517822265625) (238,62.201904296875) (1122,62.07910919189453) (533,62.0576171875) (441,61.97479248046875)* (56,61.963348388671875) (56,61.963348388671875) (961,61.94871520996094) (70,61.83937072753906)
447: (1226,62.04912185668945) (747,60.61921691894531)* (2146,60.53362274169922) (748,59.77198028564453) (782,59.6904411315918)* (592,59.6027946472168) (2668,59.48227310180664) (3703,59.438690185546875) (141,59.4246826171875) (744,59.37010955810547) (2670,59.25857162475586) (1222,59.23112487792969) (1123,59.1096305847168) (12868,59.04863357543945) (767,58.99729919433594) (2673,58.93359375) (603,58.66754913330078) (753,58.599979400634766) (1946,58.41623306274414) (2667,58.41236877441406)
449: (1358,64.83187866210938) (1411,63.884254455566406) (4675,63.81089401245117) (607,63.790855407714844) (959,63.626976013183594) (918,63.429019927978516) (1360,63.3654899597168) (1132,63.3172607421875) (868,63.19968795776367)* (841,63.02415466308594) (234,62.97199630737305) (3470,62.90011215209961) (843,62.830810546875) (1249,62.748592376708984) (2013,62.632625579833984) (188,62.59486389160156)* (954,62.47731399536133) (5485,62.329559326171875) (2787,62.29136657714844) (3481,62.28504180908203)
450: (2624,65.9967041015625) (3481,65.43819427490234) (1425,64.28446197509766) (868,64.22474670410156) (1119,64.21056365966797) (607,64.13239288330078) (1131,64.02601623535156) (920,63.96292495727539)* (1413,63.86747741699219) (2493,63.842323303222656) (707,63.82619094848633) (1110,63.792388916015625) (3417,63.78736114501953) (2901,63.60719299316406) (1639,63.500465393066406) (7148,63.49674606323242) (2013,63.469139099121094) (854,63.40361404418945)* (2006,63.40179443359375)* (212,63.391815185546875)
451: (89,62.34650421142578)* (461,62.08830642700195)* (333,61.858951568603516)* (302,61.07485580444336) (1037,61.017974853515625) (701,60.95136642456055)* (1032,60.86747360229492) (352,60.65705871582031) (318,60.56611251831055) (523,60.52705764770508) (299,60.487789154052734) (528,60.45170974731445)* (298,60.439231872558594) (531,60.317970275878906) (67,60.3077507019043) (67,60.3077507019043) (55,60.18170928955078) (543,60.13299560546875) (1034,60.11154556274414) (797,60.08719253540039)
