userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,65.70140075683594) (3992,65.2854232788086) (1394,65.27658081054688) (157,65.0290756225586) (51,64.99006652832031)* (1098,64.94988250732422) (1073,64.78324127197266) (601,64.76036834716797) (603,64.6366958618164) (1836,64.58091735839844) (1825,64.26693725585938) (5256,64.19303131103516) (1885,64.10499572753906) (3501,63.97771072387695) (1900,63.90345001220703) (1464,63.856544494628906) (1892,63.838035583496094) (1713,63.8099250793457) (1014,63.780303955078125) (4913,63.7158088684082)
325: (777,64.48497009277344) (4863,64.40910339355469) (2702,64.03443145751953) (2154,63.9506721496582) (2667,63.888023376464844) (2668,63.6296272277832) (1277,63.577030181884766) (4316,63.38215255737305) (2030,63.381919860839844) (603,63.2786750793457) (782,63.129634857177734) (2167,63.119903564453125) (4876,63.11073684692383) (1222,63.072059631347656) (1099,62.96558380126953) (2173,62.95448684692383) (2165,62.861610412597656) (12845,62.83541488647461) (11186,62.81761169433594) (19,62.789249420166016)
326: (289,61.92030334472656) (966,61.878517150878906) (333,61.66387176513672)* (89,61.36927795410156)* (302,61.35524368286133) (300,61.34449768066406) (291,61.34331130981445)* (1470,61.15751647949219) (304,61.07820510864258) (466,60.99207305908203) (701,60.966773986816406) (498,60.930633544921875) (161,60.732635498046875) (461,60.68756103515625) (342,60.58895492553711) (290,60.56206130981445) (321,60.437156677246094) (293,60.384822845458984) (646,60.34869384765625) (157,60.286521911621094)
327: (306,65.59362030029297) (67,65.53665924072266)* (67,65.53665924072266)* (532,65.51879119873047) (349,65.35486602783203) (526,65.14400482177734) (328,65.10542297363281) (296,64.89894104003906) (701,64.83552551269531) (1449,64.62617492675781) (333,64.58576202392578) (644,64.4109115600586) (972,64.37977600097656) (302,64.35594177246094) (299,64.34672546386719) (4707,64.27218627929688) (386,64.17253875732422)* (544,64.00560760498047) (310,63.993438720703125) (291,63.97792434692383)
328: (154,69.35255432128906) (228,68.50350189208984) (432,68.3315658569336) (56,68.06844329833984) (56,68.06844329833984) (757,68.06358337402344) (331,67.99171447753906) (173,67.83511352539062) (689,67.8024673461914) (425,67.75827026367188) (2602,67.75740814208984) (3730,67.70912170410156) (1090,67.67151641845703) (969,67.61886596679688) (1106,67.46068572998047) (7324,67.41679382324219) (1409,67.4096450805664) (88,67.39739990234375) (526,67.3848876953125) (210,67.37532043457031)
329: (55,62.94277572631836)* (316,62.73857116699219)* (289,62.297523498535156)* (1243,61.9671630859375) (157,61.867332458496094) (300,61.81047821044922) (311,61.80867385864258) (903,61.72199249267578) (1934,61.701759338378906)* (679,61.67222595214844) (701,61.601600646972656)* (167,61.547245025634766) (1052,61.545833587646484) (900,61.51978302001953) (362,61.34326171875) (3081,61.33335876464844) (257,61.317840576171875) (190,61.25361633300781) (333,61.25337219238281) (182,61.20503616333008)
330: (300,67.32439422607422)* (464,67.08734893798828)* (288,66.51864624023438) (793,66.05097198486328) (544,65.92127227783203) (325,65.82062530517578)* (1043,65.7293930053711) (481,65.50899505615234) (302,65.48174285888672) (687,65.435546875) (680,65.42654418945312) (1047,65.40485382080078) (292,65.32012939453125) (209,65.26647186279297) (528,65.2637939453125) (318,65.23665618896484) (908,65.20585632324219) (1428,65.19306945800781) (1453,65.12267303466797)* (1455,65.11793518066406)
331: (466,67.8364028930664)* (289,67.73359680175781)* (288,67.53497314453125) (89,67.240966796875)* (300,67.0638656616211)* (333,66.62757873535156) (3404,66.47090148925781)* (691,66.3021240234375) (1034,66.25564575195312) (679,66.15077209472656)* (464,66.10879516601562) (461,66.10855865478516) (4562,66.04961395263672) (544,66.02458190917969)* (695,66.00910186767578) (295,65.99807739257812) (693,65.94053649902344) (680,65.91961669921875) (548,65.66971588134766) (686,65.61149597167969)
332: (89,66.69541931152344) (67,66.31002044677734) (67,66.31002044677734) (679,65.56678771972656) (289,65.45723724365234) (298,65.3393783569336) (344,65.19554901123047) (157,65.18669128417969) (288,65.08744049072266) (903,64.85172271728516) (257,64.82199096679688) (295,64.77668762207031) (466,64.76952362060547)* (362,64.72427368164062) (97,64.6326675415039)* (455,64.61683654785156) (525,64.55606842041016) (65,64.52766418457031) (65,64.52766418457031) (680,64.44244384765625)
333: (89,67.4475326538086) (333,67.2791748046875)* (646,67.13506317138672) (300,67.0496597290039)* (3393,66.92892456054688) (3074,66.84811401367188) (304,66.77366638183594) (1470,66.7558364868164) (302,66.64701843261719)* (542,66.6198501586914) (466,66.61373901367188)* (498,66.5477066040039) (257,66.47657012939453) (3173,66.46063232421875) (6529,66.45218658447266) (461,66.22978210449219) (457,66.13117980957031) (3176,66.13014221191406) (349,66.10308837890625)* (325,66.08984375)
334: (220,62.912559509277344)* (207,62.88941192626953)* (412,62.850379943847656) (706,62.76601791381836) (1513,62.500980377197266)* (982,62.45604705810547)* (230,62.428070068359375) (4821,62.349632263183594) (707,62.23067092895508) (533,62.118858337402344) (1645,61.9952392578125) (840,61.81886672973633) (3333,61.67522430419922) (436,61.65528106689453) (2637,61.64387893676758) (614,61.462223052978516) (439,61.45347595214844) (1239,61.45111083984375)* (1873,61.43289566040039) (163,61.37412643432617)
335: (701,67.96131896972656) (288,67.69561767578125)* (302,67.65216827392578) (257,67.11239624023438)* (333,67.09439849853516) (679,66.9290542602539)* (291,66.8626937866211) (157,66.71507263183594) (466,66.67591094970703) (525,66.5823745727539) (265,66.52891540527344) (389,66.5136489868164) (298,66.3997573852539) (374,66.25373840332031) (306,66.08757781982422) (344,66.04505157470703) (375,66.03233337402344) (498,65.99691009521484) (299,65.99542236328125) (2523,65.92736053466797)
336: (755,67.68849182128906)* (7079,66.46784973144531) (2605,66.336669921875) (233,66.14067840576172) (407,66.14035034179688) (9783,66.09677124023438) (5653,66.01280212402344) (1131,65.7856674194336) (3417,65.76258850097656) (45,65.75244903564453) (603,65.70359802246094) (154,65.69503784179688) (1491,65.60444641113281) (4225,65.60431671142578) (1705,65.5987777709961) (512,65.58438873291016)* (5927,65.34728240966797) (1747,65.2689208984375) (1222,65.23629760742188) (2667,65.20391845703125)
337: (1264,68.03762817382812) (4520,68.01546478271484) (593,67.18106842041016) (1254,66.52517700195312) (1353,66.37393188476562) (1369,66.0965805053711)* (1522,65.74102020263672) (4271,65.60033416748047) (3471,65.49539947509766) (2834,65.36483764648438) (3444,65.33125305175781) (718,65.30130767822266) (732,65.26160430908203) (4542,65.1627197265625) (706,65.13860321044922) (1521,65.03478240966797) (1227,64.91481018066406) (3445,64.69920349121094) (1366,64.69316864013672) (7047,64.61405181884766)
338: (959,66.35870361328125) (889,66.0728759765625) (227,65.9747543334961) (903,65.8355484008789) (1464,65.80045318603516) (55,65.78375244140625) (306,65.6603012084961) (295,65.43993377685547) (5160,65.37271118164062)* (917,65.18681335449219)* (9345,65.15033721923828) (302,65.12873077392578) (1412,65.08387756347656) (599,65.05921173095703)* (180,65.0550308227539) (349,65.01556396484375) (913,65.01158142089844) (72,64.9971694946289) (72,64.9971694946289) (1369,64.98926544189453)
339: (349,67.42581176757812)* (701,66.62236785888672)* (466,65.93624114990234)* (1456,65.3638687133789) (333,65.07886505126953)* (464,65.06078338623047) (802,64.97654724121094) (2020,64.80720520019531)* (157,64.602783203125) (1452,64.59459686279297) (455,64.47703552246094) (525,64.3104476928711) (468,64.30016326904297) (310,64.28370666503906) (458,64.24777221679688) (1032,64.18594360351562) (475,64.16168212890625) (1580,64.03833770751953) (903,63.96592712402344)* (1037,63.821285247802734)
340: (1244,67.35088348388672) (157,67.34027862548828) (292,67.24807739257812)* (475,67.07872009277344) (903,67.04222869873047)* (220,67.03520202636719) (56,67.00064849853516) (56,67.00064849853516) (329,66.8936538696289) (298,66.73889923095703) (65,66.53296661376953) (65,66.53296661376953) (331,66.53050231933594) (88,66.50453186035156) (234,66.17428588867188)* (706,66.10494995117188) (1098,66.10354614257812) (310,66.04093933105469) (207,65.8074951171875) (328,65.68477630615234)*
341: (3686,70.32244873046875) (10002,70.12535095214844) (762,69.33794403076172) (9783,68.77516174316406) (2605,68.71878814697266) (1961,68.64816284179688) (17189,68.55368041992188) (748,68.41381072998047) (2673,68.38532257080078) (10516,68.35983276367188) (1969,68.29901123046875) (2668,68.25104522705078) (137,68.16780853271484) (744,68.1004638671875) (107,68.06151580810547) (17956,68.03450012207031) (10672,67.89656829833984) (3520,67.84001922607422) (1943,67.82088470458984)* (1236,67.81538391113281)
342: (227,63.14298629760742)* (203,62.559425354003906) (533,62.34404373168945) (207,62.325035095214844)* (173,62.30921173095703)* (441,62.2919807434082) (65,62.25983428955078) (65,62.25983428955078) (229,62.241127014160156) (56,62.20717239379883) (56,62.20717239379883) (234,62.188743591308594) (969,62.12004089355469) (511,61.93803405761719) (88,61.918670654296875)* (424,61.809932708740234) (429,61.692718505859375) (228,61.5932731628418) (599,61.5621452331543)* (432,61.491111755371094)*
343: (917,70.14231872558594)* (3470,69.25325775146484)* (707,69.18133544921875)* (176,68.59752655029297) (16950,68.38958740234375) (4359,68.33476257324219) (1803,68.29762268066406) (1527,68.19660949707031) (868,68.07440948486328) (9818,67.82611083984375) (854,67.78182983398438) (841,67.7538070678711) (1415,67.60478210449219) (928,67.5575942993164) (1513,67.51604461669922) (2558,67.47466278076172) (2569,67.45378875732422) (9344,67.45259094238281) (952,67.4099349975586) (982,67.3690414428711)*
344: (6708,60.26838302612305) (3280,59.92460632324219) (59,59.912418365478516) (6205,59.637760162353516) (9032,59.459739685058594) (2289,59.43788146972656) (6213,59.387908935546875) (6835,59.344120025634766) (862,59.192787170410156) (72,59.07328414916992) (72,59.07328414916992) (1888,58.93506622314453) (1085,58.9260139465332) (627,58.7747802734375) (3158,58.7628059387207) (3893,58.54090881347656) (6075,58.501373291015625) (2037,58.407806396484375) (11489,58.33816909790039) (6212,58.25856018066406)
345: (7324,65.94920349121094) (229,65.88472747802734) (969,65.66777038574219)* (208,65.62400817871094) (757,65.50680541992188)* (4025,65.47692108154297) (190,65.26655578613281)* (432,65.13139343261719) (173,64.92993927001953)* (2818,64.83235931396484) (1090,64.7575912475586) (3046,64.73484802246094) (12013,64.7022933959961) (4247,64.6568603515625) (1786,64.62666320800781) (65,64.6236572265625) (65,64.6236572265625) (228,64.61815643310547) (3371,64.58185577392578) (70,64.50743865966797)
346: (227,64.241455078125) (56,63.66298294067383) (56,63.66298294067383) (533,63.2873420715332) (1513,63.19953918457031) (228,63.15249252319336)* (1400,62.93978500366211) (298,62.74263381958008) (498,62.61162567138672) (432,62.50847625732422) (154,62.495872497558594) (226,62.469017028808594) (441,62.357643127441406) (706,62.33733367919922) (1520,62.28074645996094)* (220,62.21563720703125) (159,62.183692932128906) (1246,62.043338775634766) (203,62.039859771728516) (439,62.021976470947266)
347: (808,68.66100311279297) (500,68.16353607177734) (830,68.08790588378906) (198,67.7406234741211) (278,67.53589630126953) (1672,67.42713165283203) (2242,67.13970184326172) (7947,66.92549133300781) (507,66.77323913574219) (1974,66.76199340820312) (489,66.7289047241211) (1133,66.65067291259766) (707,66.43055725097656) (497,66.39987182617188) (850,66.37975311279297) (503,66.28219604492188) (2247,66.27656555175781) (2206,66.24200439453125) (1186,66.17694091796875) (816,66.16129302978516)
348: (691,63.75076675415039)* (466,63.58960723876953)* (344,62.75743103027344)* (681,62.74858474731445)* (289,62.53514862060547) (89,62.52600860595703)* (464,62.52532196044922) (4562,62.525184631347656) (333,62.1873779296875) (300,62.120975494384766) (1037,62.071189880371094) (686,62.037723541259766) (498,62.03296661376953)* (528,61.912200927734375) (548,61.866172790527344) (793,61.78314208984375) (1481,61.637474060058594) (325,61.55706787109375) (679,61.53009033203125) (1455,61.495365142822266)
349: (779,65.55841827392578) (768,65.44535827636719) (2830,64.93628692626953) (6027,64.91461181640625) (1541,64.85039520263672) (6016,64.74980163574219) (3411,64.41696166992188) (757,64.36429595947266)* (5149,64.22991943359375) (816,64.0147476196289) (3027,63.871551513671875) (2192,63.797218322753906) (6850,63.73385238647461) (2829,63.71536636352539) (1191,63.563026428222656) (3767,63.558631896972656) (2702,63.48061752319336) (3028,63.45378112792969) (1066,63.42156219482422) (1100,63.34684753417969)
350: (288,67.56895446777344)* (289,67.53105926513672)* (292,67.06056213378906)* (299,66.61896514892578) (523,66.44219207763672) (701,66.2877426147461)* (300,66.24239349365234)* (302,66.0832748413086) (294,65.81672668457031) (679,65.62651062011719) (333,65.57662963867188)* (646,65.54904174804688)* (461,65.47565460205078)* (318,65.29573822021484) (157,65.220947265625) (543,65.21614837646484) (802,65.105224609375)* (2021,65.08881378173828) (3173,65.07545471191406) (790,65.02660369873047)*
351: (498,65.1648178100586)* (466,65.07255554199219) (89,64.9196548461914) (288,64.85808563232422) (680,64.49436950683594) (548,64.46566772460938) (289,64.35115814208984) (3404,64.28874206542969)* (524,64.20599365234375) (691,64.12841796875) (690,64.02643585205078) (689,63.99308776855469) (464,63.89118576049805) (5149,63.80044937133789) (461,63.781341552734375) (681,63.75342559814453)* (682,63.56094741821289) (695,63.44854736328125) (7660,63.439754486083984) (532,63.285369873046875)
352: (466,68.49695587158203)* (157,68.29930114746094) (55,68.11473846435547) (461,68.01605224609375) (292,67.95707702636719)* (349,67.75757598876953) (903,67.58637237548828) (679,67.3478775024414)* (475,67.3468246459961) (298,67.20649719238281) (680,67.16437530517578)* (523,66.86720275878906) (525,66.78582000732422) (310,66.67682647705078) (377,66.55381774902344) (1580,66.54153442382812) (299,66.49092864990234) (378,66.44441223144531) (352,66.38674926757812) (257,66.35950469970703)
353: (468,65.58568572998047)* (314,65.4826889038086)* (299,65.45854949951172) (317,65.25636291503906) (4562,65.17603302001953) (907,65.13375091552734) (89,65.00078582763672)* (309,64.93434143066406) (328,64.84882354736328) (301,64.41175842285156) (290,64.2756576538086) (318,64.22857666015625) (545,64.2051773071289) (310,64.1590805053711) (291,64.12979125976562) (302,64.1158676147461) (67,64.02787017822266) (67,64.02787017822266) (330,64.02529907226562) (7868,64.00019836425781)
354: (288,65.72383880615234)* (907,65.48059844970703) (289,65.33446502685547)* (328,65.1384506225586) (310,65.03141784667969) (468,64.95425415039062) (7340,64.60681915283203) (327,64.53360748291016) (306,64.50257873535156) (67,64.39816284179688) (67,64.39816284179688) (1444,64.20014190673828) (157,64.13800811767578) (292,64.06832885742188)* (291,64.05726623535156) (1042,64.0560531616211) (294,64.02291107177734) (302,64.00218963623047) (55,63.9441032409668) (309,63.93330764770508)
355: (191,60.418453216552734)* (498,60.330631256103516) (333,59.79738235473633) (378,59.11189651489258) (540,59.04019546508789) (291,58.98470687866211) (481,58.86956787109375) (488,58.82381057739258) (209,58.78338623046875) (371,58.76632308959961)* (1246,58.72685241699219) (229,58.695804595947266) (1043,58.61343765258789) (499,58.53843307495117) (1874,58.48871994018555) (293,58.475032806396484) (295,58.36676025390625) (3084,58.29969024658203) (302,58.25135803222656) (538,58.23334884643555)
356: (14444,62.26704406738281) (4168,62.19129180908203) (5961,62.18295669555664) (2617,62.18153381347656) (4774,62.11716079711914) (2204,61.96489334106445) (5753,61.888206481933594) (2210,61.731178283691406)* (4102,61.71300506591797) (825,61.653541564941406) (1185,61.62941360473633) (3027,61.55674743652344) (1868,61.47740173339844) (14443,61.385658264160156) (1035,61.32087326049805) (8684,61.26054382324219) (4550,61.216102600097656) (1187,61.21037292480469) (2203,61.19837951660156) (2959,61.0880126953125)
357: (757,64.82432556152344) (444,64.73416137695312) (3411,64.65851593017578) (1075,64.60325622558594) (238,64.4032211303711) (84,64.33882141113281)* (703,64.20584869384766)* (53,64.01420593261719) (53,64.01420593261719) (64,63.99296951293945) (64,63.99296951293945) (7326,63.853153228759766) (12013,63.80873489379883) (58,63.776214599609375) (58,63.776214599609375) (2824,63.74961471557617) (1738,63.70724105834961) (418,63.690372467041016) (2667,63.68089294433594) (7324,63.6435661315918)
358: (8786,66.31715393066406) (748,65.99049377441406) (154,65.74263000488281) (56,65.51316833496094)* (56,65.51316833496094)* (2605,65.3064193725586)* (4027,65.1635513305664) (6160,65.11434936523438) (619,65.03498077392578) (605,65.00064086914062) (107,64.89196014404297) (2158,64.86038208007812) (1099,64.80931091308594) (238,64.7054672241211)* (4316,64.64111328125) (57,64.59082794189453) (606,64.57649230957031) (4720,64.3639144897461) (2668,64.36211395263672) (1226,64.15409851074219)
359: (3768,63.169334411621094) (1014,62.64284896850586) (2039,62.41813278198242) (1892,62.29326248168945) (1004,62.259765625) (997,62.2142333984375) (994,61.9525146484375) (1019,61.932491302490234) (6232,61.80459976196289) (1895,61.7490348815918) (82,61.70356750488281) (68,61.35509490966797)* (68,61.35509490966797)* (3832,61.34963607788086) (3920,61.28062057495117) (1885,61.222347259521484) (995,61.101654052734375) (193,61.069637298583984) (10625,60.780338287353516) (75,60.76878356933594)*
360: (2952,61.936920166015625) (3863,60.744239807128906) (3034,60.42076873779297) (7170,60.15726852416992) (6626,60.107444763183594) (1020,59.895477294921875) (9585,59.76337814331055) (2244,59.63383865356445) (2252,59.59414291381836) (9692,59.49327850341797) (276,59.48270797729492) (754,59.472808837890625) (6405,59.46933364868164) (38,59.309120178222656) (2101,59.20985794067383) (6618,59.1409797668457) (9353,59.1107177734375) (63,59.09212112426758) (63,59.09212112426758) (778,58.92000198364258)
361: (288,63.762489318847656)* (455,63.213340759277344) (701,63.02851104736328)* (310,62.225345611572266)* (2523,62.0616340637207) (300,62.04738235473633) (157,62.03202438354492) (306,61.989444732666016) (265,61.90071105957031) (1556,61.82247543334961) (311,61.788978576660156) (301,61.78895568847656) (333,61.55417251586914)* (329,61.53886032104492) (251,61.524436950683594) (679,61.46733093261719) (325,61.43965148925781) (461,61.33830261230469)* (466,61.317501068115234) (180,61.06934356689453)
362: (498,67.58092498779297)* (1045,67.39242553710938) (1241,67.18628692626953)* (5630,67.17460632324219) (4850,67.10649871826172) (6121,67.05956268310547)* (6132,66.99552154541016) (932,66.75019836425781) (5226,66.69993591308594) (1186,66.61137390136719) (424,66.60369873046875) (439,66.50700378417969)* (1645,66.42627716064453) (209,66.35774993896484) (220,66.28131103515625) (475,66.27893829345703) (207,66.23483276367188) (4463,66.15672302246094) (1659,66.14418029785156) (808,66.1160888671875)
363: (2352,66.34422302246094) (198,66.3261489868164) (507,65.77445220947266) (226,65.70075988769531) (501,65.53939819335938) (813,65.47776794433594) (488,65.4180908203125)* (966,65.40098571777344) (1116,65.32374572753906) (537,65.28469848632812) (4170,65.22402954101562) (500,65.16454315185547) (1406,65.13420867919922) (2150,65.10868072509766) (917,64.98430633544922) (412,64.98038482666016) (2661,64.97679138183594) (4179,64.94375610351562) (6120,64.93937683105469) (2794,64.75628662109375)
364: (227,67.07023620605469)* (222,66.64361572265625) (206,66.29622650146484) (2629,66.1296157836914) (2424,66.09182739257812) (205,66.07371520996094) (199,65.82456970214844) (4079,65.64934539794922) (1242,65.54711151123047) (4780,65.43229675292969) (235,65.35173797607422)* (434,65.17191314697266) (3258,65.15120697021484) (622,65.08089447021484) (629,65.04531860351562) (2640,65.00141906738281) (1422,64.9870834350586) (202,64.97285461425781) (859,64.96468353271484) (219,64.9390869140625)
365: (5299,61.38300704956055) (3133,61.00852584838867) (752,60.5036735534668) (13950,59.54937744140625) (1209,59.523529052734375) (13317,59.23434066772461) (10672,59.121604919433594) (6159,58.96502685546875)* (7148,58.945804595947266) (3003,58.91158676147461) (4062,58.80081558227539) (1222,58.753108978271484) (2026,58.73514175415039) (13958,58.60585021972656) (5173,58.42539978027344) (5353,58.37334060668945) (12338,58.35906982421875) (1226,58.28636932373047) (13949,58.2773323059082) (6076,58.274532318115234)
366: (616,66.96662902832031)* (964,65.87613677978516) (6409,65.51321411132812) (1504,65.42496490478516) (1423,65.2585220336914) (1957,65.19315338134766) (2672,65.16967010498047) (441,65.16046905517578) (2542,65.1518783569336) (1098,65.09553527832031) (744,65.08766174316406) (621,65.0362319946289) (6151,65.01669311523438) (1969,64.96969604492188) (5434,64.94869232177734) (2146,64.93014526367188) (206,64.72154998779297) (6160,64.70160675048828) (237,64.60958862304688) (2491,64.54239654541016)
367: (1186,63.93108367919922) (5310,62.78521728515625) (808,62.64015579223633) (840,62.53673553466797) (1650,62.375999450683594) (230,62.29902648925781) (1091,62.005393981933594) (1046,61.73297119140625) (486,61.60398864746094) (1672,61.54695510864258) (1182,61.51249313354492) (497,61.48795700073242) (3333,61.45753479003906) (190,61.42633819580078) (377,61.301025390625) (198,61.27989196777344) (779,61.25346374511719) (4218,61.19025802612305) (1179,61.067813873291016) (1198,61.0520133972168)
368: (9727,63.12940979003906) (1167,62.79414367675781) (9032,62.42344284057617) (2289,62.27735900878906) (1888,61.77567672729492) (2139,61.763790130615234)* (8672,61.740318298339844) (3294,61.31090545654297) (3411,61.258235931396484)* (59,61.204280853271484) (429,61.0254020690918) (604,60.958431243896484) (6217,60.88921356201172)* (154,60.845523834228516) (441,60.75031661987305) (3689,60.7095832824707) (2531,60.6020393371582) (9631,60.59819412231445) (8676,60.54194259643555) (1213,60.45064163208008)
369: (1389,68.76032257080078) (898,68.23763275146484) (217,68.08106231689453)* (6217,67.98702239990234) (430,67.42012023925781) (1632,67.23127746582031) (622,67.15778350830078) (195,66.72661590576172)* (1390,66.50482940673828) (223,66.385498046875) (2425,66.12948608398438) (1239,66.11778259277344) (425,66.09770202636719) (1383,65.98247528076172) (1048,65.83955383300781)* (154,65.80323028564453) (419,65.79032135009766) (65,65.77562713623047) (65,65.77562713623047) (437,65.77359771728516)
370: (190,66.38655090332031) (229,65.86076354980469) (173,65.7239761352539)* (961,65.60025024414062) (159,65.11815643310547) (689,64.88143920898438) (154,64.86316680908203)* (228,64.65123748779297) (72,64.61280822753906) (72,64.61280822753906) (1118,64.55708312988281) (7,64.50130462646484) (962,64.49857330322266) (227,64.4817123413086) (316,64.46210479736328) (4435,64.44588470458984) (157,64.39159393310547) (204,64.33013916015625) (1109,64.2655258178711) (3057,64.18728637695312)
371: (3047,63.57626724243164) (8369,63.54288101196289) (2747,63.31119918823242) (2735,63.097679138183594) (1330,63.06584548950195) (5074,62.780364990234375) (2033,62.590972900390625) (1072,62.556861877441406)* (1099,62.548675537109375) (1786,62.352779388427734) (1797,62.33090591430664) (4156,62.31907653808594) (3046,62.28132247924805) (707,62.2521858215332) (3056,62.097984313964844) (7,62.05057907104492) (529,62.02761459350586) (4912,62.0139274597168) (30,61.98849105834961) (4161,61.96303176879883)
372: (377,62.75822448730469)* (510,62.540557861328125) (497,62.47152328491211) (930,62.28812026977539) (726,62.25263977050781) (472,61.79734420776367) (189,61.732112884521484) (2941,61.71034622192383) (3928,61.70741271972656) (518,61.695560455322266) (1852,61.575035095214844) (190,61.57167053222656) (198,61.5640754699707) (4179,61.538475036621094) (12788,61.48882293701172) (10069,61.44551467895508) (486,61.308189392089844) (2206,61.30622482299805) (707,61.245906829833984) (10977,61.23141860961914)
375: (55,67.0079574584961) (300,66.72176361083984)* (292,66.603515625)* (466,66.2717514038086) (333,66.19261169433594) (291,65.73777770996094)* (157,65.54427337646484) (461,65.4844970703125) (318,65.41053771972656)* (298,65.37000274658203) (701,65.35834503173828) (906,65.19867706298828) (525,65.13607025146484) (257,65.1268081665039) (299,65.04509735107422) (310,64.95589447021484) (306,64.94164276123047)* (535,64.8621597290039) (680,64.85958099365234) (349,64.74324035644531)
376: (1369,68.78498077392578)* (1412,67.23189544677734) (1366,67.1650161743164) (10897,67.10411834716797) (5485,66.93033599853516) (6264,66.88597106933594)* (1531,66.86336517333984) (1360,66.80899047851562) (1536,66.77711486816406) (732,66.71542358398438) (918,66.33654022216797) (1527,66.29823303222656) (2342,66.2889633178711) (1525,66.23741149902344) (1372,66.14692687988281) (868,66.01325225830078) (5488,65.98870086669922) (3238,65.98416137695312) (7639,65.98274993896484) (15,65.96717071533203)
377: (841,69.8846206665039)* (1369,68.39035034179688) (1358,68.1414566040039) (707,68.11418914794922) (843,68.09651947021484) (936,67.75575256347656)* (1274,67.7552490234375) (1360,67.6728744506836) (2923,67.33206176757812) (920,67.28559875488281)* (947,67.27103424072266) (949,67.14433288574219) (928,66.98536682128906) (2565,66.98454284667969) (198,66.97772979736328) (706,66.95000457763672) (3719,66.92312622070312) (506,66.91527557373047) (227,66.84690856933594) (1110,66.6961669921875)
378: (511,63.66850280761719) (2183,63.50935363769531) (1415,63.178794860839844)* (951,63.14952850341797)* (712,62.91345977783203) (1464,62.90635681152344) (77,62.87028884887695)* (77,62.87028884887695)* (707,62.710540771484375) (1122,62.6959114074707)* (1076,62.664798736572266) (4130,62.65658187866211) (55,62.40953063964844) (155,62.387481689453125) (329,62.33437728881836) (289,62.29172134399414) (51,62.26947021484375) (868,62.20649719238281) (288,62.14200973510742) (3674,62.08063888549805)
380: (295,64.5389404296875)* (288,64.22846221923828)* (289,63.36890411376953)* (55,63.35574722290039) (644,63.146060943603516) (290,63.119476318359375) (291,62.78129196166992)* (302,62.72236633300781) (311,62.492740631103516) (328,62.48461151123047) (326,62.422218322753906)* (1051,62.395423889160156) (386,62.326786041259766) (310,62.323055267333984) (333,62.28300857543945) (300,62.24237823486328) (3491,62.110755920410156) (701,62.047969818115234) (279,62.02413558959961) (461,62.001136779785156)
382: (276,60.63731384277344)* (5191,59.66270065307617) (10656,59.65190887451172) (278,59.08735275268555) (267,59.031436920166016) (3357,58.74329376220703) (1619,58.7350959777832)* (2711,58.473289489746094) (1963,58.287879943847656) (1614,58.27866744995117) (617,58.23861312866211) (271,58.175655364990234) (1641,58.05234909057617) (266,57.93589782714844) (8427,57.88690948486328) (9050,57.844322204589844) (8837,57.82334899902344) (263,57.80241394042969) (2226,57.75090789794922) (284,57.744075775146484)
383: (289,62.87697982788086) (288,62.62070083618164) (89,62.50654220581055) (228,62.49232482910156) (689,62.090110778808594) (300,61.937408447265625) (1375,61.90644454956055) (903,61.88492965698242) (67,61.88481521606445) (67,61.88481521606445) (306,61.706790924072266) (1934,61.69036102294922) (377,61.545127868652344) (1246,61.4276237487793) (298,61.41757583618164) (292,61.39751052856445) (1243,61.35968780517578) (329,61.321468353271484) (71,61.27309799194336) (71,61.27309799194336)
385: (498,61.12706756591797)* (333,61.12119674682617)* (289,60.61725616455078)* (295,59.62908172607422) (293,59.55650329589844) (67,59.46590805053711) (67,59.46590805053711) (321,59.46042251586914)* (377,59.28306579589844)* (681,59.2381591796875)* (378,59.204593658447266) (209,59.103851318359375) (701,59.0933952331543) (540,59.06499481201172) (1047,59.0391845703125) (298,59.0316162109375) (481,58.9127082824707) (471,58.87511444091797) (538,58.862884521484375) (55,58.832645416259766)
386: (380,64.74172973632812) (957,64.65690612792969) (4155,64.437744140625) (707,64.26665496826172)* (10127,64.1788101196289) (356,64.14472961425781) (1126,63.88799285888672) (2339,63.46666717529297) (198,63.42863082885742) (917,63.42844772338867) (718,63.39396286010742) (1348,63.311927795410156) (2746,63.16703796386719) (348,63.159446716308594) (2436,63.092529296875) (227,63.05233383178711) (975,63.051307678222656) (1249,62.953128814697266) (4156,62.865509033203125) (706,62.83794021606445)
387: (239,64.2362060546875) (8071,64.21375274658203) (1936,64.03535461425781) (4696,63.274314880371094) (2923,63.15496063232422) (312,62.917747497558594) (331,62.79695129394531) (3318,62.64958190917969) (4566,62.615150451660156) (9905,62.58610534667969) (485,62.500431060791016) (8188,62.473236083984375) (1009,62.3883056640625) (13446,62.36542510986328) (1596,62.35260772705078) (309,62.34650421142578) (1613,62.263511657714844)* (689,62.24672317504883) (1935,62.24351119995117) (9902,62.13683319091797)
