userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,66.65106964111328) (187,66.1772689819336) (1836,66.11859130859375) (51,66.06039428710938)* (1098,65.76042175292969) (3501,65.70803833007812) (6150,65.62246704101562) (601,65.55027770996094) (3768,65.30126190185547) (238,65.24138641357422) (1713,65.14341735839844) (1892,65.10147094726562) (1014,65.09841918945312) (157,64.9239501953125) (1156,64.84015655517578) (1073,64.82780456542969) (993,64.76834869384766) (3201,64.73725128173828) (511,64.59938049316406) (1824,64.5904312133789)
305: (907,53.048187255859375) (292,52.98088073730469)* (701,52.972328186035156)* (461,52.93275833129883)* (349,52.73340606689453) (299,52.6225471496582)* (257,52.58401107788086) (1042,52.54499435424805)* (498,52.45491027832031) (1444,52.442535400390625)* (468,52.38414764404297) (291,52.291404724121094) (377,52.282779693603516)* (67,52.18944549560547) (67,52.18944549560547) (531,52.05415344238281) (318,51.94578552246094) (330,51.895606994628906) (1455,51.80961608886719) (458,51.79682159423828)
306: (1104,60.393165588378906) (518,59.89685821533203) (173,59.74755096435547) (1714,59.488136291503906) (930,59.266807556152344) (1705,59.16241455078125) (5074,58.88154602050781) (522,58.84434127807617) (2014,58.787200927734375) (1099,58.76873779296875) (529,58.7505989074707) (3901,58.58851623535156) (75,58.45071029663086)* (75,58.45071029663086)* (2446,58.38756561279297) (504,58.291351318359375) (190,58.210838317871094) (56,58.04057312011719) (56,58.04057312011719) (187,58.01057434082031)*
307: (6052,60.12936782836914) (11193,58.57099914550781) (4928,58.542938232421875) (9585,58.24789047241211) (1826,58.071598052978516) (3827,57.88312911987305) (12868,57.671627044677734) (17956,57.61695861816406) (6563,57.49351119995117) (5360,57.48594665527344)* (747,57.402122497558594) (4922,57.30662155151367) (18713,57.25938415527344) (2667,56.84238052368164) (7021,56.73588180541992) (7530,56.68419647216797) (483,56.527854919433594) (3995,56.52759552001953) (2668,56.418697357177734) (4929,56.3685302734375)
308: (1672,59.681663513183594)* (198,58.66490936279297)* (1044,58.38201904296875) (918,58.24681854248047)* (1406,58.19730758666992) (1145,57.97925567626953) (517,57.955013275146484) (230,57.81494140625) (488,57.80042266845703) (1339,57.609962463378906) (503,57.59705352783203) (377,57.54410934448242) (234,57.54008483886719) (978,57.521080017089844) (220,57.49421691894531) (383,57.410743713378906) (209,57.37889862060547) (957,57.351890563964844) (982,57.32080841064453)* (2352,57.252342224121094)
310: (2543,62.73972702026367) (288,62.27549743652344)* (4814,61.58068084716797) (701,61.14166259765625) (400,61.10745620727539) (386,61.047035217285156) (466,61.0076789855957)* (308,60.96220016479492) (544,60.93592071533203) (300,60.827613830566406)* (325,60.8126220703125) (4706,60.79867172241211) (644,60.73195266723633) (295,60.662025451660156) (317,60.548484802246094)* (1449,60.510047912597656) (1034,60.47346496582031) (349,60.426307678222656) (532,60.374427795410156) (2091,60.3704833984375)
311: (8479,62.73316192626953) (8642,61.59030532836914) (9470,61.57455062866211) (5480,61.565643310546875) (1375,61.08226013183594) (11155,61.03269958496094) (1383,60.74809265136719) (6217,60.67127990722656) (182,60.55891418457031) (159,60.543792724609375) (3110,60.52875518798828) (8676,60.522926330566406) (2071,60.513824462890625) (7283,60.4854621887207) (154,60.391544342041016) (1062,60.304054260253906) (190,60.21855926513672) (4196,60.16688919067383) (423,60.16667938232422) (227,60.13063430786133)
312: (2097,58.025306701660156)* (3483,56.5985221862793) (2101,56.31535720825195) (2100,56.29485321044922) (1904,56.207847595214844) (2089,56.20399475097656) (968,55.968040466308594) (10809,55.90681838989258) (2107,55.88853454589844) (6618,55.88600158691406) (6016,55.798728942871094) (400,55.78851318359375) (374,55.779518127441406) (2108,55.618141174316406) (1923,55.59733963012695) (2119,55.5001220703125) (466,55.465980529785156) (2112,55.344757080078125) (409,55.13325500488281) (333,55.12440490722656)
313: (1295,60.60423278808594) (13,60.50432586669922) (2838,60.49863815307617) (1339,60.46044158935547)* (1914,60.263427734375) (3416,59.85645294189453) (9637,59.791709899902344) (2038,59.5587158203125) (1913,59.51976776123047) (9978,59.41156768798828) (6056,59.384544372558594) (2,59.34454345703125) (181,59.15038299560547)* (4872,59.137725830078125) (821,59.007904052734375) (837,58.914581298828125)* (923,58.85545349121094) (1066,58.82294464111328) (4335,58.7164192199707) (2746,58.69438934326172)
314: (1775,59.73789978027344) (4818,59.60578155517578) (333,59.57281494140625)* (283,59.47524642944336) (2082,59.418270111083984) (2080,59.3499755859375) (542,59.303131103515625) (5425,59.28697204589844) (705,59.240440368652344) (1470,59.23944854736328) (2050,59.202491760253906) (304,59.18986511230469) (2986,59.16384506225586)* (366,59.149105072021484) (4709,59.138885498046875) (1377,59.01349639892578) (3097,58.883995056152344) (342,58.86946487426758) (65,58.84502410888672) (65,58.84502410888672)
315: (298,52.540096282958984)* (228,52.46625518798828)* (234,52.42124557495117) (67,52.28676223754883) (67,52.28676223754883) (903,52.07700729370117)* (538,51.84122085571289) (154,51.79776382446289)* (1400,51.69028854370117) (498,51.67875289916992) (182,51.645999908447266) (157,51.62812805175781) (328,51.611061096191406)* (1246,51.560665130615234) (333,51.532928466796875) (486,51.49993896484375)* (295,51.35719299316406) (1098,51.35451889038086) (209,51.3416633605957)* (289,51.30508041381836)
316: (503,60.60443878173828) (808,59.92504119873047) (8258,59.87049102783203) (162,59.82695770263672) (1104,59.62329864501953)* (806,59.606651306152344) (497,59.597618103027344) (3563,59.586151123046875) (198,59.480812072753906)* (978,59.40196990966797) (407,59.38201904296875) (1179,59.26577377319336) (490,59.221595764160156) (45,59.051002502441406) (1854,58.97359085083008) (1797,58.94765090942383) (7639,58.826385498046875) (4179,58.81007385253906) (3561,58.79686737060547) (2206,58.766143798828125)
317: (1244,58.894775390625)* (1415,58.662593841552734) (975,58.61419677734375) (706,58.601837158203125)* (2902,58.50844192504883) (2857,58.425880432128906) (592,58.37776184082031) (728,58.296871185302734) (250,58.251834869384766) (599,58.234710693359375)* (2899,58.22713088989258) (5020,58.227020263671875) (1103,58.21402359008789)* (8313,58.141632080078125) (17616,58.120670318603516) (2853,58.039772033691406) (718,58.01110076904297) (2055,58.00775146484375) (220,57.700103759765625)* (1369,57.64728546142578)*
318: (1613,57.056396484375)* (903,56.839744567871094) (300,56.554901123046875)* (538,56.02881622314453) (289,56.01905059814453)* (333,56.008056640625) (295,56.005558013916016) (498,55.957210540771484) (56,55.785240173339844) (56,55.785240173339844) (2083,55.569496154785156)* (913,55.55598068237305) (310,55.488563537597656) (6226,55.43962097167969) (2841,55.36236572265625) (288,55.33934020996094) (3712,55.22856140136719) (229,55.2275390625) (1037,55.17180633544922)* (207,55.163909912109375)
319: (840,52.042335510253906) (412,51.81675338745117) (11979,51.654823303222656) (11000,51.39026641845703) (823,51.106468200683594) (3041,50.86708068847656)* (2643,50.70274353027344) (383,50.640647888183594)* (4779,50.52110290527344) (4820,50.4632568359375) (2276,50.43834686279297) (10955,50.297576904296875) (1187,50.287986755371094) (1228,50.21455383300781) (2586,50.11273193359375) (1216,49.96580505371094) (3341,49.95063018798828) (276,49.90597915649414) (4724,49.73329162597656) (11992,49.668636322021484)
320: (1686,60.92313003540039) (10214,60.55922317504883) (227,60.38036346435547) (945,60.039859771728516) (6824,59.940128326416016) (718,59.80805206298828) (3464,59.78190612792969) (5810,59.76300811767578) (2033,59.68967819213867) (159,59.584190368652344)* (4432,59.45899963378906) (11236,59.341156005859375) (910,59.21377182006836) (2071,59.158809661865234) (7148,59.122337341308594) (154,59.04866409301758) (13827,59.04117965698242) (5238,59.01641845703125) (2040,59.00342559814453) (3754,58.97673797607422)
321: (923,61.60935974121094) (1339,61.25445556640625) (503,61.208274841308594) (707,61.124752044677734) (2963,60.909034729003906) (726,60.87749481201172) (957,60.83506393432617) (2961,60.80887985229492) (710,60.582855224609375) (504,60.283103942871094) (15,60.20947265625) (821,60.13671875) (2835,60.10921859741211) (4691,60.10331726074219) (953,60.09954833984375) (936,60.098548889160156) (25,60.09370422363281) (181,60.03125762939453) (1104,59.968406677246094) (370,59.94062805175781)
322: (377,60.82817840576172) (661,59.80147933959961) (1678,59.579612731933594) (968,59.126976013183594) (1449,59.064971923828125) (1613,59.02646255493164)* (2242,59.02424621582031)* (9684,58.689056396484375) (4617,58.617347717285156) (306,58.547420501708984)* (498,58.468544006347656) (5988,58.416996002197266) (9384,58.288108825683594) (491,58.28054428100586) (547,58.24436950683594)* (330,58.186065673828125) (2923,58.09996795654297) (278,58.051856994628906) (1037,57.98790740966797)* (1863,57.953704833984375)
324: (3470,61.82360076904297)* (920,61.7159423828125) (917,61.66987609863281)* (841,61.598201751708984) (707,61.39250183105469)* (370,61.24980926513672) (1134,61.23242950439453)* (947,61.11177444458008) (2342,60.92087936401367)* (2370,60.419090270996094) (1366,60.366249084472656) (949,60.36566925048828) (1527,60.35163116455078) (724,60.205543518066406)* (607,60.16765594482422) (942,60.16393280029297) (5157,60.06731033325195) (1992,59.98938751220703) (15,59.97322082519531) (152,59.83464050292969)
325: (1292,60.981754302978516) (1332,60.961124420166016) (4297,60.89934158325195) (13647,60.81189727783203) (1295,60.79576873779297) (1321,60.693321228027344) (1314,60.579071044921875) (2681,60.49921798706055) (777,60.24266052246094) (15290,60.2028923034668) (5807,60.1116943359375) (151,60.000587463378906) (1317,59.875953674316406) (1323,59.86514663696289) (175,59.80970001220703) (6881,59.68808364868164) (2667,59.637840270996094) (1303,59.469581604003906) (5653,59.464908599853516) (2166,59.32568359375)
326: (333,58.5831298828125)* (300,58.192832946777344) (289,57.84843826293945) (1432,57.80149459838867) (701,57.72273254394531) (89,57.49327087402344)* (161,57.46149444580078) (498,57.40216064453125) (344,57.393741607666016) (641,57.38728332519531) (302,57.37303161621094) (966,57.35762405395508) (291,57.29108428955078)* (355,57.283416748046875) (461,57.27978515625) (321,57.14884948730469) (157,57.08776092529297) (646,56.903770446777344) (1447,56.86469268798828) (342,56.860755920410156)
327: (400,65.19187927246094) (67,64.92247772216797)* (67,64.92247772216797)* (306,64.73347473144531) (544,64.71437072753906) (972,64.64068603515625) (701,64.52867889404297) (333,64.4261474609375) (328,64.34114837646484) (2094,64.3309326171875) (679,64.04912567138672) (526,63.857337951660156) (349,63.801361083984375) (296,63.79066467285156) (532,63.782073974609375) (2543,63.770565032958984) (543,63.657161712646484) (1034,63.64894104003906) (461,63.58306121826172) (386,63.55131912231445)*
328: (154,62.438899993896484) (228,61.486244201660156) (689,61.44774627685547) (2608,61.33025360107422) (1375,61.160240173339844) (173,61.11103820800781) (9766,60.96820068359375) (196,60.94707489013672) (757,60.87113952636719) (486,60.766395568847656) (377,60.747947692871094)* (3200,60.72175216674805) (1781,60.6818962097168) (81,60.650962829589844) (962,60.613460540771484) (210,60.60089111328125) (526,60.59833526611328) (183,60.51469039916992) (430,60.48935317993164) (533,60.422882080078125)
329: (903,66.79783630371094) (55,66.70651245117188)* (316,66.50650024414062)* (182,66.0675048828125) (1556,66.00193786621094) (1243,65.7465591430664) (157,65.73957061767578) (3460,65.54967498779297) (679,65.37528991699219) (1375,65.29911041259766) (1934,65.29435729980469)* (1383,65.18768310546875) (167,65.17596435546875) (300,65.04911804199219) (3081,65.04103088378906) (333,64.99840545654297) (2521,64.95193481445312) (289,64.90708923339844)* (548,64.8258285522461) (1052,64.82019805908203)
330: (300,62.75456619262695)* (325,61.76633071899414)* (288,61.57355499267578) (302,61.09988784790039) (291,60.970245361328125) (680,60.947879791259766) (318,60.8424186706543) (464,60.83161163330078)* (908,60.784767150878906) (1047,60.77569580078125) (292,60.71608352661133) (1453,60.49823760986328)* (1043,60.42033004760742) (793,60.384071350097656) (293,60.32305908203125) (1459,60.25843048095703) (542,60.17052459716797) (523,60.11231231689453) (378,60.07991027832031) (528,59.945762634277344)
331: (5958,56.27871322631836) (300,55.90860366821289)* (679,55.86725616455078)* (89,55.75901794433594)* (470,55.6241455078125) (464,55.43700408935547) (681,55.33438491821289) (288,55.33191680908203) (1043,55.25762939453125) (461,55.23292922973633) (333,55.226951599121094) (466,55.11848831176758)* (5749,55.0986442565918) (9249,55.085269927978516) (680,55.01689147949219) (686,54.96379089355469) (325,54.9481201171875) (1045,54.89434051513672) (298,54.809303283691406) (797,54.79620361328125)
332: (89,62.39191818237305) (679,61.798622131347656) (288,61.56369400024414) (67,61.491844177246094) (67,61.491844177246094) (344,61.462528228759766) (289,61.063720703125) (298,60.752532958984375) (498,60.4714241027832) (295,60.37262725830078) (157,60.35377502441406) (523,60.32794952392578) (680,60.20161056518555) (2523,60.17572784423828) (293,60.13911437988281) (466,60.060508728027344)* (257,59.990234375) (1243,59.98528289794922) (461,59.957435607910156) (906,59.80342483520508)
333: (89,65.5714111328125) (300,65.067626953125)* (55,64.33187866210938)* (333,64.30374908447266)* (461,64.19766235351562) (157,64.12997436523438) (257,64.05695343017578) (349,63.927127838134766)* (525,63.76995086669922) (542,63.6905632019043) (466,63.588348388671875)* (344,63.578468322753906) (889,63.534881591796875) (302,63.532108306884766)* (320,63.47007369995117)* (340,63.46356964111328) (321,63.395729064941406) (325,63.392417907714844) (4291,63.29165267944336) (310,63.23613357543945)
334: (1513,57.70698165893555)* (982,57.312034606933594)* (706,57.163246154785156) (707,57.151214599609375) (220,57.05982971191406)* (614,57.059364318847656) (207,56.94635772705078)* (533,56.7332763671875) (412,56.72962188720703) (436,56.60051727294922) (917,56.55571365356445) (709,56.29765701293945) (854,56.288490295410156)* (5638,56.20220947265625) (154,56.17973327636719) (1645,56.115150451660156) (1412,56.07147979736328) (1814,56.06627655029297) (428,56.06205749511719) (1672,56.057960510253906)*
335: (333,66.07180786132812) (288,65.03996276855469)* (455,64.99311065673828) (679,64.88931274414062)* (1052,64.8795394897461) (302,64.81080627441406) (701,64.74137115478516) (257,64.59978485107422)* (301,64.59009552001953) (265,64.43476104736328) (291,64.42782592773438) (972,64.39830780029297) (5768,64.27534484863281) (161,64.18184661865234) (157,64.16846466064453) (466,64.09397888183594) (97,64.04823303222656) (298,64.04551696777344) (344,63.785194396972656) (2523,63.49052047729492)
336: (2824,59.20221710205078) (755,59.00269317626953)* (233,58.980831146240234) (512,58.979766845703125)* (1410,58.939571380615234) (4734,58.68947219848633) (13011,58.6587028503418) (603,58.65687561035156) (407,58.48308563232422) (7079,58.47528076171875) (45,58.41209411621094) (1075,58.38896179199219) (1787,58.29698181152344)* (768,58.25493621826172) (1191,58.19007873535156) (2605,58.11885070800781) (1401,58.061119079589844) (1104,57.996612548828125) (1131,57.980369567871094) (777,57.979339599609375)
337: (1260,61.84243392944336) (4324,61.78814697265625) (5365,61.59071350097656) (1270,61.28147888183594) (1369,61.26148986816406)* (3444,61.113197326660156) (4278,60.9113883972168) (8314,60.66443634033203) (732,60.525909423828125) (3445,60.31369400024414) (1522,60.19729232788086) (1281,60.161712646484375) (4520,60.112586975097656) (2033,60.0792350769043) (1206,60.07663345336914) (8555,60.05513381958008) (5375,60.00139236450195) (3660,59.87120056152344) (2834,59.72248077392578) (1366,59.69194412231445)
338: (959,60.302913665771484) (1127,59.85856246948242) (176,59.73463439941406) (917,59.66493606567383)* (707,59.63294219970703) (1249,59.559913635253906) (802,59.386749267578125) (679,59.219757080078125) (292,59.194854736328125) (1464,59.121482849121094) (8163,59.12019729614258) (300,59.09874725341797) (377,59.04095458984375) (72,59.012107849121094) (72,59.012107849121094) (227,58.990081787109375) (706,58.98096466064453) (295,58.95466995239258) (306,58.951942443847656) (701,58.932044982910156)
339: (701,62.399391174316406)* (333,61.517852783203125)* (466,61.42072296142578)* (349,61.24806213378906)* (310,60.98729705810547) (458,60.97135925292969) (352,60.39921188354492) (464,60.3792724609375) (1034,60.2996940612793) (680,60.25635528564453) (525,60.23847961425781) (475,60.207611083984375) (802,60.16718292236328) (291,60.16629409790039)* (1456,60.12044906616211) (157,60.1165885925293) (344,60.11418151855469) (1037,60.1103401184082) (377,60.10101318359375) (790,59.89105224609375)
340: (903,57.13948440551758)* (475,57.133644104003906) (157,57.130645751953125) (331,56.766571044921875) (1244,55.943275451660156) (220,55.91658020019531) (329,55.87211608886719) (65,55.79390335083008) (65,55.79390335083008) (1613,55.73310852050781) (349,55.67083740234375) (913,55.65904998779297) (298,55.60506057739258) (301,55.53676986694336) (56,55.51698684692383) (56,55.51698684692383) (538,55.43107223510742) (310,55.354793548583984) (2179,55.32282257080078) (190,55.31543731689453)
341: (10672,61.028526306152344) (9458,60.73678207397461) (9446,60.56998062133789) (10007,59.72346115112305) (2026,59.667903900146484) (1221,59.509666442871094) (3694,59.059547424316406) (1961,58.656349182128906) (10359,58.47854995727539) (3809,58.38311767578125) (1548,58.32255554199219) (751,58.30708312988281) (752,58.300045013427734) (5043,58.189090728759766) (9449,57.993289947509766) (3686,57.99032211303711) (4601,57.84628677368164) (3417,57.67552185058594) (3227,57.62590789794922) (141,57.550025939941406)
342: (511,62.96773910522461) (227,62.51155471801758)* (173,62.237571716308594)* (203,62.20331573486328) (1098,61.919464111328125) (229,61.891685485839844) (969,61.834999084472656) (599,61.80802917480469)* (65,61.700469970703125) (65,61.700469970703125) (533,61.6982421875) (56,61.59619903564453) (56,61.59619903564453) (234,61.537940979003906) (868,61.52519989013672) (1384,61.511383056640625) (233,61.42124938964844) (88,61.384273529052734)* (182,61.38298034667969) (172,61.33753967285156)
343: (917,67.213134765625)* (707,65.82170104980469)* (3470,65.3173828125)* (841,65.02044677734375) (2834,64.80105590820312) (3445,64.29940032958984) (854,64.2899169921875) (1803,64.122314453125) (2838,64.03506469726562) (163,64.01348876953125) (2341,63.98647689819336) (2013,63.94465637207031) (959,63.93214416503906) (1415,63.871116638183594) (868,63.84831237792969) (952,63.79802322387695) (3774,63.70696258544922) (176,63.641746520996094) (1513,63.62092590332031) (1527,63.52543640136719)
344: (59,55.784671783447266) (5833,55.715003967285156) (3893,55.37156295776367) (4138,55.277191162109375) (1888,55.20461654663086) (6217,55.10422134399414) (4308,54.91644287109375) (6883,54.90974426269531) (3280,54.84663772583008) (2938,54.807777404785156) (2139,54.80378341674805) (7878,54.78228759765625) (8583,54.75176239013672) (3771,54.66047286987305) (3259,54.630950927734375) (9860,54.48950958251953) (8703,54.40553665161133) (8678,54.33229064941406) (6203,54.24094772338867) (7880,54.183868408203125)
345: (5547,59.85464096069336) (229,59.80782699584961) (969,59.37477111816406)* (1090,59.16775894165039) (1048,59.06861877441406)* (2131,58.963836669921875) (432,58.904266357421875) (3057,58.89874267578125) (173,58.88554763793945)* (65,58.87519836425781) (65,58.87519836425781) (217,58.839805603027344) (228,58.831260681152344) (2601,58.803070068359375) (1382,58.63935089111328) (697,58.608642578125)* (210,58.53959655761719) (8038,58.53173828125) (190,58.52632141113281)* (1390,58.518470764160156)
346: (228,58.87713623046875)* (533,58.634544372558594) (227,58.6209716796875) (220,58.49142074584961) (1513,58.46577835083008) (65,58.405113220214844) (65,58.405113220214844) (298,58.352195739746094) (209,58.30736541748047)* (716,58.27350616455078) (56,58.22215270996094) (56,58.22215270996094) (154,58.186851501464844) (4435,58.0353889465332) (1246,58.02642059326172) (540,57.98691177368164) (498,57.919212341308594) (706,57.913330078125) (6539,57.896728515625) (412,57.83369445800781)*
347: (816,53.943145751953125) (830,53.58753967285156) (2850,53.38890838623047) (507,53.29510498046875) (823,53.04356002807617) (7724,52.95600891113281) (510,52.88530731201172) (500,52.736083984375) (3027,52.72645568847656) (1672,52.71784210205078) (198,52.681915283203125) (2661,52.650760650634766) (1866,52.616539001464844) (4166,52.527923583984375) (1195,52.477996826171875) (813,52.412872314453125) (2847,52.324951171875) (1180,52.254844665527344) (492,52.22023010253906) (1194,52.13924026489258)
348: (681,60.149505615234375)* (344,59.49237060546875)* (300,59.28544235229492) (89,59.277061462402344)* (691,59.24424362182617)* (686,58.98429489135742) (466,58.97947311401367)* (325,58.85515213012695) (793,58.83102798461914) (333,58.67858123779297) (679,58.64130401611328) (464,58.554649353027344) (528,58.42229080200195) (289,58.40464782714844) (5035,58.31450271606445) (498,58.272491455078125)* (291,58.21290969848633) (12555,58.097373962402344) (324,57.95402908325195) (318,57.95166778564453)
349: (1541,58.75395965576172) (779,58.27623748779297) (1191,57.03348922729492) (805,56.86564636230469) (768,56.85863494873047) (3028,56.593257904052734) (4181,56.544898986816406) (1195,56.5213737487793) (1236,56.45765686035156) (816,56.14363098144531) (823,56.050628662109375) (2850,56.039764404296875) (3040,55.94963073730469) (1100,55.905120849609375) (2847,55.80043029785156) (813,55.70195007324219) (107,55.481178283691406)* (757,55.458221435546875)* (4174,55.346588134765625) (4774,55.319332122802734)
350: (289,65.99998474121094)* (288,65.61443328857422)* (292,65.32078552246094)* (300,65.0272216796875)* (679,64.75068664550781) (461,64.56906127929688)* (299,64.54749298095703) (523,64.49607849121094) (157,64.43817138671875) (802,64.28804779052734)* (333,64.26620483398438)* (302,64.24065399169922) (294,64.08567810058594) (701,64.07005310058594)* (318,63.94129180908203) (352,63.69700241088867)* (340,63.6926155090332)* (344,63.59257125854492) (646,63.50208282470703)* (311,63.365318298339844)
351: (89,57.88634490966797) (498,57.66719055175781)* (524,57.653053283691406) (680,57.425575256347656) (288,56.850582122802734) (289,56.77830505371094) (532,56.63014221191406) (461,56.428367614746094) (466,56.3831787109375) (464,56.38145446777344) (6598,56.363197326660156) (1043,56.166290283203125) (686,56.119651794433594) (3200,56.058799743652344) (530,55.933799743652344) (486,55.895965576171875) (292,55.8677978515625) (3404,55.81058883666992)* (1246,55.74610137939453) (1047,55.653099060058594)*
352: (475,56.46641540527344) (377,56.31829071044922) (157,56.1781005859375) (378,56.05194091796875) (903,55.866455078125) (65,55.86404037475586) (65,55.86404037475586) (190,55.544742584228516) (292,55.52952575683594)* (486,55.38199996948242) (230,55.36299133300781) (329,55.33525466918945) (466,55.29154968261719)* (55,55.133934020996094) (257,55.01909637451172) (228,55.005516052246094) (298,54.97248077392578) (291,54.84326171875) (349,54.8419189453125) (227,54.644287109375)
353: (468,61.22498321533203)* (349,60.936065673828125)* (299,60.61145782470703) (294,60.15760040283203) (330,60.02079391479492) (317,59.87677764892578) (2990,59.847412109375) (314,59.79106903076172)* (329,59.78375244140625) (543,59.7813835144043) (907,59.77767562866211) (89,59.61333465576172)* (545,59.594512939453125) (310,59.557289123535156) (475,59.503662109375) (544,59.45527648925781) (320,59.39812088012695) (308,59.368011474609375) (328,59.28636169433594) (302,59.2826042175293)
354: (288,66.16896057128906)* (328,65.75389099121094) (306,65.43973541259766) (1009,65.38909912109375) (907,65.04837799072266) (289,64.90325927734375)* (292,64.85755920410156)* (701,64.85562896728516)* (787,64.52212524414062) (67,64.42514038085938) (67,64.42514038085938) (468,64.13159942626953) (1449,64.12987518310547) (1444,64.05062866210938) (329,64.03024291992188) (331,64.01458740234375) (484,64.01448059082031) (7340,64.01023864746094) (310,63.93946838378906) (55,63.888587951660156)
355: (498,57.8376579284668) (488,56.51133728027344) (333,56.32494354248047) (378,56.23359680175781) (499,56.173194885253906) (209,56.00535583496094) (481,55.978675842285156) (230,55.80723190307617) (1246,55.62958908081055) (191,55.57426452636719)* (540,55.51277160644531) (1179,55.44145202636719) (490,55.37725067138672) (497,55.3482666015625) (518,55.310707092285156) (680,55.276649475097656)* (472,55.27042770385742) (229,55.248680114746094) (536,55.235198974609375) (182,55.19956970214844)
356: (4181,54.340606689453125) (2210,54.21063995361328)* (5971,54.20986557006836) (5961,54.11589050292969) (4508,53.640968322753906) (823,53.623931884765625) (1550,53.590980529785156) (805,53.3438720703125) (816,53.122459411621094) (825,52.902992248535156) (2203,52.84272384643555) (3027,52.821502685546875) (3040,52.69679641723633) (4550,52.58790969848633) (6837,52.56869888305664) (3362,52.52874755859375) (5753,52.50343322753906) (1035,52.44110870361328) (2850,52.432613372802734) (5067,52.40121841430664)
357: (3411,61.51414489746094) (1075,61.372093200683594) (7324,61.02623748779297) (757,60.89500045776367) (84,60.63063430786133)* (1062,60.58448791503906) (8674,60.130035400390625) (703,59.570106506347656)* (2675,59.559608459472656) (697,59.46574020385742) (4382,59.46561813354492) (425,59.451087951660156) (70,59.40284729003906) (2667,59.313411712646484) (58,59.25694274902344) (58,59.25694274902344) (238,59.25446319580078) (1155,59.248531341552734)* (64,59.18403625488281) (64,59.18403625488281)
358: (154,60.468101501464844) (757,60.37452697753906) (2605,60.238372802734375)* (748,60.20049285888672) (238,59.90437316894531)* (56,59.57698059082031)* (56,59.57698059082031)* (1099,59.51876449584961) (5547,59.33512878417969) (755,59.120208740234375) (3164,59.08281707763672) (233,58.998268127441406) (1098,58.91564178466797) (1410,58.83482360839844) (512,58.81938171386719) (12868,58.754005432128906) (2158,58.71867370605469) (454,58.710548400878906) (2818,58.64604949951172) (237,58.61103057861328)
359: (13176,62.153533935546875) (1014,61.78450012207031) (9144,61.54520034790039) (3768,61.53580856323242) (100,61.166812896728516) (5238,61.123817443847656) (994,61.074527740478516) (1837,61.07267379760742) (193,60.983055114746094) (1004,60.94590377807617) (1295,60.83633804321289) (2561,60.71207809448242) (3966,60.67337417602539) (1740,60.60279083251953) (6708,60.599300384521484) (68,60.56848907470703)* (68,60.56848907470703)* (4649,60.534278869628906) (2934,60.48957824707031) (1019,60.476993560791016)
360: (4912,60.81194305419922) (6501,60.0889892578125) (4929,59.9405403137207) (2922,59.85457229614258) (2028,59.12880325317383) (4919,58.894649505615234) (6563,58.82837677001953) (1255,58.71059799194336) (4930,58.622962951660156) (4926,58.58442306518555) (6394,58.532588958740234) (7371,58.4888916015625) (4932,58.47855758666992) (7316,58.46698760986328) (4914,58.292171478271484) (5653,58.25105285644531) (9734,58.19133758544922) (11,58.187461853027344) (151,58.11717224121094) (3833,58.048255920410156)
361: (288,63.379539489746094)* (157,63.245506286621094) (701,63.14503479003906)* (300,63.11425018310547) (310,63.0434455871582)* (306,62.97794723510742) (679,62.85542297363281) (455,62.68517303466797) (333,62.658409118652344)* (461,62.37784957885742)* (301,62.34929656982422) (544,62.01301956176758) (466,61.81365966796875) (265,61.80686569213867) (298,61.68345642089844) (161,61.58802795410156) (325,61.467262268066406) (889,61.46209716796875) (329,61.41286087036133) (1459,61.385581970214844)*
362: (498,59.32881164550781)* (1046,58.05939483642578) (1045,57.853816986083984) (439,57.80149841308594)* (424,57.759429931640625) (6120,57.751861572265625)* (3200,57.70241165161133) (209,57.3386116027832) (5630,57.30523681640625) (982,57.247676849365234) (1041,57.238609313964844) (1672,57.220699310302734) (3746,57.070648193359375) (708,57.04281997680664) (1186,57.01471710205078) (714,57.00114059448242)* (377,56.989837646484375) (706,56.96766662597656) (1241,56.932029724121094)* (3743,56.919281005859375)
363: (2661,62.254390716552734) (412,61.88319396972656) (1650,61.524078369140625) (500,61.50611877441406) (1091,61.38665771484375) (377,61.361900329589844) (4262,61.27555847167969) (507,61.252891540527344) (209,61.23604202270508) (813,61.22289276123047) (501,61.15343475341797) (220,61.06812286376953) (2150,60.996490478515625) (6120,60.95173645019531) (1249,60.92425537109375) (1180,60.900787353515625) (1185,60.88505172729492) (2785,60.869239807128906) (486,60.86316680908203) (1145,60.84871292114258)
364: (609,60.79425811767578) (227,60.51244354248047)* (2401,60.009735107421875) (1242,59.83699417114258) (602,59.72124481201172) (1504,59.71888732910156) (196,59.68251037597656) (222,59.62321472167969) (632,59.48942565917969) (4079,59.35226821899414) (733,59.17595672607422) (622,59.15311813354492) (163,59.09686279296875)* (429,59.06377410888672) (1412,59.06166458129883) (599,59.055816650390625) (863,58.98570251464844) (604,58.917816162109375) (231,58.89506530761719) (7147,58.89377975463867)
