userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,18.99237060546875) (51,17.047077178955078)* (601,16.38421630859375) (157,16.190763473510742) (187,15.915897369384766) (993,15.881421089172363) (193,15.791446685791016) (3768,15.712691307067871) (1836,15.599447250366211) (1014,15.548009872436523) (61,15.430207252502441)* (175,15.201653480529785) (3201,15.095775604248047) (238,15.006688117980957) (1098,14.995369911193848) (1464,14.979047775268555) (1892,14.924192428588867) (3501,14.877582550048828) (70,14.824239730834961)* (1013,14.740090370178223)
340: (157,15.059206008911133) (475,14.502992630004883) (903,14.13043212890625)* (538,14.064620971679688) (292,14.041638374328613)* (310,13.996231079101562) (679,13.946821212768555) (329,13.908199310302734) (3313,13.877727508544922) (3934,13.62215805053711) (298,13.605504989624023) (97,13.546284675598145) (1414,13.521398544311523) (301,13.514185905456543) (1042,13.440414428710938) (1934,13.393173217773438) (331,13.308218955993652) (498,13.20357894897461) (328,13.06898307800293)* (889,13.041254043579102)
341: (10672,18.198579788208008) (9783,17.409364700317383) (6151,16.54842758178711) (3511,16.34520721435547) (2704,15.561858177185059) (6163,15.382769584655762) (101,15.38160228729248) (11784,15.317766189575195) (6161,15.22955322265625) (3886,15.185733795166016) (752,15.160029411315918) (5299,15.146764755249023) (6658,15.003227233886719) (6168,14.904354095458984) (2470,14.837465286254883) (10673,14.83738899230957) (141,14.800034523010254) (10359,14.661755561828613) (762,14.656838417053223) (3417,14.590726852416992)
342: (173,16.623380661010742)* (227,16.49344825744629)* (441,16.08809471130371) (1098,16.03908348083496) (203,15.999093055725098) (238,15.96884822845459) (969,15.855124473571777) (65,15.652613639831543) (65,15.652613639831543) (229,15.586250305175781) (228,15.455554008483887) (59,15.363317489624023) (715,15.256420135498047) (53,15.24185562133789) (53,15.24185562133789) (207,15.024150848388672)* (1151,14.977347373962402) (533,14.967667579650879) (182,14.955705642700195) (511,14.918967247009277)
343: (707,18.20025634765625)* (917,18.05099105834961)* (959,16.46831512451172) (868,16.342021942138672) (176,16.209007263183594) (1366,15.587282180786133) (735,15.517788887023926) (1527,15.384910583496094) (3470,15.381464004516602)* (952,15.370983123779297) (841,15.298431396484375) (163,15.010119438171387) (3471,14.965423583984375) (1803,14.899592399597168) (1513,14.800424575805664) (1805,14.599980354309082) (956,14.576687812805176)* (1274,14.462797164916992) (607,14.457207679748535) (1814,14.440391540527344)
344: (3280,14.255562782287598) (3893,13.946588516235352) (7878,13.860817909240723) (3890,13.649224281311035) (1707,13.608038902282715) (54,13.523319244384766) (54,13.523319244384766) (858,12.737464904785156) (81,12.702274322509766) (3290,12.655877113342285) (6207,12.574304580688477) (6218,12.473265647888184) (6211,12.416074752807617) (6208,12.405119895935059) (13888,12.36874771118164) (6209,12.349803924560547) (6221,12.325961112976074) (3286,12.274870872497559) (6883,12.222748756408691) (2616,12.218059539794922)
345: (229,16.449787139892578) (757,16.449678421020508)* (432,16.304847717285156) (56,16.212234497070312)* (56,16.212234497070312)* (228,16.16899871826172) (7324,15.90858268737793) (1090,15.827760696411133) (969,15.553129196166992)* (1155,15.46729564666748) (190,15.185880661010742)* (159,15.105085372924805) (65,15.087674140930176) (65,15.087674140930176) (210,15.085472106933594) (1409,15.078347206115723) (716,15.02210807800293) (1106,14.995097160339355) (1048,14.975605010986328)* (84,14.943217277526855)
346: (1513,16.589950561523438) (227,16.3927001953125) (159,16.221817016601562) (228,15.747262001037598)* (1807,15.228102684020996) (1400,15.165775299072266) (533,15.165525436401367) (1246,15.014628410339355) (546,14.85085678100586) (56,14.815749168395996) (56,14.815749168395996) (226,14.748919486999512) (298,14.726987838745117) (716,14.597496032714844) (1239,14.586666107177734) (65,14.575859069824219) (65,14.575859069824219) (5926,14.461074829101562) (436,14.447066307067871) (3333,14.364632606506348)
347: (497,16.032245635986328) (1672,15.413823127746582) (808,14.987045288085938) (500,14.506814956665039) (498,14.50471305847168) (1091,14.017948150634766) (2940,13.999015808105469) (3946,13.918554306030273) (1186,13.889978408813477) (472,13.828704833984375) (536,13.808646202087402) (493,13.780366897583008) (510,13.601327896118164) (3427,13.59408187866211) (2845,13.516535758972168) (1859,13.393950462341309) (209,13.358160018920898) (490,13.307896614074707) (1198,13.197127342224121) (1874,13.163335800170898)
348: (793,15.441699028015137) (1054,14.868337631225586) (681,14.740768432617188)* (1453,14.465807914733887) (797,14.374371528625488) (344,14.18303108215332)* (685,14.179680824279785) (325,14.122928619384766) (333,13.696903228759766) (466,13.609373092651367)* (691,13.577924728393555)* (318,13.576726913452148) (686,13.536293029785156) (4879,13.507763862609863) (300,13.357198715209961) (7704,13.331588745117188) (464,13.29727554321289) (687,13.040419578552246) (1043,13.01662826538086)* (8364,13.013023376464844)
349: (779,14.963724136352539) (1541,14.719172477722168) (768,14.250236511230469) (2192,14.221450805664062) (4166,13.91268539428711) (816,13.439305305480957) (1196,13.361392974853516) (2204,13.300310134887695) (757,13.273345947265625)* (1181,13.151931762695312) (5969,13.044402122497559)* (512,12.905406951904297) (1868,12.866006851196289) (6016,12.838846206665039) (492,12.7310791015625) (1187,12.65057373046875) (1191,12.645509719848633) (2621,12.589086532592773) (1401,12.520803451538086) (2847,12.421652793884277)
350: (289,13.525033950805664)* (292,13.381660461425781)* (302,13.05510139465332) (299,12.910116195678711) (288,12.808525085449219)* (701,12.57752799987793)* (294,12.450139999389648) (340,12.407073974609375)* (251,12.350761413574219) (300,12.319632530212402)* (318,12.23099136352539) (333,12.202398300170898)* (311,12.002938270568848) (798,11.847644805908203) (523,11.736665725708008) (461,11.71856689453125)* (786,11.664522171020508) (326,11.626871109008789) (679,11.521299362182617) (913,11.493006706237793)
351: (498,14.875066757202148)* (89,14.120471000671387) (486,13.753425598144531) (466,13.52073860168457) (680,13.444923400878906) (464,13.38005256652832) (1246,13.208579063415527) (289,13.162160873413086) (288,13.147697448730469) (689,12.846087455749512) (461,12.821758270263672) (190,12.787240982055664) (802,12.750642776489258) (1047,12.586638450622559)* (65,12.510690689086914) (65,12.510690689086914) (972,12.360092163085938) (377,12.359875679016113) (306,12.35302734375) (470,12.299360275268555)
352: (466,16.093528747558594)* (679,15.299692153930664)* (461,15.22118091583252) (292,14.936029434204102)* (291,14.662288665771484) (161,14.575361251831055) (352,14.425485610961914) (475,14.170076370239258) (191,14.082367897033691) (680,14.076359748840332)* (377,14.049320220947266) (230,13.96006965637207) (157,13.955726623535156) (378,13.950249671936035) (298,13.918962478637695) (531,13.88919448852539) (55,13.861133575439453) (486,13.826404571533203) (386,13.802764892578125) (190,13.792194366455078)
353: (475,17.983173370361328) (328,17.56550407409668) (468,17.36980438232422)* (545,16.683429718017578) (1613,16.317642211914062)* (89,16.259891510009766)* (301,16.24923324584961) (907,16.076419830322266) (1444,16.005184173583984) (314,15.989431381225586)* (330,15.945791244506836) (329,15.707354545593262) (302,15.37927532196045) (531,15.340035438537598) (317,15.307912826538086) (1449,15.167136192321777) (299,15.054359436035156) (1455,15.034414291381836) (349,14.840734481811523)* (544,14.799081802368164)
354: (161,17.165193557739258) (290,16.85955047607422) (352,16.616588592529297) (323,15.969856262207031) (543,15.874504089355469) (915,15.838068008422852) (288,15.716923713684082)* (701,15.69961166381836)* (294,15.662278175354004) (308,15.645872116088867) (3491,15.616968154907227) (292,15.564474105834961)* (296,15.52810001373291) (528,15.370387077331543)* (1051,14.954080581665039) (302,14.93211555480957) (289,14.736339569091797)* (306,14.677957534790039) (2990,14.455709457397461) (332,14.426759719848633)
355: (498,17.009864807128906) (191,15.95406723022461)* (371,15.901607513427734)* (378,15.845100402832031) (499,15.102517127990723) (333,14.510107040405273) (481,14.49605941772461) (518,14.429802894592285) (488,14.243669509887695) (230,14.242694854736328) (680,13.940130233764648)* (2607,13.913488388061523)* (3859,13.850150108337402) (4747,13.835747718811035) (538,13.788941383361816) (691,13.724737167358398) (472,13.609358787536621) (4177,13.562543869018555) (324,13.53432846069336) (687,13.529555320739746)
356: (2210,15.909591674804688)* (4166,14.36016845703125) (2204,14.051046371459961) (4550,13.900443077087402) (5971,13.625419616699219) (825,13.479635238647461) (1196,13.378854751586914)* (1868,13.326680183410645) (5961,13.32518482208252) (2203,13.294010162353516) (5129,13.201272964477539) (816,13.093659400939941) (4774,12.9268798828125) (17635,12.885414123535156) (823,12.831520080566406) (17634,12.814779281616211) (12386,12.77426815032959) (17636,12.747140884399414) (17633,12.740373611450195) (14444,12.716375350952148)
357: (757,16.24314308166504) (1075,16.23143196105957) (58,15.072380065917969) (58,15.072380065917969) (1098,14.940592765808105) (64,14.888388633728027) (64,14.888388633728027) (84,14.84086799621582)* (3411,14.649639129638672) (526,14.63653564453125) (81,14.47238826751709) (1062,14.395221710205078) (703,14.37154769897461)* (238,14.330273628234863) (56,14.291558265686035) (56,14.291558265686035) (418,14.278975486755371) (53,14.111625671386719) (53,14.111625671386719) (2137,14.076332092285156)
358: (748,17.417078018188477) (2605,16.529499053955078)* (1745,15.599912643432617) (154,15.428549766540527) (56,15.420809745788574)* (56,15.420809745788574)* (757,15.399662017822266) (238,15.379166603088379)* (11204,15.375056266784668) (107,15.183236122131348) (2667,14.855161666870117) (606,14.825176239013672) (1222,14.606141090393066) (7079,14.475137710571289) (418,14.348814964294434)* (3700,14.342113494873047) (1943,14.31057071685791) (1099,14.27231216430664) (162,14.104948043823242)* (3132,14.014666557312012)
359: (1004,14.847707748413086) (175,14.770877838134766) (1014,14.648300170898438) (193,14.310253143310547) (151,14.262126922607422) (5260,13.945907592773438) (3768,13.877631187438965) (3966,13.688501358032227) (1900,13.536742210388184) (1886,13.525125503540039)* (68,13.491744995117188)* (68,13.491744995117188)* (997,13.486076354980469) (2075,13.452169418334961) (18224,13.052637100219727) (2936,13.011402130126953)* (1081,12.998452186584473) (12733,12.96963119506836) (4982,12.963615417480469) (99,12.927392959594727)
360: (1723,17.5706787109375) (13368,16.995718002319336) (13366,16.97480583190918) (13370,16.91603660583496) (13369,16.845964431762695) (13365,16.822856903076172) (13373,16.754947662353516) (7152,16.65997314453125) (1742,16.50705337524414) (1727,16.4881591796875) (1719,16.469310760498047) (1754,16.444927215576172) (1751,16.43876838684082) (1724,16.40712547302246) (1749,16.302614212036133) (1753,16.291099548339844) (5806,15.97622013092041) (2478,15.588894844055176) (15216,15.523971557617188) (15217,15.47142219543457)
361: (310,13.732685089111328)* (311,13.542840957641602) (701,13.417247772216797)* (2523,13.303421020507812) (288,13.223762512207031)* (301,13.073413848876953) (333,13.006793975830078)* (300,12.933348655700684) (265,12.870975494384766) (251,12.826478958129883) (455,12.82619571685791) (306,12.693662643432617) (465,12.582704544067383) (326,12.272940635681152) (456,12.251485824584961) (325,12.236327171325684) (329,12.14515495300293) (1556,12.07723617553711) (314,11.985649108886719) (293,11.9773588180542)*
362: (1045,15.22441291809082) (498,14.812113761901855)* (6121,14.52199935913086)* (714,14.325079917907715)* (1041,13.857471466064453) (439,13.66751766204834)* (6120,13.628340721130371)* (6132,13.503293991088867) (4850,13.494311332702637) (1673,13.344820022583008) (1672,13.341291427612305) (470,13.330865859985352) (2987,13.282858848571777) (5630,13.209346771240234) (209,13.146331787109375) (5749,13.090510368347168) (220,13.064895629882812) (1241,13.04726505279541)* (5226,13.001546859741211) (1185,12.904829978942871)
363: (1974,14.357076644897461) (1116,14.327630996704102) (412,14.256630897521973) (1044,14.047178268432617) (220,13.889793395996094) (198,13.868820190429688) (1406,13.739527702331543) (4821,13.684920310974121) (840,13.647293090820312) (1145,13.433389663696289) (816,13.352839469909668) (3032,13.216286659240723) (1873,13.201287269592285) (226,13.079968452453613) (813,12.971684455871582) (510,12.908303260803223) (1645,12.833417892456055) (1091,12.822532653808594) (383,12.661052703857422) (517,12.643320083618164)
364: (197,17.187118530273438) (429,16.616756439208984) (227,16.492727279663086)* (599,15.757245063781738) (859,15.559864044189453) (858,15.543622016906738) (629,15.50040054321289) (222,15.482393264770508) (196,15.468110084533691) (1504,15.385522842407227) (163,15.299684524536133)* (609,15.293503761291504) (436,15.136415481567383) (562,15.101828575134277) (231,15.056665420532227) (1160,14.917560577392578) (4079,14.903402328491211) (1631,14.760466575622559) (1958,14.61449909210205) (434,14.553382873535156)
365: (9783,14.981805801391602) (6582,13.893331527709961) (3886,13.775989532470703) (1709,13.649259567260742) (53,13.566225051879883) (53,13.566225051879883) (1222,13.516849517822266) (748,13.459993362426758) (7259,13.395537376403809) (6588,13.256158828735352) (10333,13.25479793548584) (603,13.144903182983398) (238,13.122685432434082) (162,13.094459533691406) (137,13.057644844055176) (11206,12.959670066833496) (592,12.914173126220703) (2605,12.854108810424805) (444,12.76654052734375) (3417,12.763903617858887)
366: (6151,16.1353759765625) (162,16.0715274810791) (238,15.483905792236328) (2605,15.432132720947266) (1504,15.265175819396973) (632,15.04941177368164) (197,14.790666580200195) (444,14.762591361999512) (1222,14.622066497802734) (2289,14.443275451660156) (755,14.426206588745117) (2828,14.422215461730957) (2542,14.4069242477417) (6160,14.405252456665039) (441,14.362936973571777) (858,14.158477783203125) (3703,13.846578598022461) (616,13.781790733337402)* (3417,13.750151634216309) (231,13.675333023071289)
367: (1186,16.5593318939209) (4218,15.347821235656738) (808,15.125207901000977) (230,15.050644874572754) (1689,14.94646167755127) (5310,14.694761276245117) (1513,14.618477821350098) (403,14.509410858154297) (687,14.428557395935059) (4821,14.409151077270508) (1672,14.162002563476562) (383,13.665151596069336) (234,13.625192642211914) (1246,13.545266151428223)* (6453,13.543825149536133) (207,13.518726348876953)* (1645,13.413954734802246) (840,13.349603652954102) (1043,13.28890609741211) (1866,13.228200912475586)
368: (615,16.005760192871094) (618,15.18840503692627) (1504,15.145014762878418) (429,15.037201881408691) (3259,14.951436042785645) (1164,14.946084976196289) (3290,14.735411643981934) (154,14.709012031555176) (196,14.683588981628418) (604,14.407417297363281) (441,14.325900077819824) (9633,14.306758880615234) (8680,14.19066333770752) (5414,14.184986114501953)* (231,14.163711547851562) (6217,14.117267608642578)* (4058,14.055900573730469) (620,13.98607063293457) (7878,13.975431442260742) (3279,13.927728652954102)
369: (217,19.223674774169922)* (898,17.723447799682617) (223,17.412443161010742) (1632,17.28270721435547) (1383,17.2802677154541) (199,16.8120174407959)* (1389,16.673812866210938) (228,16.474943161010742) (1390,16.467683792114258) (1375,16.343578338623047)* (425,16.34170150756836) (3797,16.159101486206055) (65,16.13772201538086) (65,16.13772201538086) (430,16.094654083251953) (170,16.08228302001953) (622,16.07950210571289) (1378,16.012792587280273) (1106,15.94194507598877) (5547,15.846052169799805)
370: (190,17.66339111328125) (316,17.13895034790039) (227,16.909099578857422) (229,16.45623207092285) (511,16.373201370239258)* (228,16.272619247436523) (182,15.978900909423828) (183,15.902480125427246) (154,15.866130828857422)* (173,15.835882186889648)* (159,15.756860733032227) (166,15.600260734558105) (961,15.450692176818848) (697,15.443363189697266) (3057,15.355759620666504) (230,15.213316917419434) (362,15.177647590637207) (3110,15.125629425048828) (689,15.048124313354492) (962,15.002363204956055)
371: (2747,16.474010467529297) (1713,16.260028839111328)* (3047,16.091917037963867) (1072,15.947242736816406)* (6439,15.368268013000488) (30,15.250370025634766) (1786,15.189546585083008) (7,15.164189338684082) (877,15.03020191192627) (187,14.992873191833496) (880,14.906930923461914) (2835,14.511785507202148) (238,14.452332496643066) (517,14.413105010986328) (6265,14.330848693847656) (198,14.322989463806152) (234,14.269339561462402) (3056,14.212713241577148) (1789,14.193643569946289) (181,14.14582347869873)
372: (497,18.060014724731445) (377,17.552473068237305)* (472,16.788156509399414) (1145,16.591936111450195) (1672,16.512584686279297) (486,16.345476150512695) (198,16.313955307006836) (1091,16.169034957885742) (2062,15.956558227539062) (378,15.897919654846191) (510,15.833272933959961) (230,15.81534194946289) (504,15.64333724975586) (2352,15.608718872070312) (371,15.577280044555664) (1116,15.494011878967285) (2941,15.411808013916016) (190,15.408035278320312) (1044,15.220064163208008) (808,15.151541709899902)
375: (300,16.55279541015625)* (55,16.47415542602539) (333,16.46328353881836) (292,16.330581665039062)* (291,16.291868209838867)* (466,16.235593795776367) (298,16.03154945373535) (306,15.726101875305176)* (1243,15.420265197753906) (461,15.382238388061523) (701,15.275678634643555) (293,15.190189361572266) (318,15.081514358520508)* (906,15.067268371582031) (525,15.044710159301758) (523,14.971895217895508) (157,14.922506332397461) (680,14.909307479858398) (349,14.906205177307129) (532,14.874171257019043)
376: (1369,16.534086227416992)* (1360,16.176931381225586) (954,15.259174346923828) (1521,15.15350341796875) (1261,14.928277969360352)* (1535,14.88650894165039) (2835,14.758617401123047) (2342,14.73892593383789) (1372,14.614985466003418) (4271,14.492681503295898) (1412,14.344051361083984) (949,14.307154655456543) (1257,14.127034187316895)* (5485,13.921326637268066) (6490,13.892084121704102) (918,13.833039283752441) (1337,13.808246612548828) (3238,13.806591033935547) (1364,13.772173881530762) (198,13.697731018066406)
377: (707,18.607643127441406) (841,18.582216262817383)* (843,18.4915828704834) (949,18.252418518066406) (1274,17.8590030670166) (920,17.412565231323242)* (2379,17.284297943115234) (928,16.873510360717773) (1358,16.55666160583496) (937,16.4290828704834) (198,16.335437774658203) (947,16.295053482055664) (1044,16.134855270385742) (2963,16.04794692993164) (954,15.883097648620605) (846,15.842395782470703) (1261,15.819343566894531) (724,15.786844253540039) (1360,15.748695373535156) (812,15.600112915039062)*
378: (1464,14.767539978027344) (511,14.368659019470215) (868,14.121604919433594) (2343,13.897308349609375) (707,13.66234302520752) (77,13.638619422912598)* (77,13.638619422912598)* (951,13.617198944091797)* (1122,13.572970390319824)* (1415,13.176736831665039)* (562,13.081626892089844)* (732,12.986034393310547) (533,12.923121452331543)* (599,12.848859786987305) (945,12.757041931152344) (245,12.708560943603516) (192,12.700760841369629) (734,12.622286796569824) (986,12.62022876739502) (1810,12.591358184814453)
380: (295,14.389148712158203)* (310,13.694856643676758) (288,13.614810943603516)* (289,13.609630584716797)* (291,13.525923728942871)* (302,13.522677421569824) (326,13.301346778869629)* (301,13.18480110168457) (251,13.065048217773438) (4566,13.002589225769043) (306,12.98259162902832) (311,12.969877243041992) (290,12.88641357421875) (55,12.872386932373047) (701,12.823003768920898) (322,12.783166885375977) (320,12.769367218017578)* (300,12.641607284545898) (279,12.546839714050293) (455,12.542469024658203)
382: (617,16.78082275390625) (1620,15.922276496887207) (1963,15.694110870361328) (1946,15.486599922180176) (267,15.436145782470703) (1614,15.20463752746582) (278,15.045268058776855) (249,14.998988151550293) (271,14.847878456115723) (11204,14.702978134155273) (1613,14.691634178161621) (276,14.621532440185547)* (2921,14.49661636352539) (9912,14.459004402160645) (12141,14.452728271484375) (1640,14.286761283874512) (1950,14.268030166625977) (1606,14.178982734680176) (527,14.153349876403809) (619,14.042271614074707)*
383: (89,16.48775863647461) (689,16.076112747192383) (298,15.723831176757812) (228,15.695466995239258) (1243,15.452376365661621) (300,15.429254531860352) (546,15.043485641479492)* (97,15.040254592895508) (378,15.033279418945312) (288,14.932703018188477) (316,14.881318092346191) (1375,14.754631042480469) (486,14.679954528808594) (289,14.669960975646973) (1934,14.586627960205078) (302,14.512743949890137) (306,14.5) (173,14.464418411254883) (1400,14.456789016723633) (291,14.429729461669922)
385: (498,16.808780670166016)* (333,16.111400604248047)* (289,15.086528778076172)* (691,14.660871505737305) (377,14.4466552734375)* (378,14.336999893188477) (681,14.204320907592773)* (538,14.188397407531738) (693,13.977529525756836) (306,13.94804573059082)* (403,13.861818313598633) (1047,13.725229263305664) (190,13.583328247070312)* (298,13.483381271362305) (1243,13.460676193237305) (209,13.398687362670898) (342,13.397607803344727) (687,13.386054039001465) (321,13.333049774169922)* (293,13.212182998657227)
386: (3217,15.534100532531738) (227,14.59638500213623) (1121,14.297760963439941) (1491,14.026625633239746) (1501,14.013248443603516) (15325,13.750081062316895) (17959,13.649755477905273) (1130,13.543220520019531) (2459,13.241064071655273) (1249,13.048750877380371) (234,13.045761108398438) (230,12.850212097167969)* (2634,12.828706741333008) (1244,12.790629386901855) (7530,12.749812126159668) (157,12.606372833251953) (706,12.601934432983398) (707,12.574430465698242)* (1412,12.474422454833984) (2055,12.470500946044922)
387: (310,16.20525360107422) (1613,15.603813171386719)* (525,15.535316467285156) (485,15.493457794189453) (331,15.330617904663086) (89,15.00445556640625) (314,14.87171745300293) (58,14.775629043579102) (58,14.775629043579102) (295,14.663002014160156) (330,14.650226593017578) (1409,14.612326622009277)* (306,14.48171615600586) (167,14.44888973236084) (55,14.444032669067383) (56,14.420219421386719) (56,14.420219421386719) (4704,14.355159759521484) (903,14.29161262512207) (535,14.266876220703125)
388: (959,15.553699493408203) (407,15.494636535644531)* (2446,14.936742782592773)* (2478,14.752447128295898) (227,14.270685195922852) (1114,14.119144439697266) (389,14.010354995727539) (163,13.89902400970459) (2055,13.895296096801758) (230,13.888484001159668) (4123,13.790349960327148) (592,13.752344131469727) (1263,13.703781127929688) (190,13.677391052246094)* (518,13.666942596435547)* (717,13.63675594329834) (7,13.595430374145508) (707,13.573609352111816) (17911,13.522953033447266) (5079,13.428657531738281)
390: (295,16.805007934570312)* (349,15.73991870880127) (257,15.109610557556152)* (328,14.982364654541016)* (291,14.679092407226562) (461,14.618400573730469)* (310,14.59301471710205) (301,14.548233985900879) (352,14.518928527832031) (318,14.223518371582031) (544,14.108165740966797) (161,14.0383939743042) (325,13.98444938659668) (531,13.896724700927734) (525,13.705713272094727) (290,13.692272186279297) (1037,13.689888954162598)* (475,13.524032592773438)* (528,13.473386764526367) (329,13.296006202697754)
391: (1183,14.396814346313477) (481,13.483192443847656) (1455,13.298446655273438) (498,13.18542194366455)* (1200,13.16008472442627) (10583,13.12381362915039) (687,13.081230163574219)* (497,13.026131629943848) (488,12.919525146484375)* (7711,12.515326499938965) (15448,12.49307918548584) (405,12.44430923461914) (500,12.408615112304688) (1673,12.263565063476562) (1672,12.215478897094727) (17729,12.176525115966797) (16382,12.119405746459961) (475,12.115781784057617) (5734,12.058504104614258) (2841,12.047653198242188)
392: (291,16.86557388305664)* (1243,16.69718360900879) (538,16.516759872436523) (289,16.253223419189453)* (97,16.24043083190918) (1556,16.190265655517578) (300,16.08139419555664) (298,16.073204040527344) (67,15.917097091674805)* (67,15.917097091674805)* (344,15.655925750732422)* (498,15.495930671691895)* (378,15.14157485961914)* (683,15.127873420715332) (55,14.88740348815918) (288,14.8650541305542)* (701,14.849264144897461) (1244,14.759531021118164) (3081,14.728852272033691) (192,14.709150314331055)
393: (230,18.80457878112793) (159,18.109939575195312) (718,17.742996215820312) (88,17.3476619720459) (533,17.282222747802734) (706,17.180444717407227) (220,17.148277282714844) (857,17.117464065551758) (599,17.02670669555664) (709,16.93278694152832) (436,16.914743423461914) (65,16.713489532470703)* (65,16.713489532470703)* (2637,16.690574645996094) (163,16.595111846923828) (228,16.588191986083984) (199,16.50092315673828) (982,16.46441650390625) (1412,16.383281707763672) (229,16.379701614379883)
394: (714,16.980762481689453) (6120,16.75249671936035) (2080,15.596816062927246) (1241,15.526276588439941) (3741,15.347427368164062) (708,15.140388488769531) (6121,15.074872016906738) (366,15.045217514038086) (1755,14.949568748474121) (1553,14.807631492614746) (4846,14.784139633178711) (5180,14.77943229675293) (4850,14.769837379455566) (3382,14.708715438842773) (439,14.622695922851562) (261,14.442500114440918) (5630,14.439241409301758) (705,14.399195671081543) (2848,14.274203300476074) (2988,14.197136878967285)
395: (707,15.853025436401367) (489,14.898494720458984) (2835,14.168208122253418) (808,14.019282341003418) (841,13.899638175964355)* (923,13.465827941894531) (1360,13.424668312072754)* (234,13.369620323181152) (1351,13.274568557739258) (1873,13.153975486755371) (918,12.954559326171875)* (383,12.948552131652832) (1547,12.91112995147705)* (831,12.845142364501953) (1104,12.785554885864258)* (845,12.772794723510742) (2595,12.724867820739746) (250,12.700285911560059) (475,12.69869613647461) (815,12.688165664672852)*
396: (986,14.751976013183594) (1130,13.995840072631836) (3988,13.833246231079102) (877,13.695523262023926) (463,12.97091293334961) (153,12.839105606079102) (194,12.542267799377441) (1121,12.489574432373047) (1491,12.46695613861084) (987,12.35582160949707) (157,12.324934005737305) (1800,12.241800308227539) (1001,12.207112312316895) (515,12.04841136932373) (4316,11.930675506591797) (63,11.921637535095215) (63,11.921637535095215) (175,11.860163688659668) (227,11.836396217346191) (3674,11.783760070800781)
397: (72,18.397014617919922)* (72,18.397014617919922)* (1298,16.455318450927734) (159,16.284278869628906) (2014,15.97589111328125) (173,15.96639633178711) (1295,15.656417846679688) (1707,15.6074800491333) (51,15.541214942932129)* (190,15.427083969116211)* (487,15.372941970825195) (518,15.115826606750488) (5079,15.106193542480469) (1075,14.975862503051758) (187,14.698692321777344) (378,14.698143005371094) (193,14.651483535766602) (722,14.558712005615234) (233,14.536665916442871) (4155,14.521886825561523)
398: (159,15.731313705444336) (868,15.172974586486816) (429,15.07913875579834) (88,15.025863647460938)* (234,14.850019454956055) (436,14.673645973205566) (207,14.551802635192871)* (715,14.532855033874512) (1412,14.3444185256958) (190,14.23546028137207) (533,14.187649726867676)* (220,14.131711959838867) (173,14.12023639678955) (228,14.011541366577148) (418,14.00224781036377) (1424,13.960421562194824) (1090,13.943497657775879) (226,13.854177474975586)* (65,13.849661827087402) (65,13.849661827087402)
399: (466,15.10133171081543)* (295,14.489615440368652)* (325,14.395720481872559) (306,14.258020401000977) (679,14.082931518554688) (528,13.852256774902344) (349,13.818055152893066) (544,13.573318481445312) (293,13.304815292358398) (680,13.195569038391113) (55,13.127042770385742) (523,13.107059478759766) (498,13.093460083007812) (386,12.979473114013672) (681,12.898017883300781) (543,12.614473342895508) (704,12.572149276733398) (908,12.516297340393066) (67,12.484371185302734) (67,12.484371185302734)
400: (466,14.843194961547852)* (288,14.629862785339355)* (679,13.684711456298828) (344,13.592604637145996) (325,13.4520263671875)* (299,13.440313339233398)* (704,13.424623489379883)* (528,13.40707778930664)* (318,13.373658180236816)* (498,13.269808769226074) (790,13.06905460357666) (680,12.876922607421875) (349,12.865426063537598) (802,12.632001876831055) (543,12.514659881591797) (257,12.46607780456543) (314,12.365606307983398) (298,12.352503776550293) (378,12.267000198364258)* (972,12.251502990722656)*
401: (5630,15.0860013961792) (932,13.86936092376709)* (542,13.842438697814941) (3205,13.829072952270508) (1672,13.633940696716309) (439,13.624235153198242) (1045,13.547356605529785) (6120,13.461512565612793) (4823,13.415042877197266) (540,13.328773498535156) (1246,13.263498306274414) (383,13.245853424072266) (4831,13.188310623168945) (209,13.146308898925781) (1185,13.058801651000977) (8713,13.049577713012695) (226,12.959789276123047) (4834,12.884825706481934) (3743,12.87895679473877) (840,12.807755470275879)
402: (724,18.398195266723633)* (1372,17.134889602661133)* (2342,16.952617645263672) (2834,16.778059005737305) (176,16.493844985961914) (868,16.275239944458008)* (2787,15.639620780944824) (1803,15.634571075439453) (607,15.626998901367188) (1415,15.596539497375488) (952,15.555480003356934) (957,15.455503463745117) (3470,15.313291549682617) (928,15.1049165725708) (1426,15.012757301330566) (2901,14.882862091064453) (1351,14.797980308532715)* (1338,14.714305877685547) (956,14.69813346862793) (2838,14.535001754760742)
403: (680,15.145986557006836)* (333,14.915060997009277) (487,14.862133026123047)* (378,14.748678207397461) (681,14.632654190063477) (2432,14.471536636352539) (486,14.360738754272461) (5065,14.240853309631348) (6527,14.219379425048828) (230,14.161247253417969) (1246,14.061075210571289) (1034,14.018791198730469) (300,14.000598907470703)* (293,13.91743278503418) (679,13.861984252929688) (45,13.812834739685059) (7,13.624349594116211) (523,13.558422088623047) (302,13.500677108764648) (972,13.476734161376953)
