userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,52.11122512817383) (187,51.821678161621094) (51,51.41986083984375)* (4308,51.07745361328125) (1014,50.92869186401367) (3768,50.915035247802734) (993,50.868438720703125) (59,50.8302001953125)* (3201,50.75776290893555) (1073,50.625492095947266) (1892,50.50539016723633) (1713,50.48345184326172) (1098,50.47909164428711) (1394,50.4178352355957) (7885,50.338233947753906) (1013,50.29681396484375) (3501,50.20347213745117) (1062,50.1833610534668) (998,50.125022888183594) (157,50.082603454589844)
365: (748,64.54071807861328) (2026,64.22688293457031) (5299,63.99352264404297) (1226,63.59151840209961) (610,63.520755767822266) (756,63.40873718261719) (6159,63.36654281616211)* (3417,63.34266662597656) (3505,63.02173614501953) (750,63.01241683959961) (1709,62.96529006958008) (747,62.874046325683594) (1222,62.85714340209961) (13950,62.84832000732422) (2470,62.842098236083984) (603,62.83283615112305) (616,62.83116912841797) (6764,62.7801513671875) (17221,62.77583694458008) (2668,62.749664306640625)
366: (6151,58.62587356567383) (616,58.512447357177734)* (621,58.4665412902832) (1423,58.41979217529297) (2542,58.38117599487305) (6295,58.327449798583984) (1504,58.22445297241211) (632,58.19915771484375) (6160,58.01841735839844) (444,57.925479888916016) (1737,57.795841217041016) (3686,57.78035354614258) (6409,57.76420593261719) (199,57.72993087768555) (162,57.680259704589844) (196,57.67570114135742) (197,57.60291290283203) (8866,57.569419860839844) (964,57.508567810058594) (6759,57.49491882324219)
367: (1186,63.800350189208984) (230,63.324195861816406) (1672,63.09224319458008) (377,63.03080368041992) (1866,62.98837661743164) (537,62.98335647583008) (808,62.96321105957031) (5310,62.69187927246094) (220,62.60781478881836) (403,62.516632080078125) (1091,62.485660552978516) (1406,62.41610336303711) (198,62.367427825927734) (1378,62.34242248535156) (486,62.317874908447266) (1116,62.31451416015625) (2352,62.236202239990234) (2661,62.199058532714844) (190,62.14553451538086) (497,62.11945343017578)
368: (2535,53.113250732421875) (429,52.59988784790039) (4732,52.55712890625) (59,52.53184127807617) (4064,52.449161529541016) (1888,52.25959396362305) (8676,52.24094772338867) (1504,52.23655700683594) (2531,52.169437408447266) (629,52.16128921508789) (84,52.14482116699219) (612,52.06981658935547) (1155,52.0501823425293) (5152,52.030513763427734) (3201,51.99106979370117) (620,51.976318359375) (58,51.96553421020508) (58,51.96553421020508) (2289,51.94606399536133) (441,51.93865203857422)
369: (217,56.51960754394531)* (228,55.84859085083008) (154,55.78623962402344) (227,55.70940017700195) (199,55.59050750732422)* (1239,55.58821487426758) (424,55.518836975097656)* (1390,55.47993469238281) (223,55.412193298339844) (65,55.31020736694336) (65,55.31020736694336) (425,55.27064895629883) (1400,55.228492736816406) (1048,55.10270309448242)* (898,55.0233039855957) (430,54.92226028442383) (622,54.9200325012207) (190,54.88149642944336) (195,54.87198257446289)* (1632,54.855770111083984)
370: (227,51.87656021118164) (190,51.484527587890625) (229,51.471126556396484) (220,51.28022384643555) (228,51.02215576171875) (230,50.92911148071289) (234,50.90230941772461) (207,50.86725997924805) (154,50.83088302612305)* (424,50.74728012084961) (511,50.733177185058594)* (159,50.7150764465332) (1090,50.66968536376953) (173,50.50634002685547)* (982,50.45428466796875) (959,50.42033386230469) (67,50.37626647949219) (67,50.37626647949219) (157,50.36902618408203) (903,50.31423568725586)
371: (506,62.1123046875) (194,61.27804946899414) (6267,61.24870681762695) (181,61.134525299072266) (6265,61.025089263916016) (936,60.80537033081055) (63,60.801551818847656) (63,60.801551818847656) (707,60.73958969116211) (726,60.676292419433594) (156,60.56879806518555) (2644,60.4276123046875) (3047,60.42566680908203) (174,60.40529251098633) (163,60.374778747558594) (1109,60.26081466674805) (13637,60.199405670166016) (1132,60.12736511230469) (198,60.11478042602539) (7720,60.040443420410156)
372: (377,57.887847900390625)* (486,57.29241943359375) (497,56.9090461730957) (1044,56.736602783203125) (198,56.338294982910156) (510,56.27616882324219) (504,56.275245666503906) (518,56.273956298828125) (489,56.10166931152344) (726,56.089359283447266) (2941,56.04731750488281) (2940,55.95878219604492) (378,55.847862243652344) (1672,55.83076477050781) (930,55.829673767089844) (1704,55.70801544189453) (189,55.68635940551758) (230,55.665916442871094) (494,55.592315673828125) (371,55.552146911621094)
375: (300,58.32075119018555)* (292,58.22557067871094)* (55,58.221614837646484) (333,58.039363861083984) (466,57.75027084350586) (701,57.74991226196289) (291,57.690574645996094)* (298,57.4069709777832) (306,57.38167953491211)* (157,57.239524841308594) (461,57.015830993652344) (310,56.99226760864258) (544,56.91537094116211) (257,56.81919479370117) (349,56.771671295166016) (1243,56.659854888916016) (318,56.64497375488281)* (525,56.63729476928711) (523,56.60506057739258) (301,56.593563079833984)
376: (506,65.23759460449219) (1132,64.91722869873047) (188,64.67230224609375) (3940,64.28679656982422) (920,64.07290649414062) (3405,64.03380584716797) (152,64.01546478271484) (186,63.99382781982422) (4675,63.92024230957031) (957,63.76390075683594) (3472,63.58937072753906) (3779,63.52941131591797) (4691,63.49378967285156) (928,63.44658279418945) (1369,63.35494613647461)* (2006,63.33546447753906) (1372,63.319496154785156) (3095,63.31276321411133) (956,63.31142044067383) (9345,63.238407135009766)
377: (841,59.75880813598633)* (843,59.65460968017578) (707,59.136207580566406) (949,58.77571487426758) (370,58.43743896484375) (1281,58.288818359375) (198,58.130470275878906) (1358,58.06780242919922) (920,57.98698425292969)* (846,57.97893142700195) (815,57.85273742675781) (1206,57.826900482177734) (1274,57.81338119506836) (1360,57.758750915527344) (2967,57.711700439453125) (710,57.646263122558594) (954,57.630374908447266) (1369,57.59512710571289) (2970,57.568077087402344) (2379,57.45293426513672)
378: (2343,56.27392578125) (4130,55.70948028564453) (732,55.62828826904297) (951,55.610416412353516)* (712,55.4643440246582) (2183,55.388126373291016) (511,55.379005432128906) (868,55.33225631713867) (1415,55.22043228149414)* (77,55.14363479614258)* (77,55.14363479614258)* (724,55.1331672668457) (728,55.05158233642578) (1369,54.99325180053711) (1810,54.922096252441406) (2789,54.868324279785156) (917,54.7857551574707) (1805,54.73160171508789) (13995,54.69425964355469) (562,54.64352798461914)*
380: (295,57.67039489746094)* (288,57.514408111572266)* (289,57.198890686035156)* (306,56.7774772644043) (302,56.73215103149414) (55,56.67934036254883) (701,56.655853271484375) (300,56.56828689575195) (301,56.45962905883789) (310,56.34357833862305) (327,56.339111328125) (291,56.19432067871094)* (468,56.187171936035156) (484,56.16515350341797) (907,56.047401428222656) (333,56.038021087646484) (326,55.976158142089844)* (320,55.975067138671875)* (328,55.852630615234375) (290,55.72872543334961)
382: (1614,61.33716583251953) (271,61.17450714111328) (617,60.82802200317383) (276,60.82516860961914)* (1963,60.380680084228516) (278,60.33152389526367) (267,60.15900802612305) (3357,60.075809478759766) (2923,59.7656364440918)* (1946,59.4719123840332) (3710,59.450714111328125) (5191,59.39607620239258) (11401,59.258846282958984) (2921,59.235565185546875) (4586,59.214447021484375) (2247,59.183433532714844) (12139,59.172847747802734) (10399,59.14753341674805) (4984,59.146759033203125) (9585,59.01416778564453)
383: (89,59.09403610229492) (298,58.34620666503906) (300,58.332115173339844) (289,58.27698516845703) (689,58.03214645385742) (903,57.9502067565918) (67,57.87706756591797) (67,57.87706756591797) (288,57.65574264526367) (228,57.59040832519531) (486,57.569618225097656) (377,57.5133056640625) (302,57.50898361206055) (679,57.46982955932617) (55,57.45576477050781) (306,57.384857177734375) (295,57.38274383544922) (466,57.36608123779297) (292,57.32366180419922) (207,57.27865982055664)
385: (333,55.059234619140625)* (289,54.80745315551758)* (498,54.709381103515625)* (295,54.109004974365234) (306,53.783409118652344)* (701,53.76527404785156) (298,53.75200271606445) (67,53.70737838745117) (67,53.70737838745117) (55,53.49346923828125) (542,53.17677307128906) (1047,53.13105010986328) (293,52.93234634399414) (538,52.9306640625) (321,52.906524658203125)* (377,52.901493072509766)* (378,52.87461853027344) (903,52.84354019165039) (523,52.842994689941406) (681,52.7107048034668)*
386: (9228,66.79527282714844) (11455,66.6871109008789) (2339,66.65023803710938) (2858,66.51498413085938) (6678,66.48855590820312) (1249,66.44341278076172) (1126,66.40564727783203) (2786,66.38404846191406) (705,66.31448364257812) (2742,66.31021881103516) (719,66.3063735961914) (714,66.27191925048828) (4087,66.20829772949219) (727,66.11054992675781) (366,66.09947204589844) (5772,66.00140380859375) (728,65.92183685302734) (706,65.87299346923828) (1415,65.7325439453125) (184,65.71407318115234)
387: (331,54.48091506958008) (285,54.03655242919922) (310,53.92681884765625) (239,53.79356384277344) (525,53.70781326293945) (306,53.63250732421875) (4566,53.607948303222656) (295,53.54047393798828) (257,53.522151947021484) (55,53.514312744140625) (314,53.511627197265625) (485,53.311012268066406) (89,53.3046989440918) (157,53.27295684814453)* (349,53.250732421875) (288,53.237613677978516)* (292,53.193729400634766) (299,53.18857955932617) (903,53.14839172363281) (701,53.13209915161133)
388: (963,68.5129623413086) (396,67.81538391113281) (2055,67.64957427978516) (2446,67.6330337524414)* (2060,67.52347564697266) (707,67.36457061767578) (5238,67.351806640625) (4785,67.25625610351562) (2040,67.10360717773438) (1263,67.08482360839844) (945,67.01214599609375) (4156,66.99523162841797) (7,66.99252319335938) (518,66.96002197265625)* (917,66.93675994873047) (198,66.93241882324219) (4335,66.92633819580078) (397,66.91535186767578) (46,66.90425872802734) (1797,66.8316421508789)
390: (295,55.62376022338867)* (257,55.16266632080078)* (349,55.147640228271484) (285,54.50803756713867) (301,54.15791702270508) (913,54.14820098876953) (310,54.14329147338867) (327,54.092281341552734) (320,53.961177825927734) (461,53.92720413208008)* (157,53.92168045043945) (317,53.858245849609375)* (352,53.84745407104492) (484,53.83388900756836) (544,53.795753479003906) (291,53.76100158691406) (468,53.732643127441406) (326,53.731689453125) (328,53.703433990478516)* (309,53.592037200927734)
391: (1852,61.49312210083008)* (1855,61.25339889526367) (4177,60.949954986572266) (498,60.8452262878418)* (500,60.762664794921875) (2843,60.63071823120117) (1874,60.531986236572266) (1905,60.47113800048828) (371,60.446754455566406) (6792,60.37489318847656) (1200,60.3074951171875) (4428,60.3057746887207) (3927,60.28356170654297) (4170,60.22629165649414) (488,60.21074295043945)* (2652,60.20108413696289) (497,60.19036865234375) (5972,60.151676177978516) (408,60.128662109375) (8881,60.068912506103516)
392: (67,58.838134765625)* (67,58.838134765625)* (289,58.597511291503906)* (300,58.338951110839844) (55,58.06357955932617) (295,57.95899963378906) (298,57.87337875366211) (291,57.852970123291016)* (701,57.83953094482422) (288,57.82512283325195)* (1243,57.47728729248047) (344,57.29275894165039)* (1556,57.27653884887695) (97,57.27165603637695) (310,57.184268951416016) (889,57.1658935546875) (306,57.130794525146484) (2523,57.115325927734375) (466,57.05497741699219) (340,56.91429901123047)
393: (230,52.59959411621094) (229,52.388545989990234) (424,51.949520111083984) (1246,51.875511169433594) (228,51.86770248413086) (533,51.80519104003906) (498,51.730045318603516) (159,51.67414093017578) (220,51.60786437988281) (429,51.58016586303711) (538,51.51899719238281) (65,51.4545783996582)* (65,51.4545783996582)* (89,51.39070510864258) (718,51.38002014160156) (706,51.36722946166992) (511,51.33322525024414) (1244,51.30302429199219) (157,51.21759033203125) (199,51.18761444091797)
394: (6120,66.26512908935547) (708,65.99331665039062) (1241,65.98756408691406) (705,65.89834594726562) (3376,65.74478912353516) (4828,65.65150451660156) (1809,65.49439239501953) (1651,65.4481201171875) (9856,65.41856384277344) (2858,65.41825103759766) (714,65.37757873535156) (4850,65.37389373779297) (6123,65.29842376708984) (2986,65.23851013183594) (5630,65.10762023925781) (3382,65.03311157226562) (5772,64.99713897705078) (4823,64.95254516601562) (3384,64.82514190673828) (924,64.66932678222656)
395: (1206,65.18578338623047) (707,64.2107162475586) (383,64.1824722290039) (1547,64.178466796875)* (512,63.4910888671875) (808,63.382568359375) (6257,63.263206481933594) (1351,63.25885772705078) (3445,63.23258590698242) (3239,63.1745491027832) (5306,63.051002502441406) (2595,63.00812911987305) (1650,63.005741119384766) (5041,62.9644660949707) (841,62.88164520263672)* (1979,62.87334442138672) (7419,62.8311882019043) (1406,62.78268051147461) (11936,62.75346755981445) (1216,62.72642517089844)
396: (1121,66.7188949584961) (1705,66.21444702148438) (63,66.09638214111328) (63,66.09638214111328) (390,66.03682708740234) (2044,65.97489166259766)* (5072,65.72651672363281) (986,65.67284393310547) (5605,65.57152557373047) (1491,65.54739379882812) (5074,65.51879119873047) (8670,65.35187530517578) (1123,65.30270385742188) (1130,65.28606414794922) (1112,65.23829650878906) (3501,65.05599212646484) (4922,64.9405746459961) (397,64.92689514160156) (1,64.9089126586914) (910,64.87088775634766)
397: (72,50.61759567260742)* (72,50.61759567260742)* (51,49.543922424316406)* (187,49.23884201049805) (1713,48.82619094848633)* (877,48.8232421875) (1079,48.6861686706543) (3768,48.4532356262207) (880,48.415157318115234) (1298,48.32478713989258) (159,48.289058685302734) (157,48.28525161743164) (59,48.21701431274414) (36,48.17943572998047) (1892,48.10020065307617) (193,47.92551040649414) (487,47.864471435546875) (1295,47.84922790527344) (32,47.778472900390625) (77,47.77553939819336)
398: (533,54.210594177246094)* (159,54.17234802246094) (1090,54.020973205566406) (424,54.0027961730957) (429,53.89924240112305) (229,53.87078094482422) (228,53.870521545410156) (65,53.83476257324219) (65,53.83476257324219) (207,53.78620529174805)* (511,53.615455627441406) (190,53.57167434692383) (715,53.27275466918945) (88,53.254791259765625)* (199,53.22562026977539)* (969,53.079524993896484) (220,53.02760314941406) (221,52.9013786315918) (215,52.86101531982422)* (436,52.781307220458984)
399: (295,55.04660415649414)* (466,54.769527435302734)* (306,54.298709869384766) (679,54.03738021850586) (544,54.00817108154297) (67,53.91461181640625) (67,53.91461181640625) (349,53.8780517578125) (55,53.870296478271484) (325,53.67113494873047) (543,53.38892364501953) (523,53.36250305175781) (458,53.340946197509766) (293,53.327674865722656) (1042,53.226593017578125) (328,53.19252014160156) (528,53.10686111450195) (321,53.10478210449219) (531,53.09934616088867) (498,53.09355163574219)
400: (288,57.91324996948242)* (466,57.528778076171875)* (680,56.81627655029297) (679,56.75687789916992) (344,56.68988800048828) (498,56.671974182128906) (318,56.38722610473633)* (325,56.32592010498047)* (349,56.229679107666016) (528,56.20009231567383)* (797,56.18367385864258) (458,56.09291076660156) (2020,56.04785919189453) (802,56.028194427490234) (352,56.02400207519531) (299,55.99834442138672)* (386,55.93154525756836) (1934,55.87340545654297) (790,55.79066467285156) (257,55.7424201965332)
401: (1672,62.04053497314453) (4850,61.716609954833984) (966,61.57572937011719) (1866,61.43968200683594) (540,61.412986755371094) (209,61.35811233520508) (1246,61.35530471801758) (1041,61.34861373901367)* (377,61.34724044799805) (481,61.32937240600586) (472,61.265045166015625) (982,61.2076416015625) (1249,61.207176208496094) (2661,61.18729019165039) (6120,61.11067199707031) (2352,61.01688766479492) (4823,60.998477935791016) (951,60.98680877685547) (1045,60.972557067871094) (536,60.82158279418945)*
402: (724,56.43074417114258)* (1803,56.41151428222656) (1372,55.76057434082031)* (1415,55.64356994628906) (868,55.595523834228516)* (176,55.544761657714844) (198,55.456565856933594) (2834,55.445823669433594) (2595,55.38761901855469) (854,55.315155029296875) (952,55.304100036621094) (2342,55.249473571777344) (614,55.22915267944336) (2789,55.223915100097656) (3445,55.2098388671875) (1426,55.010746002197266) (1206,55.006019592285156) (2569,54.91165542602539) (928,54.892372131347656) (220,54.88799285888672)
403: (377,49.16862487792969) (486,48.972312927246094) (1034,48.77851104736328) (779,48.50563430786133) (333,48.41322326660156) (300,48.382877349853516)* (2092,48.2694206237793) (2432,48.0648193359375) (544,48.017154693603516) (680,48.002052307128906)* (3196,47.917152404785156) (5149,47.870941162109375) (1379,47.84952163696289) (2978,47.76837158203125) (968,47.720176696777344) (1180,47.580162048339844) (3367,47.52305603027344) (487,47.46929168701172)* (306,47.43218231201172) (690,47.41807174682617)
404: (412,66.60453033447266)* (4189,65.69351196289062) (1866,65.38124084472656) (3737,65.07612609863281) (198,64.86946868896484) (540,64.85855102539062) (3333,64.83897399902344) (501,64.801513671875) (3398,64.79583740234375) (1650,64.77650451660156) (4218,64.69876861572266) (383,64.69860076904297)* (403,64.68734741210938) (3428,64.64981842041016) (537,64.6033935546875) (4262,64.57527923583984) (220,64.56082153320312) (6391,64.5264892578125) (2352,64.51918029785156) (1645,64.47016906738281)
405: (332,53.4515266418457) (327,53.35702133178711) (484,53.213016510009766) (4566,53.175045013427734)* (468,53.05608367919922) (331,52.72568130493164)* (322,52.6840934753418)* (306,52.49848556518555) (239,52.44450759887695) (1457,52.30805206298828) (1935,52.212135314941406) (1444,52.15938186645508) (913,52.09397506713867)* (292,52.09153747558594)* (301,52.08204650878906) (309,51.997833251953125) (308,51.884498596191406) (1936,51.872039794921875) (475,51.863861083984375) (241,51.83855438232422)
406: (4271,65.42249298095703) (5299,64.96189880371094) (3417,64.52352142333984) (1254,64.35001373291016) (4675,64.26888275146484)* (841,64.0252456665039) (188,63.914154052734375)* (607,63.84197235107422) (1110,63.73882293701172)* (2763,63.73066329956055) (917,63.59650421142578) (9716,63.55461120605469) (1358,63.5328369140625) (1369,63.490238189697266) (4790,63.43152618408203)* (1229,63.42086410522461) (9440,63.406124114990234) (4605,63.362178802490234) (2026,63.338260650634766) (920,63.323604583740234)*
407: (603,60.65073013305664) (748,60.55195999145508) (154,60.201805114746094) (1098,59.81536865234375) (2605,59.55051803588867) (3158,59.538848876953125)* (418,59.350555419921875) (2289,59.2281494140625) (441,59.1724967956543) (1504,59.05220413208008) (159,59.027740478515625) (81,59.02723693847656) (858,58.99768829345703) (429,58.9595947265625) (757,58.9259033203125) (1824,58.79705047607422) (227,58.77949142456055) (72,58.766204833984375) (72,58.766204833984375) (1167,58.75519943237305)
408: (533,40.83747482299805)* (424,40.65522384643555) (229,40.279502868652344) (65,40.08854675292969) (65,40.08854675292969) (203,40.073184967041016) (190,40.04616165161133) (511,39.861045837402344) (154,39.83592224121094) (159,39.71738052368164) (716,39.536476135253906) (221,39.39141082763672) (220,39.39066696166992) (72,39.385013580322266)* (72,39.385013580322266)* (1400,39.22248840332031) (182,39.204654693603516) (429,39.16851806640625) (1384,39.14666748046875) (425,39.088043212890625)
409: (67,56.77893829345703)* (67,56.77893829345703)* (289,56.547061920166016) (475,56.20710754394531) (288,56.062110900878906) (333,55.929595947265625) (302,55.87857437133789)* (300,55.8727912902832) (306,55.690799713134766) (701,55.674659729003906) (534,55.51865768432617) (310,55.5053825378418) (331,55.50416946411133)* (55,55.36578369140625) (229,55.35420227050781) (538,55.25932693481445) (498,55.193729400634766) (329,55.19210433959961) (349,55.106719970703125) (291,55.09907913208008)
410: (693,63.692562103271484) (2618,63.53331756591797) (10922,63.5012092590332) (3033,63.41813659667969) (7831,63.40122985839844) (2617,63.35719680786133) (1185,63.32233428955078) (4223,63.18507385253906) (470,63.17455291748047) (6769,63.131736755371094) (10920,63.093265533447266) (8242,62.995635986328125) (10923,62.953670501708984) (691,62.92333221435547)* (4898,62.90449523925781) (10921,62.830535888671875) (1192,62.71583557128906) (1182,62.69321060180664) (1187,62.663448333740234) (498,62.65615463256836)
411: (278,57.53461456298828)* (2247,57.298824310302734)* (2923,56.94684982299805) (3317,56.78252410888672) (475,56.28327560424805)* (3227,55.84220504760742)* (9384,55.801170349121094) (6621,55.739688873291016)* (2242,55.67007064819336) (2905,55.66142272949219) (331,55.59844207763672)* (276,55.334632873535156) (2916,55.28628158569336)* (1963,55.26728057861328) (2921,55.231082916259766) (5239,55.112327575683594) (6888,55.09735870361328) (6622,55.064414978027344)* (5041,55.06411361694336) (6631,54.986446380615234)*
412: (714,65.23737335205078) (1556,64.4708480834961) (2988,64.46231842041016) (256,64.4465560913086) (3741,64.43040466308594) (261,64.41151428222656) (683,64.36431884765625) (1775,64.36317443847656) (1241,64.31830596923828) (65,64.14734649658203) (65,64.14734649658203) (1771,64.13906860351562) (2082,64.12565612792969) (4818,64.03893280029297) (283,64.03474426269531) (246,63.94629669189453) (333,63.917240142822266) (1755,63.874267578125) (498,63.785240173339844) (708,63.73802947998047)
413: (89,55.82000732421875) (257,55.77231979370117) (289,55.708038330078125) (302,55.48473358154297)* (300,55.39198303222656) (701,55.37007522583008)* (299,55.2828369140625) (349,55.153839111328125) (333,55.08222579956055) (285,54.79872131347656) (329,54.652259826660156)* (340,54.378746032714844) (320,54.329833984375) (294,54.26296615600586) (314,54.2365608215332) (298,54.18288040161133)* (1052,54.076148986816406) (523,54.06950378417969) (544,54.04157638549805) (328,53.953094482421875)
414: (300,59.64141082763672)* (89,59.440101623535156) (295,59.154296875)* (288,59.14916229248047)* (461,59.099891662597656)* (292,58.94013595581055)* (291,58.70891571044922) (701,58.64127731323242)* (344,58.559974670410156) (802,58.41143798828125) (321,58.409053802490234) (55,58.15602111816406)* (790,57.91449737548828) (3332,57.89896774291992) (458,57.893165588378906) (523,57.82039260864258) (299,57.787147521972656) (304,57.782711029052734) (318,57.751075744628906) (1047,57.74666976928711)
415: (89,50.17759323120117)* (288,49.76751708984375)* (295,49.68541717529297) (679,49.49925231933594)* (544,49.091278076171875) (461,49.087860107421875) (523,48.71963882446289)* (299,48.45273971557617) (349,48.40930938720703) (344,48.37141036987305) (1934,48.33540344238281) (293,48.33015823364258) (310,48.27142333984375) (1243,48.256317138671875) (352,48.238861083984375)* (323,48.11865234375) (325,48.095863342285156) (328,48.038455963134766) (301,47.953365325927734) (2801,47.88475036621094)
416: (3528,65.43827056884766) (5299,65.2546615600586) (1226,65.10693359375) (9783,64.94710540771484) (1238,64.86744689941406) (10672,64.83189392089844) (3531,64.6996078491211) (2756,64.51123046875) (2026,64.40248107910156) (5807,64.37262725830078) (1222,64.23407745361328) (1221,64.18973541259766) (1229,64.15522003173828) (748,64.07296752929688)* (1223,63.925941467285156) (3720,63.692264556884766) (3798,63.64407730102539) (4965,63.5650520324707) (2763,63.54680633544922) (2165,63.52080535888672)
417: (67,52.71243667602539)* (67,52.71243667602539)* (288,52.44411849975586)* (292,52.14208984375)* (300,51.936973571777344)* (310,51.897056579589844) (903,51.81721496582031) (157,51.61582946777344)* (679,51.51884078979492) (257,51.42953872680664)* (1934,51.29487609863281) (97,51.292930603027344) (525,51.28759765625) (466,51.134952545166016) (689,50.872703552246094) (544,50.79301834106445) (526,50.78641891479492) (2521,50.764034271240234) (523,50.735206604003906) (1556,50.66243362426758)
418: (217,58.882850646972656)* (898,58.52198791503906)* (622,58.50627517700195)* (1390,58.3542366027832) (1389,58.2672004699707) (437,58.25788116455078) (223,58.24335861206055) (8649,58.189727783203125) (2584,57.92766571044922) (1632,57.78278732299805) (12165,57.758914947509766) (691,57.75880813598633) (5027,57.710365295410156) (298,57.680755615234375) (3258,57.67040252685547)* (7743,57.642860412597656) (199,57.606689453125) (989,57.60258865356445) (3293,57.586524963378906) (227,57.58598327636719)
419: (332,54.16584396362305)* (317,54.08906555175781)* (484,53.88497543334961) (312,53.610565185546875) (1444,53.385643005371094) (292,53.27761459350586) (475,53.17975616455078) (2220,53.07126235961914) (1449,53.06850051879883) (1457,52.96705627441406) (328,52.94629669189453) (545,52.9099235534668) (543,52.895179748535156) (701,52.8259391784668) (1037,52.794986724853516) (301,52.71175003051758) (330,52.69709014892578) (322,52.69599533081055) (55,52.68660354614258) (310,52.58888626098633)
420: (2067,55.518470764160156) (5458,55.258419036865234) (1471,55.106319427490234) (253,54.94962692260742) (677,54.7795295715332) (5775,54.73201370239258) (1476,54.68522644042969) (1473,54.68039321899414) (340,54.66532897949219)* (2054,54.63772964477539) (351,54.60435485839844) (1477,54.56289291381836) (1466,54.47405242919922) (1472,54.467857360839844) (265,54.433616638183594) (1480,54.422733306884766) (14516,54.17728805541992) (7452,54.10594177246094) (3966,54.085941314697266) (258,54.08358383178711)
421: (288,53.06539535522461)* (257,52.68574523925781)* (349,52.60067367553711)* (55,52.47306823730469)* (67,52.40768051147461)* (67,52.40768051147461)* (301,52.06260299682617)* (466,52.02777862548828)* (332,51.85279846191406) (328,51.702064514160156) (285,51.6728630065918) (525,51.637943267822266)* (543,51.58898162841797)* (294,51.57512664794922) (317,51.52543258666992) (544,51.52393341064453) (331,51.374603271484375) (352,51.259315490722656) (679,51.23371124267578) (309,51.1783561706543)
423: (77,48.220882415771484) (77,48.220882415771484) (959,47.98971939086914)* (1001,47.80385208129883)* (993,47.766845703125)* (99,47.6104621887207)* (1079,47.48054504394531) (999,47.45155715942383) (1892,47.41485595703125) (601,47.14509201049805) (1014,47.14302444458008) (511,47.07520294189453)* (905,46.97596740722656) (2936,46.910972595214844) (100,46.840763092041016) (157,46.80034255981445) (1076,46.73257064819336) (1000,46.657230377197266) (180,46.64289855957031) (2556,46.59291458129883)
424: (198,59.29228973388672)* (918,59.2442626953125) (506,59.07932662963867) (923,59.049434661865234) (188,58.915382385253906) (1339,58.91432571411133) (1358,58.911800384521484)* (1132,58.87897872924805) (181,58.82408905029297)* (726,58.801021575927734) (1249,58.78352737426758) (936,58.74635314941406) (503,58.695491790771484) (930,58.678096771240234)* (1369,58.629981994628906) (176,58.59685134887695) (370,58.581214904785156) (928,58.57763671875) (953,58.569664001464844) (959,58.56768798828125)
425: (289,54.571800231933594)* (291,53.65592575073242)* (679,53.64009475708008) (67,53.3343620300293) (67,53.3343620300293) (349,53.16128158569336)* (523,53.028709411621094) (498,52.967628479003906)* (543,52.77186584472656) (293,52.744808197021484) (680,52.74395751953125)* (328,52.707611083984375)* (790,52.674251556396484) (458,52.66286087036133) (1042,52.644771575927734) (1032,52.634769439697266) (298,52.623111724853516) (352,52.56745910644531) (321,52.45417404174805) (310,52.43368911743164)
426: (1747,64.1202392578125)* (162,64.11434936523438)* (1752,64.05152130126953) (2605,63.746307373046875)* (632,63.64653015136719)* (744,63.464237213134766) (113,63.3693962097168) (1135,63.28803634643555) (753,63.21384811401367) (1745,63.03351974487305) (1743,62.87931442260742) (154,62.81569290161133) (1109,62.8006591796875) (1098,62.73686981201172) (756,62.71033477783203)* (2668,62.65483856201172) (174,62.633544921875) (454,62.59574508666992) (5806,62.593849182128906) (7060,62.49976348876953)
427: (412,61.50861358642578)* (779,61.072059631347656) (2850,60.82437515258789) (4262,60.59375762939453)* (498,60.58836364746094) (217,60.55429458618164) (537,60.47395706176758) (1187,60.423614501953125) (209,60.391387939453125) (1541,60.370147705078125) (687,60.343162536621094) (1197,60.312217712402344) (1185,60.284454345703125) (1100,60.26554870605469)* (1186,60.24766540527344) (1181,60.234649658203125) (808,60.21779251098633) (230,60.208370208740234) (1192,60.18498611450195)* (207,60.147090911865234)
428: (1001,41.80105209350586)* (3201,41.68287658691406) (993,41.369544982910156)* (905,41.327720642089844) (95,41.18268585205078) (1013,41.13314437866211) (99,40.978912353515625) (994,40.967018127441406)* (187,40.925758361816406)* (78,40.9115104675293) (997,40.783546447753906)* (59,40.7235221862793)* (8995,40.62779235839844) (157,40.597381591796875)* (91,40.576324462890625) (6784,40.57254409790039) (61,40.528690338134766) (3768,40.505252838134766) (9988,40.360687255859375) (1899,40.352867126464844)
430: (67,45.692840576171875) (67,45.692840576171875) (95,45.60102081298828) (1001,45.439598083496094) (76,45.407039642333984) (76,45.407039642333984) (167,45.335262298583984)* (985,45.1497917175293) (1464,45.13874816894531) (599,45.137149810791016)* (1081,45.093406677246094) (3281,44.99970626831055) (2029,44.99390411376953) (77,44.98193359375) (77,44.98193359375) (8995,44.94721221923828) (889,44.94391632080078) (12129,44.922725677490234) (900,44.91038513183594) (11727,44.8428955078125)
