userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,52.79021453857422)* (1001,52.75762939453125) (187,52.40057373046875) (1073,51.84886932373047) (59,51.71406555175781)* (997,51.6760368347168) (3201,51.58904266357422) (1014,51.57904052734375) (1013,51.575965881347656) (1098,51.54730224609375) (998,51.487403869628906) (1892,51.487274169921875) (157,51.4640998840332) (3768,51.35833740234375) (193,51.30999755859375) (3303,51.30072021484375) (993,51.288414001464844) (601,51.25959014892578) (1062,51.16664505004883) (877,51.15925598144531)
327: (306,56.713314056396484) (67,56.56999969482422)* (67,56.56999969482422)* (328,56.501708984375) (349,56.32425308227539) (701,56.22520065307617) (310,56.06201171875) (535,55.97418975830078) (532,55.906227111816406) (302,55.87617111206055) (157,55.81061553955078) (526,55.747379302978516) (333,55.74474334716797) (296,55.73120880126953) (906,55.49195098876953) (318,55.4794921875) (257,55.45030975341797) (1037,55.44723892211914) (544,55.410926818847656) (291,55.396766662597656)
328: (228,49.94108963012695) (154,49.85873794555664) (88,49.66026306152344) (230,49.46901321411133) (1090,49.45307922363281) (56,49.31093215942383) (56,49.31093215942383) (969,49.291500091552734) (220,49.255760192871094) (173,49.17327880859375) (217,49.1719970703125) (210,49.16001510620117) (425,49.09260940551758) (3057,49.08135986328125) (533,49.027687072753906) (716,48.9521369934082) (331,48.92755126953125) (430,48.82111358642578) (475,48.75920867919922) (689,48.709259033203125)
329: (903,48.75354766845703) (289,48.46940994262695)* (157,48.42478561401367) (316,48.22109603881836)* (1243,48.210205078125) (55,48.17763137817383)* (701,47.996334075927734)* (300,47.904598236083984) (333,47.774513244628906) (306,47.72845458984375) (190,47.70525360107422) (227,47.673912048339844) (679,47.53951644897461) (538,47.532466888427734) (511,47.51473617553711) (182,47.50471878051758) (329,47.34373092651367) (1375,47.2815055847168) (167,47.216426849365234) (1934,47.21097946166992)*
330: (300,54.9892463684082)* (464,54.765419006347656)* (325,54.551448822021484)* (288,54.26319885253906) (544,53.98657989501953) (292,53.907981872558594) (302,53.779117584228516) (528,53.57691192626953) (680,53.54408264160156) (2498,53.49273681640625) (790,53.46689987182617) (1047,53.431434631347656) (1455,53.40755081176758) (523,53.398033142089844) (2080,53.38755416870117) (481,53.37601852416992) (291,53.34636306762695) (318,53.32572555541992) (1045,53.2909049987793) (1246,53.283939361572266)
331: (464,55.44801330566406) (466,55.099605560302734)* (300,55.01648712158203)* (333,54.974605560302734) (344,54.96316146850586) (681,54.83900833129883) (461,54.83219909667969) (325,54.78519058227539) (321,54.70512008666992) (679,54.634613037109375)* (470,54.61075973510742) (686,54.56110763549805) (4291,54.50579833984375) (458,54.395347595214844) (324,54.391822814941406) (11249,54.36838150024414) (89,54.36491775512695)* (289,54.303558349609375)* (288,54.17014694213867) (1043,54.1114501953125)
332: (89,51.15233612060547) (289,51.10730743408203) (903,50.66641616821289) (679,50.53862762451172) (701,50.514827728271484) (298,50.46144485473633) (67,50.43147659301758) (67,50.43147659301758) (288,50.42899703979492) (344,50.22610855102539) (157,50.17656707763672) (538,50.130218505859375) (295,50.12718963623047) (306,50.10090255737305) (97,50.027671813964844)* (498,49.967872619628906) (1243,49.853538513183594) (65,49.791770935058594) (65,49.791770935058594) (466,49.780738830566406)*
333: (300,51.086753845214844)* (89,51.00431442260742) (333,50.88079071044922)* (257,50.827388763427734) (344,50.718162536621094) (461,50.6883430480957) (302,50.62968826293945)* (157,50.51808166503906) (283,50.475074768066406) (55,50.36271286010742)* (646,50.24982452392578) (161,50.23124694824219) (466,50.2140007019043)* (349,50.20732879638672)* (903,50.09130096435547) (1556,50.07933807373047) (325,49.98063659667969) (3173,49.98019790649414) (544,49.89892578125) (320,49.842041015625)*
334: (614,51.335025787353516) (982,51.32926940917969)* (533,51.328025817871094) (220,51.215126037597656)* (1513,51.150089263916016)* (706,50.85641098022461) (707,50.75425720214844) (857,50.6824951171875)* (854,50.643089294433594)* (1412,50.6334114074707) (436,50.58708572387695) (207,50.41781234741211)* (163,50.4093132019043) (709,50.3390007019043) (1814,50.182315826416016) (228,50.175498962402344) (856,50.09945297241211) (230,50.021827697753906) (562,49.94890594482422) (412,49.94219207763672)
335: (288,56.899234771728516)* (701,56.82535171508789) (333,56.75233459472656) (157,56.72065353393555) (161,56.56575393676758) (302,56.54553985595703) (306,56.43951416015625) (466,56.33086395263672) (257,56.3242073059082)* (291,56.240989685058594) (461,56.21411895751953) (455,56.160850524902344) (679,55.909671783447266)* (544,55.899234771728516) (299,55.852821350097656) (344,55.84132385253906) (972,55.79257583618164) (2523,55.60688781738281) (294,55.59200668334961) (310,55.578086853027344)
336: (603,58.16065216064453) (2824,58.12135696411133) (512,58.06755447387695)* (233,57.963558197021484) (1401,57.893226623535156) (755,57.864662170410156)* (174,57.83531188964844) (56,57.80461120605469) (56,57.80461120605469) (107,57.777706146240234) (2158,57.668601989746094) (407,57.533199310302734) (2605,57.50175094604492) (2702,57.45968246459961) (154,57.3646240234375) (1398,57.328819274902344) (1191,57.244144439697266) (1410,57.191978454589844) (777,57.18520736694336) (190,57.058902740478516)*
337: (1353,54.76628494262695) (1369,54.62887191772461)* (2746,54.46705627441406) (918,54.327049255371094) (707,54.27064514160156) (710,54.25988006591797) (1522,54.23493957519531) (1523,54.150020599365234) (957,54.11576461791992) (4277,54.05265426635742) (1261,54.033084869384766) (928,54.021488189697266) (4335,53.99456787109375) (1363,53.97837448120117) (1264,53.92865753173828) (4500,53.87409591674805) (947,53.800514221191406) (1372,53.7521858215332) (6,53.694236755371094)* (1338,53.65013122558594)
338: (176,55.17181396484375) (959,55.01335144042969) (2347,54.79261779785156) (951,54.58003234863281) (706,54.57475662231445) (1249,54.50661849975586) (917,54.455039978027344)* (295,54.333839416503906) (475,54.31231689453125) (1810,54.24892807006836) (1079,54.20051193237305) (724,54.16911697387695) (306,54.100826263427734) (292,54.086708068847656) (55,54.030887603759766) (1358,54.0063362121582) (300,53.97295379638672) (1412,53.948509216308594) (701,53.924129486083984) (227,53.876564025878906)
339: (466,51.396018981933594)* (333,51.29582595825195)* (701,50.89128494262695)* (349,50.790096282958984)* (344,50.3953857421875) (1032,50.27882766723633) (291,50.1887092590332)* (293,50.17919158935547)* (352,50.160587310791016) (157,50.0551872253418) (310,49.93803405761719) (528,49.89833068847656) (903,49.88773727416992)* (464,49.86779022216797) (1456,49.864501953125) (680,49.76422882080078) (1037,49.75954818725586) (525,49.71592330932617) (2020,49.61357498168945)* (458,49.60349655151367)
340: (475,45.4898796081543) (2179,45.35212707519531) (157,44.9364013671875) (2226,44.87024688720703) (331,44.848018646240234) (278,44.648616790771484) (330,44.48033905029297) (310,44.34745407104492) (329,44.30055236816406) (1613,44.176509857177734) (903,44.084014892578125)* (292,44.07328414916992)* (9689,44.03799057006836) (349,44.02430725097656) (959,43.97679138183594) (220,43.972999572753906) (468,43.832523345947266) (1244,43.8072624206543) (230,43.757232666015625) (735,43.75299835205078)
341: (1238,59.06562042236328) (10370,58.48329162597656) (7472,57.74150085449219) (2668,57.69447326660156) (141,57.406681060791016) (1226,57.405723571777344) (9458,57.34811019897461) (748,57.302833557128906) (10008,57.20219421386719) (1209,57.02587127685547) (13819,56.9851188659668) (747,56.94394302368164) (10672,56.885337829589844) (9540,56.48881912231445) (2771,56.432098388671875) (9783,56.40872573852539) (1969,56.32236862182617) (744,56.202369689941406) (2149,56.192665100097656) (2679,56.1923942565918)
342: (227,51.01312255859375)* (173,50.91282653808594)* (203,50.91073989868164) (229,50.89753341674805) (65,50.89409637451172) (65,50.89409637451172) (511,50.768638610839844) (429,50.75281524658203) (533,50.738807678222656) (441,50.67859649658203) (969,50.613521575927734) (599,50.4630012512207)* (228,50.45061111450195) (88,50.31601333618164)* (207,50.31345748901367)* (1098,50.229774475097656) (59,50.22187042236328) (172,50.143890380859375) (715,50.05748748779297) (182,50.03404235839844)
343: (917,53.0189323425293)* (707,51.8035888671875)* (841,51.70122146606445) (3470,51.51749801635742)* (176,51.40033721923828) (2834,51.276756286621094) (959,51.11733627319336) (163,51.06529235839844) (1803,51.02370071411133) (2569,50.738311767578125) (1415,50.72751235961914) (956,50.71480941772461)* (928,50.658729553222656) (1513,50.657901763916016) (952,50.5871467590332) (3774,50.53654861450195) (2901,50.50341033935547) (710,50.38849639892578) (735,50.3469352722168) (2013,50.32750701904297)
344: (2030,56.09086608886719) (2037,55.93338394165039) (2043,55.823123931884766) (11206,55.70933532714844) (3280,55.61970901489258) (9501,55.46320724487305) (9256,55.31638717651367) (6883,55.21504211425781) (13342,55.0726432800293) (10164,55.071353912353516) (9971,55.03327560424805) (3893,55.01884078979492) (875,54.98373031616211) (59,54.9578742980957) (11489,54.93415832519531) (3451,54.906166076660156) (6189,54.85745620727539) (1886,54.853755950927734) (10628,54.731502532958984) (13350,54.671146392822266)
345: (229,50.09956359863281) (190,49.73814010620117)* (65,49.541534423828125) (65,49.541534423828125) (1090,49.50718307495117) (969,49.503971099853516)* (228,49.36748504638672) (432,49.36302185058594) (173,49.25530242919922)* (210,49.18681335449219) (88,49.00197219848633) (182,48.965179443359375) (1048,48.908390045166016)* (757,48.79562759399414)* (3057,48.69574737548828) (703,48.693077087402344)* (56,48.69035720825195)* (56,48.69035720825195)* (208,48.61013412475586) (159,48.57164764404297)
346: (533,50.41517639160156) (227,50.363399505615234) (228,50.06889724731445)* (65,49.96017074584961) (65,49.96017074584961) (220,49.726585388183594) (716,49.539283752441406) (298,49.457157135009766) (159,49.41486358642578) (203,49.310813903808594) (154,49.30183410644531) (1246,49.102115631103516) (436,49.09488296508789) (439,49.03641891479492) (498,48.94596481323242) (1400,48.945003509521484) (429,48.93313217163086) (511,48.88298416137695)* (226,48.876808166503906) (538,48.83885955810547)
347: (808,55.98310089111328) (1186,55.96730041503906) (198,55.784873962402344) (498,55.7688102722168) (489,55.61664962768555) (497,55.58736801147461) (1406,55.5467414855957) (1672,55.39007568359375) (209,55.29071807861328) (499,55.08108901977539) (540,54.93044662475586) (7,54.930423736572266) (510,54.92913818359375) (472,54.896759033203125) (190,54.86183166503906) (490,54.85700988769531) (1179,54.80953598022461) (816,54.7889289855957) (5310,54.75639724731445) (378,54.75364685058594)
348: (344,55.792083740234375)* (681,55.57062530517578)* (300,55.52991485595703) (691,55.49211120605469)* (466,55.45884323120117)* (333,55.42255401611328) (289,55.19886016845703) (325,55.156715393066406) (464,55.121238708496094) (793,55.00379180908203) (89,55.00107192993164)* (679,54.863014221191406) (1455,54.84246063232422) (686,54.79936599731445) (528,54.727882385253906) (324,54.70461654663086) (1037,54.55592346191406) (498,54.504676818847656)* (1447,54.43416213989258) (292,54.392547607421875)
349: (4181,61.09966278076172) (779,60.99318313598633) (1541,60.797767639160156) (3812,60.693511962890625) (768,60.48506546020508) (2192,60.439144134521484) (6014,60.41222381591797) (2186,60.342594146728516) (1236,60.25564193725586) (4944,60.25187683105469) (1187,60.21281814575195) (2196,60.185420989990234) (1100,60.02505111694336) (10033,59.996891021728516) (1195,59.92835235595703) (107,59.86299133300781)* (816,59.846614837646484) (757,59.825347900390625)* (1678,59.76331329345703) (1401,59.74840545654297)
350: (289,54.94990539550781)* (701,54.66596221923828)* (292,54.586204528808594)* (288,54.36614227294922)* (299,54.27566909790039) (300,54.211326599121094)* (157,54.158843994140625) (161,54.01344299316406)* (461,53.9786491394043)* (302,53.917022705078125) (802,53.844825744628906)* (333,53.799781799316406)* (543,53.68194580078125) (523,53.598365783691406) (679,53.52739334106445) (646,53.34658432006836)* (294,53.29093551635742) (790,53.23115539550781)* (340,53.18473815917969)* (344,53.172447204589844)
351: (89,55.23219299316406) (466,55.20710372924805) (464,55.15488815307617) (498,55.1209831237793)* (289,54.796321868896484) (461,54.60881042480469) (691,54.57670593261719) (1047,54.5377311706543)* (288,54.51153564453125) (680,54.459510803222656) (470,54.31640625) (306,54.308555603027344) (1934,54.260868072509766) (681,54.26032638549805)* (1246,54.233970642089844) (292,54.19799041748047) (3200,54.16844177246094) (903,54.08926010131836) (1043,54.08292770385742) (528,54.03096008300781)
352: (378,54.092525482177734) (157,53.98347854614258) (903,53.94317626953125) (230,53.79996109008789) (679,53.63816452026367)* (65,53.63066482543945) (65,53.63066482543945) (298,53.604530334472656) (190,53.53285217285156) (316,53.50228500366211) (227,53.44735336303711) (292,53.38938522338867)* (55,53.35733413696289) (291,53.211883544921875) (466,53.109317779541016)* (377,53.05818176269531) (1246,53.03025817871094) (97,52.874412536621094) (486,52.85496139526367) (680,52.84232711791992)*
353: (89,55.05575942993164)* (349,54.85509490966797)* (314,54.751976013183594)* (317,54.58083724975586) (352,54.417327880859375) (55,54.332374572753906) (299,54.3116340637207) (468,54.31020736694336)* (318,54.23026657104492) (302,54.20624542236328) (328,54.2005615234375) (67,54.15612030029297) (67,54.15612030029297) (294,54.06182861328125) (310,54.05999755859375) (528,53.86284637451172)* (531,53.82124710083008) (475,53.7861442565918) (301,53.77804183959961) (544,53.73582458496094)
354: (67,56.26167678833008) (67,56.26167678833008) (289,56.21611022949219)* (292,56.14429473876953)* (157,56.133846282958984) (55,55.891700744628906) (288,55.84814453125)* (306,55.7544059753418) (701,55.664024353027344)* (294,55.529266357421875) (161,55.487972259521484) (310,55.39332580566406) (285,55.295188903808594) (328,55.19321060180664) (302,55.17192840576172) (913,55.14029312133789) (296,55.09907531738281) (535,54.98763656616211) (2094,54.934226989746094) (352,54.72612762451172)
355: (498,59.3649787902832) (333,58.497684478759766) (378,58.46165466308594) (209,58.38306427001953) (230,58.224971771240234) (488,58.00583267211914) (540,57.97916793823242) (536,57.90007781982422) (499,57.89340591430664) (1246,57.875694274902344) (481,57.5942497253418) (472,57.520538330078125) (191,57.45865249633789)* (680,57.38715362548828)* (518,57.3506965637207) (1672,57.3193359375) (497,57.305519104003906) (475,57.25763702392578) (464,57.19046401977539)* (3859,57.16876983642578)
356: (4181,62.53500747680664) (1187,61.72373962402344) (2210,61.587764739990234)* (2204,61.55915451049805) (3812,61.442142486572266) (6845,61.25686264038086) (2186,61.012638092041016) (6840,60.9859733581543) (6849,60.98335266113281) (6838,60.9793701171875) (6843,60.97210693359375) (4774,60.96758270263672) (6842,60.95551681518555) (5067,60.93135070800781) (825,60.88960647583008) (11818,60.859737396240234) (5961,60.8082160949707) (5125,60.774967193603516) (5753,60.76036071777344) (2203,60.69610595703125)
357: (757,55.007904052734375) (1075,55.00202560424805) (4725,54.566062927246094) (1409,54.42506408691406) (70,54.290348052978516) (1398,54.2728385925293) (7324,54.223087310791016) (1062,54.18833923339844) (84,54.18137741088867)* (64,54.11480712890625) (64,54.11480712890625) (56,54.07080078125) (56,54.07080078125) (1405,53.90937042236328) (1379,53.794769287109375) (8674,53.75165939331055) (4728,53.70541000366211) (703,53.699127197265625)* (1098,53.632850646972656) (526,53.61454391479492)
358: (757,55.04440689086914) (107,54.81156539916992) (56,54.483551025390625)* (56,54.483551025390625)* (748,54.3400764465332) (8786,54.24065399169922) (2605,54.11575698852539)* (238,54.001041412353516)* (1401,53.7461051940918) (1099,53.73819351196289) (154,53.732601165771484) (5891,53.60589599609375) (2667,53.520835876464844) (2158,53.48154830932617) (1405,53.47386169433594) (1752,53.46409606933594) (755,53.4517822265625) (2818,53.42893600463867) (2824,53.41157150268555) (7324,53.34505844116211)
359: (1885,53.122501373291016) (3768,53.1189079284668) (100,53.06783676147461) (994,52.943790435791016) (1014,52.89228439331055) (3303,52.86842346191406) (997,52.84064483642578) (1892,52.758914947509766) (1004,52.71392822265625) (1018,52.70293426513672) (1019,52.653480529785156) (4308,52.494911193847656) (68,52.4766960144043)* (68,52.4766960144043)* (5256,52.4408073425293)* (601,52.372642517089844) (1825,52.32231521606445) (91,52.297096252441406) (995,52.218544006347656) (10130,52.19895935058594)
360: (2952,44.89591979980469) (9550,43.73463821411133) (5238,43.48793411254883) (401,43.452823638916016) (11146,43.43950271606445) (12452,43.3964958190918) (7565,43.35716247558594) (13154,43.2301025390625) (3864,43.1864128112793) (3863,43.08114242553711) (5326,43.038814544677734) (5353,42.98011016845703) (2244,42.76959228515625) (12243,42.76313400268555) (1269,42.69480514526367) (17715,42.67691421508789) (5348,42.57514953613281) (5087,42.542510986328125) (5506,42.53425216674805) (7203,42.51261520385742)
361: (701,50.15953826904297)* (288,50.126461029052734)* (300,50.054935455322266) (306,49.95235061645508) (333,49.77860641479492)* (461,49.68075942993164)* (466,49.49489974975586) (157,49.440879821777344) (679,49.439117431640625) (310,49.09790802001953)* (161,49.08880615234375) (544,48.983760833740234) (325,48.96543502807617) (455,48.8902702331543) (329,48.87718963623047) (903,48.84122085571289) (301,48.77191162109375) (298,48.59968566894531) (352,48.41755294799805) (328,48.398738861083984)
362: (498,54.77062225341797)* (209,53.957786560058594) (1045,53.715816497802734) (1672,53.619441986083984) (439,53.480018615722656)* (1041,53.42797088623047) (1186,53.40229797363281) (982,53.304534912109375) (1807,53.2669677734375) (706,53.25224304199219) (966,53.212928771972656) (472,53.17470169067383) (932,53.051719665527344) (714,53.04399490356445)* (3743,53.041744232177734) (377,53.04119110107422) (1043,53.014068603515625) (5630,52.996002197265625) (1241,52.985599517822266)* (537,52.981082916259766)
363: (412,59.14813232421875) (198,58.92156219482422) (209,58.78109359741211) (1044,58.655155181884766) (377,58.363895416259766) (1406,58.35111999511719) (540,58.14645767211914) (488,58.05846405029297)* (537,58.04887771606445) (220,57.95730972290039) (500,57.917396545410156) (517,57.83507537841797) (1145,57.8249397277832) (1116,57.80135726928711) (1246,57.78870391845703) (501,57.777706146240234) (1091,57.75230026245117) (486,57.73041534423828) (2352,57.7216682434082) (816,57.68169021606445)
364: (1804,48.954891204833984) (227,48.844444274902344)* (863,48.8075065612793) (1242,48.34165573120117) (735,48.17955017089844) (1504,48.1066780090332) (11623,48.098995208740234) (429,48.04616928100586) (205,47.86201477050781) (7147,47.861324310302734) (222,47.85821533203125) (6458,47.852752685546875) (9545,47.851444244384766) (434,47.79327392578125) (199,47.78849411010742) (859,47.786556243896484) (3011,47.742122650146484) (219,47.73190689086914) (1976,47.70232391357422) (612,47.65788269042969)
365: (1238,53.91067886352539) (13033,53.77299499511719) (10374,53.532928466796875) (1230,53.4557991027832) (10370,53.298954010009766) (3158,53.19777297973633) (10333,53.12491226196289) (5353,53.017818450927734) (7259,52.997894287109375) (13950,52.911373138427734) (6764,52.604347229003906) (625,52.60331344604492) (1226,52.59526062011719) (6831,52.538570404052734) (748,52.48606491088867) (2668,52.3852653503418) (7148,52.32632827758789) (1837,52.323482513427734) (3505,52.27159118652344) (1175,52.25790786743164)
366: (2542,54.697059631347656) (1504,54.52568054199219) (632,54.09231948852539) (199,54.08652114868164) (1423,53.99002456665039) (621,53.92974853515625) (441,53.82682800292969) (629,53.81769943237305) (1957,53.77876281738281) (196,53.73638916015625) (206,53.726566314697266) (56,53.70700454711914) (56,53.70700454711914) (3411,53.69911575317383) (227,53.62430191040039)* (757,53.54914093017578) (162,53.54521942138672) (2139,53.507991790771484) (416,53.50309371948242) (6295,53.490699768066406)
367: (1186,56.32033157348633) (230,56.08298110961914) (808,55.845672607421875) (1866,55.54225158691406) (1672,55.50300979614258) (190,55.40836715698242) (377,55.360076904296875) (486,55.22093200683594) (207,55.21272659301758)* (1378,55.18315887451172) (220,55.14992904663086) (1406,55.1402702331543) (1246,55.13887405395508)* (1116,55.10496520996094) (537,55.08477020263672) (234,55.08416748046875) (198,55.043941497802734) (1091,55.00684356689453) (65,54.972007751464844) (65,54.972007751464844)
368: (1504,52.7318115234375) (154,52.68543243408203) (429,52.5507698059082) (196,52.48279571533203) (3259,52.3645133972168) (206,52.25601577758789) (615,52.21098709106445) (441,52.17887496948242) (632,52.06459045410156) (2139,52.022281646728516)* (2542,51.92060852050781) (433,51.85982894897461) (199,51.851654052734375) (1888,51.72296142578125) (618,51.70402908325195) (2289,51.6989860534668) (81,51.614933013916016) (222,51.608299255371094) (3279,51.564178466796875) (59,51.548980712890625)
369: (1400,51.61771774291992) (217,51.606834411621094)* (1390,51.380977630615234) (425,51.35391616821289) (228,51.33606719970703) (430,51.259090423583984) (703,51.13666534423828) (1632,51.095314025878906) (154,50.884891510009766) (1048,50.875022888183594)* (196,50.82879638671875) (432,50.76300048828125) (419,50.74127197265625) (199,50.72674560546875)* (1106,50.65708923339844) (1375,50.62188720703125)* (65,50.57796096801758) (65,50.57796096801758) (604,50.55253982543945) (424,50.55026626586914)*
370: (190,52.555782318115234) (229,52.34959030151367) (228,52.20254898071289) (227,52.140254974365234) (182,51.92459487915039) (207,51.88887023925781) (154,51.71974563598633)* (424,51.62746047973633) (173,51.616294860839844)* (1090,51.54759979248047) (230,51.47260284423828) (903,51.38772201538086) (159,51.31952667236328) (220,51.29814147949219) (1048,51.27963638305664) (316,51.25579071044922) (689,51.22740936279297) (511,51.22726058959961)* (716,51.17115783691406) (298,51.15651321411133)
371: (174,56.26102828979492) (7,55.749900817871094) (529,55.6358757019043) (1797,55.6268196105957) (407,55.6087532043457) (1295,55.56772994995117) (930,55.50359344482422) (1099,55.475135803222656) (6267,55.470245361328125) (1306,55.43968963623047) (1713,55.359947204589844)* (2,55.33986282348633) (968,55.32599639892578) (777,55.219730377197266) (70,55.203346252441406) (13637,55.18042755126953) (1285,55.16178512573242) (4297,55.05915832519531) (2747,55.046817779541016) (726,55.00556945800781)
372: (930,64.73411560058594) (518,64.66669464111328) (377,64.30768585205078)* (378,64.17601013183594) (486,64.08395385742188) (497,63.880027770996094) (472,63.51109313964844) (1114,63.48198318481445) (405,63.39146423339844) (955,63.31863021850586) (189,63.02552795410156) (1859,62.99491500854492) (726,62.965736389160156) (536,62.794700622558594) (1857,62.7868766784668) (504,62.77531814575195) (230,62.75379943847656) (3367,62.70510482788086) (5459,62.687767028808594) (1672,62.67784118652344)
375: (306,54.201881408691406)* (300,54.16757583618164)* (292,54.08796310424805)* (701,53.976158142089844) (333,53.86494445800781) (466,53.82543182373047) (55,53.65772247314453) (349,53.588829040527344) (461,53.41102600097656) (310,53.362552642822266) (257,53.33684158325195) (291,53.3245849609375)* (328,53.27071762084961) (157,53.24091720581055) (294,53.19797897338867) (298,53.11899948120117) (301,53.09523010253906) (318,53.0290412902832)* (525,53.02780532836914) (329,52.93733596801758)*
376: (1369,58.03437423706055)* (2746,57.822608947753906) (188,57.7801513671875) (1372,57.70051956176758) (920,57.58594512939453) (1412,57.555755615234375) (954,57.47821044921875) (1132,57.456485748291016) (918,57.3455924987793) (957,57.25218963623047) (6,57.092529296875) (928,57.08924102783203) (176,57.073543548583984) (1360,56.936988830566406) (4785,56.922386169433594) (2013,56.886878967285156) (724,56.88233184814453) (732,56.841861724853516) (506,56.80413055419922) (1249,56.7867546081543)
377: (707,60.09159469604492) (841,59.76619338989258)* (843,59.330841064453125) (198,59.06625747680664) (1274,58.529232025146484) (846,58.507869720458984) (1358,58.48541259765625) (1044,58.364253997802734) (954,58.3144645690918) (1369,58.28413772583008) (517,58.27138900756836) (1360,58.26022720336914) (920,58.236690521240234)* (785,58.11712646484375) (710,58.071502685546875) (978,58.057376861572266) (1206,58.01718521118164) (1104,57.98970031738281) (2835,57.97042465209961) (2379,57.829593658447266)
378: (951,47.1257438659668)* (917,47.060577392578125) (2343,47.0020751953125) (1415,46.96291732788086)* (717,46.886627197265625) (712,46.7400016784668) (511,46.720184326171875) (2444,46.62739181518555) (868,46.581016540527344) (732,46.544708251953125) (1369,46.484371185302734) (724,46.45924377441406) (1803,46.42387771606445) (707,46.413143157958984) (1810,46.407676696777344) (2183,46.40034103393555) (89,46.349090576171875) (1122,46.31985092163086)* (77,46.290672302246094)* (77,46.290672302246094)*
380: (295,55.19820785522461)* (288,55.090946197509766)* (289,55.083900451660156)* (306,54.84038162231445) (701,54.6431770324707) (55,54.575225830078125) (300,54.290897369384766) (310,54.15304183959961) (302,54.14426803588867) (328,54.10667037963867) (157,53.93067169189453) (461,53.910255432128906) (386,53.749935150146484) (1037,53.70161437988281) (468,53.69432830810547) (327,53.68339157104492) (333,53.67713165283203) (291,53.63264083862305)* (301,53.62932205200195) (535,53.545921325683594)
382: (278,46.51585388183594) (276,45.98825454711914)* (2252,45.83690643310547) (267,45.71128463745117) (2247,45.48172378540039) (2698,45.2674446105957)* (2226,45.17008590698242) (1614,45.064029693603516) (4344,44.96377182006836) (2923,44.90127182006836)* (4586,44.84007263183594) (617,44.825477600097656) (3357,44.79975891113281) (1963,44.68480682373047) (1636,44.602874755859375) (1952,44.55312728881836) (1640,44.54216003417969) (2924,44.3934440612793) (1610,44.391841888427734)* (6288,44.33867263793945)
383: (89,50.64543533325195) (298,50.541202545166016) (228,50.49920654296875) (903,50.31178665161133) (689,50.307762145996094) (300,50.04144287109375) (289,49.99283218383789) (207,49.91050720214844) (1400,49.883445739746094) (1048,49.842437744140625) (546,49.83956527709961)* (1375,49.81097412109375) (227,49.74155807495117) (683,49.73161697387695) (430,49.662696838378906) (288,49.61962127685547) (3200,49.61137390136719) (679,49.5560302734375) (316,49.54011535644531) (691,49.51974868774414)
385: (333,52.460350036621094)* (498,52.35527420043945)* (289,52.14122009277344)* (306,51.60743713378906)* (298,51.569637298583984) (701,51.26913070678711) (295,51.195404052734375) (538,51.18425369262695) (377,51.012115478515625)* (903,51.00405502319336) (378,50.87531661987305) (209,50.81783676147461) (293,50.79777526855469) (3200,50.79673767089844) (67,50.77902603149414) (67,50.77902603149414) (55,50.74201965332031) (328,50.70840072631836) (540,50.70600509643555) (475,50.63090896606445)
386: (250,53.23849868774414) (220,52.5998649597168) (227,52.57490921020508) (1249,52.57402420043945) (5119,52.57173156738281) (706,52.55645751953125) (1406,52.52888870239258)* (707,52.52765655517578)* (917,52.520084381103516) (1415,52.455772399902344) (2842,52.42537307739258) (1412,52.3941535949707) (730,52.31998825073242) (234,52.25818634033203) (728,52.25188446044922) (245,52.04109573364258) (718,51.977840423583984) (585,51.956871032714844) (6678,51.94328308105469) (868,51.9219856262207)
387: (331,53.488643646240234) (239,53.205101013183594) (527,52.955322265625) (1613,52.94966506958008)* (249,52.9331169128418) (89,52.894222259521484) (271,52.88557815551758) (2923,52.873573303222656) (3317,52.6900520324707) (8161,52.57473373413086) (1620,52.52113342285156)* (3716,52.45347213745117) (6226,52.39488220214844) (289,52.34798812866211) (1941,52.328269958496094) (913,52.31819534301758) (157,52.30718994140625)* (288,52.21500015258789)* (310,52.2031364440918) (306,52.17444610595703)
388: (707,58.1693229675293) (518,58.145172119140625)* (955,57.963253021240234)* (1114,57.916290283203125) (1797,57.85279846191406) (63,57.7796630859375) (63,57.7796630859375) (2055,57.70061111450195) (917,57.68330764770508) (3462,57.675880432128906) (7,57.64278793334961) (396,57.6319580078125) (936,57.54267120361328) (198,57.52157974243164) (959,57.51918029785156) (2040,57.51887130737305) (506,57.50415802001953) (957,57.39375305175781) (963,57.39228820800781) (390,57.38623046875)
390: (295,52.661590576171875)* (349,52.263702392578125) (257,51.9073371887207)* (461,51.811649322509766)* (157,51.49581527709961) (318,51.38176727294922) (352,51.34681701660156) (161,51.317588806152344) (544,51.31188201904297) (325,51.197357177734375) (327,51.17750930786133) (310,51.142574310302734) (328,51.1317024230957)* (523,51.08294677734375)* (1037,51.0388069152832)* (386,51.012786865234375)* (913,50.98357009887695) (320,50.96934127807617) (291,50.937469482421875) (468,50.89852523803711)
391: (816,61.55033874511719)* (7724,61.305294036865234) (3034,61.20078659057617) (808,61.17850112915039) (475,61.163291931152344) (814,61.0845832824707) (768,60.86613845825195) (500,60.84526824951172) (498,60.83982467651367)* (1179,60.81292724609375) (1863,60.77488708496094) (371,60.74522018432617) (1200,60.71126174926758) (1195,60.60039138793945) (2196,60.576255798339844) (1191,60.567420959472656) (2850,60.56276321411133) (497,60.50825119018555) (1853,60.483177185058594) (5972,60.468631744384766)
