userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,15.361922264099121)* (1394,15.346834182739258) (70,15.246964454650879)* (1001,15.058014869689941) (1073,15.03543472290039) (157,14.58851146697998) (155,14.258397102355957) (4308,14.117077827453613) (238,14.063812255859375) (1836,14.017176628112793) (1062,13.817917823791504) (159,13.4962739944458) (59,13.381601333618164)* (187,13.324319839477539) (1098,13.281108856201172) (1156,13.082818984985352) (1014,13.037276268005371) (3768,12.998406410217285) (511,12.923308372497559) (3201,12.896687507629395)
313: (1339,14.546050071716309)* (821,14.409858703613281) (1338,14.311911582946777) (710,14.30247688293457) (726,14.288086891174316) (918,14.165228843688965)* (6257,14.153919219970703) (837,14.144949913024902)* (4342,14.127829551696777) (923,13.990708351135254) (2838,13.984212875366211) (181,13.894079208374023)* (957,13.888726234436035) (707,13.805495262145996) (2763,13.793067932128906) (841,13.600317001342773) (1358,13.49785327911377) (1342,13.457279205322266) (942,13.413764953613281) (176,13.225662231445312)*
314: (378,12.479424476623535)* (283,12.021040916442871) (701,11.66489315032959) (542,11.584097862243652) (538,11.254766464233398) (1241,11.238383293151855) (4260,11.038933753967285) (289,11.038166999816895) (966,11.007367134094238)* (362,10.96162223815918) (2080,10.912751197814941) (3074,10.909296035766602) (646,10.835939407348633) (4817,10.817170143127441) (2462,10.804022789001465) (3187,10.765592575073242) (708,10.752740859985352) (333,10.67453670501709)* (292,10.651734352111816) (1775,10.60867691040039)
315: (228,13.63296890258789)* (234,13.570453643798828) (498,13.236848831176758) (903,13.232339859008789)* (538,13.21286392211914) (1048,13.168039321899414) (1400,13.104809761047363) (298,12.877463340759277)* (716,12.82540225982666) (159,12.39731216430664) (1246,12.217538833618164) (157,12.11518383026123) (333,12.110024452209473) (67,12.026561737060547) (67,12.026561737060547) (432,12.009062767028809) (209,11.961190223693848)* (425,11.950765609741211) (1106,11.766268730163574) (289,11.737149238586426)
316: (1104,14.328584671020508)* (504,14.069796562194824) (198,13.749353408813477)* (489,13.07381820678711)* (1179,12.744441986083984) (407,12.624109268188477) (1797,12.51732063293457) (1714,12.48039722442627) (1406,12.441670417785645) (7,12.410594940185547) (497,12.31425666809082) (173,12.165305137634277) (3241,12.08799934387207) (4309,12.054332733154297) (3243,12.005817413330078) (3236,11.977048873901367) (503,11.936023712158203) (923,11.923770904541016) (405,11.820160865783691) (486,11.813928604125977)
317: (1244,13.834267616271973)* (176,12.228043556213379) (975,12.077451705932617) (863,11.77797794342041) (2558,11.753547668457031) (585,11.484319686889648) (2901,11.45151424407959) (1740,11.359550476074219) (1806,11.351903915405273) (1468,11.247313499450684) (1369,11.21767520904541)* (706,11.183631896972656)* (599,11.17961311340332)* (857,11.131631851196289)* (733,11.039011001586914) (607,10.936997413635254) (732,10.894991874694824) (951,10.818015098571777) (1103,10.785517692565918)* (712,10.778924942016602)
318: (1613,13.650214195251465)* (300,13.379264831542969)* (157,12.705484390258789) (288,12.664640426635742) (333,12.536008834838867) (289,12.372492790222168)* (295,12.268472671508789) (498,12.183234214782715) (538,12.085665702819824) (56,11.917373657226562) (56,11.917373657226562) (67,11.87179183959961)* (67,11.87179183959961)* (1934,11.861566543579102) (903,11.732495307922363) (679,11.57990550994873) (292,11.572525978088379) (2083,11.541515350341797)* (330,11.485187530517578) (301,11.42726993560791)
319: (840,15.64838981628418) (4218,15.340675354003906) (383,15.249710083007812)* (412,14.80209732055664) (7328,14.106754302978516) (4822,13.96394157409668) (1513,13.53987979888916) (1672,13.491209030151367) (4164,13.472780227661133) (3737,13.146550178527832) (813,12.981613159179688) (4504,12.947378158569336) (1186,12.819741249084473) (1547,12.76488208770752) (4189,12.75049877166748) (4457,12.736488342285156) (8947,12.730742454528809) (198,12.677523612976074) (7389,12.479609489440918) (5639,12.476388931274414)*
320: (1740,14.415401458740234) (718,13.622371673583984) (227,13.48520565032959) (910,13.241447448730469) (599,13.201366424560547) (4649,13.073912620544434) (2446,13.047584533691406) (192,13.028276443481445) (2469,12.71145248413086) (5833,12.637510299682617) (898,12.581476211547852) (96,12.561992645263672) (511,12.534062385559082) (1464,12.530037879943848) (159,12.459637641906738)* (7152,12.458904266357422) (190,12.40444278717041) (199,12.375082969665527) (1708,12.336756706237793) (1242,12.336669921875)
321: (710,14.207460403442383) (707,14.108027458190918) (957,14.10064697265625) (923,13.898427963256836) (726,13.78360366821289) (198,13.431499481201172) (1338,13.32197380065918) (843,13.307602882385254) (1044,13.119511604309082) (928,13.057306289672852) (25,13.052295684814453) (1339,13.045931816101074) (1104,12.901289939880371) (517,12.769238471984863) (378,12.678006172180176) (953,12.656795501708984) (2379,12.651493072509766)* (15,12.648599624633789) (181,12.587185859680176) (1274,12.493375778198242)*
322: (545,13.382242202758789) (330,13.061084747314453) (5988,12.948079109191895) (1042,12.918185234069824)* (6618,12.544089317321777) (9684,12.510300636291504) (5947,12.45034122467041) (1449,12.185163497924805) (1613,12.150653839111328)* (531,12.094642639160156) (1037,12.05225658416748)* (7868,12.046072959899902) (1444,11.972164154052734) (7340,11.951125144958496) (306,11.565977096557617)* (691,11.265182495117188) (9384,11.09756851196289) (2179,11.070837020874023) (5534,10.852396011352539) (1456,10.772770881652832)
324: (917,15.762596130371094)* (841,14.920053482055664) (707,14.43810749053955)* (928,14.248407363891602) (3470,13.845322608947754)* (920,13.842181205749512) (2342,13.786452293395996)* (5157,13.748613357543945) (15,13.557731628417969) (949,13.513731002807617) (1992,13.35877799987793) (923,13.231801986694336) (947,13.096707344055176) (176,12.94179630279541) (1338,12.868368148803711) (1366,12.868062973022461) (724,12.856269836425781)* (1132,12.824864387512207) (726,12.550668716430664) (1249,12.52277660369873)
325: (1296,15.467389106750488) (19,14.967097282409668) (4871,14.616311073303223) (9,14.451157569885254) (32,14.302589416503906) (1315,14.271321296691895)* (8149,14.12650203704834) (90,14.118026733398438) (1292,14.053913116455078) (37,14.035356521606445) (1326,13.841134071350098) (1301,13.829705238342285) (49,13.703996658325195) (515,13.702044486999512)* (6875,13.646492958068848) (4876,13.399664878845215) (10628,13.37378978729248) (4316,13.373766899108887) (43,13.254148483276367) (1277,13.234421730041504)
326: (701,13.591083526611328) (289,13.125375747680664) (300,13.005532264709473) (333,12.979727745056152)* (459,12.922993659973145) (538,12.739774703979492) (302,12.62962532043457) (89,12.62159252166748)* (161,12.530900955200195) (291,12.443459510803223)* (461,12.227248191833496) (498,12.213947296142578) (310,12.161989212036133) (646,12.157299995422363) (466,12.133395195007324) (479,12.026634216308594) (966,11.894362449645996) (355,11.790776252746582) (342,11.78859806060791) (283,11.787301063537598)*
327: (306,12.140331268310547) (328,12.086934089660645) (701,11.672480583190918) (644,11.261817932128906) (161,11.105585098266602) (333,11.081281661987305) (302,11.025918960571289) (67,10.936412811279297)* (67,10.936412811279297)* (349,10.916534423828125) (461,10.806668281555176) (535,10.756487846374512) (299,10.686253547668457) (525,10.574527740478516) (301,10.55148696899414) (915,10.432138442993164) (1042,10.394635200500488) (544,10.344253540039062) (323,10.203782081604004) (310,10.187017440795898)
328: (173,15.712798118591309) (432,15.139989852905273) (1376,14.622467041015625) (70,14.471017837524414) (228,14.434391021728516) (1151,14.199466705322266) (1375,14.185070037841797) (1090,14.172842025756836) (486,14.038721084594727) (689,13.980755805969238) (159,13.884228706359863) (154,13.841900825500488) (969,13.824732780456543) (210,13.764891624450684) (170,13.600809097290039) (2610,13.567800521850586) (1075,13.53107738494873) (7187,13.519200325012207) (703,13.474344253540039) (3769,13.454262733459473)
329: (1934,14.173364639282227)* (903,13.190279960632324) (316,13.078511238098145)* (55,13.038008689880371)* (157,12.792689323425293) (1243,12.790389060974121) (701,12.73086929321289)* (1052,12.64098834991455) (58,12.437193870544434) (58,12.437193870544434) (289,12.115220069885254)* (2521,11.948349952697754) (1463,11.898689270019531) (329,11.878878593444824) (306,11.846445083618164) (1098,11.839317321777344)* (182,11.783984184265137) (257,11.783970832824707) (3488,11.77611255645752) (294,11.607216835021973)
330: (464,12.135287284851074)* (300,12.063405990600586)* (288,11.094705581665039) (1047,11.017412185668945) (544,10.982368469238281) (1453,10.586155891418457)* (1659,10.582457542419434) (302,10.578794479370117) (797,10.478852272033691) (325,10.32287311553955)* (292,10.26246166229248) (793,10.195308685302734) (481,10.12877368927002) (1246,10.109992980957031) (528,9.856443405151367) (2020,9.832674980163574)* (1673,9.77133846282959) (1042,9.763338088989258) (790,9.715556144714355) (680,9.651496887207031)
331: (300,11.3748197555542)* (464,11.322869300842285) (646,11.258965492248535) (333,11.129419326782227) (461,11.108150482177734) (466,10.844195365905762)* (680,10.841299057006836) (458,10.807226181030273) (344,10.663726806640625) (802,10.51671314239502) (681,10.510210990905762) (1659,10.46802043914795) (790,10.449606895446777) (3187,10.388375282287598) (288,10.362372398376465) (701,10.331645011901855) (89,10.277563095092773)* (686,10.25822925567627) (324,10.2333345413208) (679,10.18538761138916)*
332: (903,12.864086151123047) (298,12.856513977050781) (525,12.43797492980957) (1052,12.236771583557129) (680,12.207283020019531) (289,12.199358940124512) (97,12.194385528564453)* (89,12.019889831542969) (523,11.997260093688965) (679,11.92593002319336) (701,11.700116157531738) (257,11.502909660339355) (67,11.492873191833496) (67,11.492873191833496) (1580,11.48831558227539) (293,11.326332092285156) (1934,11.302385330200195) (295,11.235252380371094) (288,11.193181991577148) (4258,11.094939231872559)
333: (646,12.624417304992676) (542,12.441096305847168) (3393,12.329404830932617) (333,12.040986061096191)* (802,11.996330261230469) (300,11.603660583496094)* (325,11.59117317199707) (257,11.517805099487305) (349,11.482773780822754)* (461,11.37247371673584) (790,11.123939514160156) (55,11.107344627380371)* (283,11.073241233825684) (3173,11.070812225341797) (320,10.926667213439941)* (293,10.865684509277344) (466,10.863521575927734)* (360,10.697686195373535) (302,10.695198059082031)* (89,10.67861557006836)
334: (1513,14.329397201538086)* (220,13.792671203613281)* (207,13.67095947265625)* (982,13.317403793334961)* (533,13.199528694152832) (857,13.166025161743164)* (706,13.000285148620605) (707,12.939590454101562) (709,12.923410415649414) (412,12.682611465454102) (230,12.644835472106934) (614,12.539112091064453) (250,12.44453239440918) (1412,12.018112182617188) (1249,11.967134475708008) (4821,11.898024559020996) (428,11.872623443603516) (2637,11.802030563354492) (7260,11.574434280395508) (1239,11.552720069885254)*
335: (972,12.85790729522705) (701,12.710246086120605) (333,12.384576797485352) (288,12.350433349609375)* (302,12.254514694213867) (680,12.06535816192627) (291,12.015849113464355) (257,11.95263671875)* (466,11.553557395935059) (71,11.478985786437988) (71,11.478985786437988) (461,11.34216022491455) (525,11.302501678466797) (790,11.121538162231445) (1114,11.118512153625488) (1463,11.052590370178223) (318,11.033685684204102) (306,11.030001640319824) (679,11.015686988830566)* (523,10.963258743286133)
336: (407,14.639802932739258) (1706,13.120272636413574) (233,12.978961944580078) (1306,12.952157020568848) (768,12.93307876586914) (1075,12.867825508117676) (72,12.755535125732422) (72,12.755535125732422) (755,12.745245933532715)* (190,12.583831787109375)* (1104,12.54430103302002) (81,12.417332649230957) (512,12.409324645996094)* (1222,12.254399299621582) (107,12.246600151062012) (1401,12.240083694458008) (11122,12.061647415161133) (64,12.045160293579102)* (64,12.045160293579102)* (174,12.030978202819824)
337: (1369,11.87310791015625)* (732,11.864131927490234) (4156,11.72204875946045) (2746,11.687132835388184) (1353,11.470735549926758) (2342,11.31399154663086) (4155,11.293168067932129) (2737,11.066038131713867) (1103,11.037221908569336) (2343,10.966632843017578) (707,10.9225492477417) (2740,10.914844512939453) (2748,10.884507179260254) (2736,10.882028579711914) (2620,10.87218189239502) (2739,10.770723342895508) (857,10.63556957244873) (1206,10.538919448852539) (3444,10.438760757446289) (1366,10.273425102233887)
338: (475,14.414314270019531) (77,14.170980453491211) (77,14.170980453491211) (180,13.870396614074707) (329,13.741440773010254) (295,13.516475677490234) (310,13.371654510498047) (302,13.221197128295898) (306,13.178516387939453) (1249,13.139097213745117) (959,13.113062858581543) (538,13.02578067779541) (701,13.017058372497559) (1076,12.939090728759766) (55,12.924623489379883) (292,12.902435302734375) (913,12.901453971862793) (377,12.870288848876953) (7,12.671212196350098) (3674,12.652229309082031)
339: (466,11.169278144836426)* (701,11.050312042236328)* (333,10.666543960571289)* (528,10.239097595214844) (1032,10.095409393310547) (349,10.088077545166016)* (344,9.969551086425781) (790,9.909931182861328) (525,9.815954208374023) (2020,9.811235427856445)* (352,9.807684898376465) (646,9.744443893432617) (458,9.69827938079834) (802,9.643893241882324) (291,9.6286039352417)* (464,9.45690631866455) (314,9.321268081665039) (908,9.275748252868652) (797,9.263911247253418) (681,9.213024139404297)
340: (157,11.873409271240234) (903,11.806524276733398)* (298,10.820908546447754) (292,10.500099182128906)* (889,10.345904350280762) (1243,10.255474090576172) (475,10.092591285705566) (679,10.090911865234375) (535,10.08157730102539) (329,9.964860916137695) (340,9.878971099853516) (299,9.791749954223633)* (310,9.733070373535156) (1464,9.714674949645996) (534,9.627917289733887)* (285,9.599647521972656) (349,9.575340270996094) (301,9.558592796325684) (1601,9.534719467163086) (2083,9.507652282714844)
341: (12317,15.673503875732422) (9342,15.595284461975098) (11611,15.278619766235352) (12365,15.180228233337402) (6151,15.09372615814209) (9458,14.606813430786133) (10672,14.515060424804688) (12324,14.467145919799805) (15362,14.38754653930664) (15759,14.373382568359375) (15762,14.343754768371582) (14931,14.3116455078125) (13332,14.28756332397461) (15756,14.275055885314941) (15754,14.240142822265625) (13478,14.228233337402344) (15755,14.220182418823242) (15757,14.214505195617676) (15761,14.203204154968262) (15758,14.19039249420166)
342: (969,16.574764251708984) (229,16.255535125732422) (432,15.671928405761719)* (228,15.614813804626465) (65,15.550477981567383) (65,15.550477981567383) (173,15.413808822631836)* (1400,15.093902587890625) (511,15.048247337341309) (182,14.945341110229492) (56,14.932844161987305) (56,14.932844161987305) (1376,14.76034927368164) (533,14.684653282165527) (7324,14.656664848327637) (227,14.648454666137695)* (203,14.624208450317383) (207,14.504683494567871)* (238,14.301199913024902) (210,14.15864086151123)
343: (707,13.949979782104492)* (917,13.784149169921875)* (959,13.515268325805664) (3470,13.127744674682617)* (868,13.103729248046875) (163,12.970416069030762) (952,12.918916702270508) (1527,12.778904914855957) (1366,12.610515594482422) (176,12.396187782287598) (1803,12.230647087097168) (2013,12.186738014221191) (2834,12.088930130004883) (1810,12.03272819519043)* (841,12.012109756469727) (1804,11.886678695678711) (710,11.866869926452637) (1814,11.782272338867188) (5485,11.684950828552246) (2565,11.676568984985352)
344: (1707,12.880102157592773) (3280,12.832880020141602) (2469,12.44273567199707) (72,11.672974586486816) (72,11.672974586486816) (238,11.603279113769531) (8027,11.540933609008789) (162,11.45057487487793) (14646,11.398093223571777) (6075,11.305333137512207) (6730,11.23578929901123) (3411,11.22235107421875) (172,11.211356163024902) (7626,11.124748229980469) (961,11.054818153381348)* (1394,10.991147994995117) (599,10.922511100769043) (214,10.914725303649902) (1150,10.89261531829834) (173,10.889358520507812)
345: (228,14.869576454162598) (1090,14.739625930786133) (1106,14.680810928344727) (88,14.595209121704102) (969,14.526183128356934)* (229,14.40222454071045) (1048,14.332518577575684)* (190,14.294864654541016)* (432,14.176336288452148) (65,13.984594345092773) (65,13.984594345092773) (716,13.887173652648926) (2601,13.833541870117188) (1988,13.793530464172363) (210,13.352885246276855) (1390,13.311474800109863) (1520,13.30041217803955) (2614,13.165900230407715) (2128,12.995678901672363) (443,12.994195938110352)
346: (227,14.181479454040527) (533,14.079288482666016) (228,13.610321998596191)* (220,13.506916999816895) (65,13.298096656799316) (65,13.298096656799316) (716,13.281498908996582) (1400,13.169303894042969) (498,13.038065910339355) (298,13.037063598632812) (159,12.923417091369629) (56,12.901134490966797) (56,12.901134490966797) (316,12.435185432434082) (209,12.410055160522461)* (534,12.331881523132324) (1246,12.175509452819824) (432,12.030004501342773) (706,12.029837608337402) (538,12.021485328674316)
347: (808,15.043031692504883) (1672,14.292991638183594) (2352,14.042596817016602) (472,13.97369384765625) (497,13.893974304199219) (3428,13.295969009399414) (1186,13.171897888183594) (498,13.104188919067383) (493,13.071267127990723) (198,12.973438262939453) (209,12.951324462890625) (4170,12.936639785766602) (501,12.932470321655273) (6006,12.713752746582031) (11754,12.570565223693848) (2661,12.566509246826172) (806,12.518244743347168) (507,12.407661437988281) (1406,12.378393173217773) (830,12.357138633728027)
348: (681,12.880121231079102)* (464,12.276040077209473) (344,12.08109188079834)* (1453,12.047478675842285) (4291,11.851618766784668) (466,11.769639015197754)* (793,11.729835510253906) (686,11.687588691711426) (2653,11.646369934082031) (691,11.580657005310059)* (300,11.518454551696777) (797,11.503620147705078) (693,11.148383140563965) (333,11.016109466552734) (324,10.861462593078613) (528,10.702170372009277) (498,10.692828178405762)* (325,10.526522636413574) (1054,10.50086498260498) (679,10.492887496948242)
349: (779,14.301487922668457) (5969,14.153970718383789)* (1541,14.052051544189453) (768,13.257173538208008) (2847,13.081604957580566) (1181,12.944473266601562) (1187,12.86681842803955) (2850,12.773656845092773) (757,12.692790031433105)* (1100,12.667713165283203) (1185,12.59782600402832) (492,12.565057754516602) (816,12.514494895935059) (703,12.33651351928711) (4166,12.285606384277344) (5547,12.188287734985352) (1196,12.079498291015625) (6027,11.914411544799805) (1678,11.900419235229492) (2829,11.779977798461914)
350: (292,11.609814643859863)* (701,11.500129699707031)* (299,11.284404754638672) (289,11.244026184082031)* (288,11.066083908081055)* (523,11.041847229003906) (302,11.00436019897461) (1580,10.993099212646484) (340,10.90868091583252)* (318,10.882863998413086) (320,10.766528129577637) (360,10.746922492980957) (646,10.734129905700684)* (525,10.637701034545898) (333,10.563003540039062)* (326,10.481731414794922) (300,10.473824501037598)* (294,10.471449851989746) (461,10.46036148071289)* (679,10.315109252929688)
351: (498,13.425250053405762)* (524,12.941950798034668) (680,12.926167488098145) (464,12.740959167480469) (1246,12.69188117980957) (681,12.260218620300293)* (466,12.233457565307617) (1047,12.068164825439453)* (89,11.964905738830566) (461,11.945276260375977) (471,11.918658256530762) (1043,11.773633003234863) (289,11.572765350341797) (686,11.563009262084961) (470,11.467733383178711) (486,11.420478820800781) (481,11.254901885986328) (691,11.25446605682373) (528,11.24606990814209) (972,11.15049934387207)
352: (466,14.602409362792969)* (679,14.335607528686523)* (378,13.529095649719238) (461,13.515998840332031) (292,13.453838348388672)* (157,13.433107376098633) (324,13.358136177062988) (464,13.133824348449707) (298,12.90913200378418) (486,12.88353157043457) (55,12.841179847717285) (1246,12.739468574523926) (525,12.681636810302734) (377,12.557920455932617) (2020,12.550384521484375)* (230,12.516858100891113) (534,12.370306968688965) (291,12.315203666687012) (972,12.30844497680664) (903,12.236455917358398)
353: (907,13.301695823669434) (468,12.994314193725586)* (330,12.657058715820312) (314,12.555015563964844)* (317,12.492136001586914) (328,12.42905330657959) (545,12.404999732971191) (310,12.338226318359375) (329,12.3239164352417) (299,12.259774208068848) (475,11.97372817993164) (301,11.930630683898926) (1455,11.827177047729492) (531,11.801651954650879) (302,11.766013145446777) (525,11.74757194519043) (89,11.64767837524414)* (1032,11.515917778015137) (312,11.480104446411133) (1444,11.47755241394043)
354: (288,11.410933494567871)* (306,11.230741500854492) (701,11.177891731262207)* (292,10.946584701538086)* (543,10.718063354492188) (289,10.581873893737793)* (67,10.518180847167969) (67,10.518180847167969) (328,10.477566719055176) (352,10.433847427368164) (161,10.253887176513672) (302,10.208183288574219) (157,10.022171020507812) (55,10.016860008239746) (1037,10.006933212280273) (308,9.899703979492188) (544,9.779833793640137) (1032,9.71861457824707) (458,9.606632232666016) (310,9.571269035339355)
355: (191,15.459924697875977)* (498,15.155116081237793) (333,14.501788139343262) (378,13.541133880615234) (3859,13.302971839904785) (488,13.287310600280762) (2607,13.17688274383545)* (691,13.056890487670898) (182,13.009600639343262) (291,12.959773063659668) (324,12.884015083312988) (680,12.842546463012695)* (481,12.775200843811035) (493,12.697675704956055) (209,12.597949028015137) (371,12.51093864440918)* (229,12.43652057647705) (328,12.363359451293945)* (342,12.350552558898926) (497,12.319798469543457)
356: (825,14.99338150024414) (2210,14.252857208251953)* (1185,13.991864204406738) (3399,13.863689422607422) (1868,13.625982284545898) (1551,13.61168098449707) (1187,13.508764266967773) (682,13.429884910583496) (1550,13.316800117492676) (1196,13.276333808898926)* (2429,13.121416091918945) (809,13.059545516967773) (2204,12.999774932861328) (816,12.711137771606445) (1557,12.693395614624023) (11393,12.691486358642578) (2386,12.666450500488281) (4168,12.621307373046875) (823,12.572236061096191) (814,12.566097259521484)
357: (757,16.67041778564453) (703,16.093685150146484)* (7324,15.607683181762695) (432,15.235335350036621) (1075,15.198165893554688) (1062,15.08151626586914) (4731,15.076323509216309) (208,14.956631660461426) (1787,14.56765079498291) (1986,14.517099380493164) (1097,14.387259483337402) (1101,14.161460876464844) (173,14.124307632446289) (1090,14.015162467956543) (6217,13.965509414672852) (425,13.858040809631348) (56,13.846780776977539) (56,13.846780776977539) (2542,13.8209867477417) (450,13.73526668548584)
358: (2605,15.408620834350586)* (748,14.47063159942627) (1226,14.3059663772583) (755,13.85177230834961) (606,13.740649223327637) (619,13.479923248291016) (5891,13.479286193847656) (782,13.435699462890625) (5936,13.152453422546387) (4029,13.112223625183105) (238,12.98484992980957)* (174,12.916974067687988) (12868,12.910489082336426) (747,12.900023460388184) (3462,12.715569496154785) (63,12.647144317626953) (63,12.647144317626953) (1743,12.635945320129395) (3877,12.613577842712402) (3132,12.602849006652832)
359: (175,16.047887802124023) (91,15.38480281829834) (95,15.222844123840332) (4649,15.170350074768066) (68,15.09376335144043)* (68,15.09376335144043)* (63,14.829919815063477) (63,14.829919815063477) (1793,14.728657722473145) (78,14.553139686584473) (70,14.323051452636719) (1836,14.275197982788086) (1800,14.220269203186035) (997,14.024275779724121) (3920,13.90211009979248) (994,13.878095626831055) (1705,13.723013877868652) (1895,13.715126037597656) (1014,13.540895462036133) (2469,13.535507202148438)
360: (4920,16.01746368408203) (4922,15.969795227050781) (2813,15.436448097229004) (9547,14.922252655029297) (11309,14.901673316955566) (3461,14.87279224395752) (3871,14.864239692687988) (3375,14.72959041595459) (4918,14.692429542541504) (4923,14.555717468261719) (13037,14.507646560668945) (13035,14.480266571044922) (4912,14.441997528076172) (13036,14.2467041015625) (5929,14.24310302734375) (13034,14.231108665466309) (13031,14.172760963439941) (13032,14.169936180114746) (3046,13.906447410583496) (2035,13.795160293579102)
361: (701,11.999727249145508)* (288,11.565223693847656)* (310,11.061551094055176)* (300,10.933916091918945) (301,10.895822525024414) (311,10.877913475036621) (333,10.81969165802002)* (461,10.760676383972168)* (306,10.759361267089844) (326,10.756916999816895) (455,10.589143753051758) (325,10.574432373046875) (466,10.507791519165039) (456,10.469099998474121) (679,10.304925918579102) (1580,10.235584259033203) (265,10.234959602355957) (314,10.207987785339355) (293,10.182466506958008)* (1052,10.135758399963379)
362: (498,13.945390701293945)* (982,13.436482429504395) (220,13.407702445983887) (424,13.334555625915527) (234,13.331974029541016) (209,13.198363304138184) (207,13.09218978881836) (1186,12.882343292236328) (533,12.876490592956543) (1041,12.573518753051758) (1046,12.363560676574707) (501,12.14130973815918) (1672,11.937143325805664) (706,11.926264762878418) (377,11.900360107421875) (1045,11.859869956970215) (198,11.789985656738281)* (538,11.705575942993164) (4821,11.564859390258789) (439,11.564513206481934)*
363: (1116,14.978948593139648) (489,13.738896369934082) (198,13.634295463562012) (220,13.616101264953613) (1044,13.556982040405273) (517,13.331379890441895) (377,13.298093795776367) (492,12.94649887084961) (486,12.830506324768066) (510,12.709695816040039) (488,12.606853485107422)* (500,12.549678802490234) (1873,12.53125) (1974,12.32483196258545) (507,12.288541793823242) (504,12.183867454528809) (2352,12.134949684143066) (2661,12.083817481994629) (378,12.025273323059082) (209,12.023893356323242)
364: (227,15.242560386657715)* (195,14.911195755004883) (429,14.777735710144043) (1242,14.278460502624512) (3279,14.212212562561035) (1239,14.21131706237793) (609,14.210044860839844) (199,14.033268928527832) (898,13.950662612915039) (215,13.917885780334473) (1244,13.904105186462402) (4620,13.809337615966797) (599,13.716765403747559) (13939,13.56586742401123) (4079,13.444080352783203) (863,13.376592636108398) (436,13.37438678741455) (222,13.257948875427246) (217,13.191574096679688) (859,13.085098266601562)
365: (57,16.02202796936035) (2605,15.801435470581055) (1824,15.272645950317383) (16331,15.076289176940918) (9143,15.0672607421875) (16319,15.002493858337402) (16317,14.981101989746094) (16321,14.976475715637207) (16335,14.962911605834961) (16332,14.95920181274414) (16330,14.953173637390137) (9362,14.928439140319824) (3505,14.925901412963867) (16318,14.925277709960938) (3539,14.919092178344727) (16334,14.904817581176758) (16326,14.893871307373047) (10889,14.879843711853027) (5193,14.878952980041504) (16323,14.874990463256836)
366: (206,14.335051536560059) (6151,14.189255714416504) (616,14.028995513916016)* (52,13.816466331481934) (52,13.816466331481934) (197,13.63258171081543) (88,13.23630428314209) (227,13.177206039428711)* (238,13.061195373535156) (1222,13.044986724853516) (3707,13.026079177856445) (2605,12.981205940246582) (1969,12.745404243469238) (1098,12.701638221740723) (755,12.691293716430664) (159,12.509159088134766) (605,12.2702054977417) (599,12.247706413269043) (1504,12.162826538085938) (1620,12.13876724243164)
367: (1186,13.803988456726074) (230,13.771523475646973) (1246,13.368093490600586)* (486,13.054081916809082) (190,12.850455284118652) (234,12.721248626708984) (377,12.607343673706055) (1046,12.560681343078613) (1672,12.47311782836914) (537,12.270026206970215) (1406,12.203922271728516) (207,12.134221076965332)* (220,12.118334770202637) (1866,12.05174732208252) (533,12.040057182312012) (481,11.972063064575195) (492,11.970931053161621) (6453,11.94497299194336) (808,11.865961074829102) (198,11.779505729675293)
368: (1718,16.306413650512695) (1164,14.353887557983398) (1171,14.136701583862305) (620,13.571203231811523) (2139,13.432369232177734)* (1739,13.324395179748535) (615,13.270580291748047) (1231,13.065351486206055) (1389,13.030364036560059) (12165,12.988777160644531) (9631,12.960902214050293) (1731,12.94688606262207) (6217,12.88497543334961)* (3259,12.881731033325195) (898,12.870379447937012) (10515,12.845849990844727) (8027,12.751006126403809) (5414,12.606919288635254)* (622,12.559024810791016) (3884,12.50264835357666)*
369: (430,14.597426414489746) (228,14.508667945861816) (1048,14.286310195922852)* (217,14.057514190673828)* (190,13.90478801727295) (898,13.787775039672852) (1390,13.550042152404785) (1375,13.541321754455566)* (65,13.523615837097168) (65,13.523615837097168) (1400,13.451906204223633) (1106,13.39887523651123) (425,13.2694730758667) (8479,13.219963073730469) (1239,13.081071853637695) (182,13.029092788696289) (199,13.010098457336426)* (716,12.964798927307129) (2614,12.723590850830078) (2591,12.666543006896973)
370: (190,16.006790161132812) (182,15.536953926086426) (173,14.877224922180176)* (154,14.32487678527832)* (511,14.284977912902832)* (166,14.269553184509277) (229,14.188471794128418) (498,13.9679536819458) (961,13.959664344787598) (298,13.928020477294922) (228,13.925024032592773) (1384,13.780969619750977) (227,13.753030776977539) (333,13.58594799041748) (67,13.58234691619873) (67,13.58234691619873) (689,13.563669204711914) (159,13.399565696716309) (903,13.349645614624023) (316,13.341668128967285)
371: (3047,13.659406661987305) (2747,13.439632415771484) (2735,13.399284362792969) (3056,13.390588760375977) (7,13.197029113769531) (3046,13.15686321258545) (1714,13.110734939575195) (4309,12.8616943359375) (173,12.766528129577637) (234,12.451386451721191) (1713,12.442633628845215)* (3045,12.365315437316895) (3048,12.354216575622559) (4226,12.303775787353516) (5609,12.279242515563965) (2738,12.255274772644043) (3054,12.229231834411621) (2835,12.202313423156738) (1786,12.166543960571289) (2038,12.114150047302246)
